verse	content
001	Mao kini ang himoon mo kang Aaron ug sa iyang mga anak: ihalad sila aron mag-alagad kanako ingon nga mga pari.
001	Pagdalag toriyo nga baka ug duha ka laking karnero nga walay tatsa.
002	Pagdala usab ug pipila ka pan nga walay patubo nga gisagolag lana, pan nga walay patubo ug walay sagol nga lana ug pan nga walay patubo nga tab-ang nga gidihog sa lana.
002	Himoa kini gikan sa pino nga harina sa trigo.
003	Ibutang kini sa usa ka basket ug ihalad kini kanako inighalad mo sa toriyo nga baka ug duha ka laking karnero.
004	Dad-a si Aaron ug ang iyang mga anak nga lalaki ngadto sa ganghaan sa Tolda nga Tagboanan ug ligoa sila.
005	Dad-a ang mga bisti ug isul-ob kang Aaron ang kamisadentro ug ang sotana nga paibabwan sa epod ug ang tabon sa dughan ni Aaron ug baksi siya.
006	Purongi siya ug ipatapot sa purong ang sagradong ilhanan sa pagkahinalad.
007	Unya dad-a ang lana nga igdidihog ug dihogi siya niini.
008	Dad-a usab ang iyang mga anak nga lalaki ug bistihi sila,
009	baksi ug kaloi.
009	Mahimo silang pari pinaagi sa akong walay kataposang kasugoan.
009	Ordinahi si Aaron ug ang iyang mga anak sa ingon niini nga paagi.
010	Dad-a ang toriyo nga baka sa atubangan sa Tolda nga Tagboanan.
010	Ipatapion ang mga kamot ni Aaron ug sa iyang mga anak diha sa ulo sa baka.
011	Ihawa ang toro didto sa atubangan sa Ginoo , sa ganghaan sa maong Tolda.
012	Unya pagdalag dugo sa toro ug pinaagi sa imong tudlo hidhirig dugo ang mga sungaysungay sa halaran.
012	Unya ibubo ang nahibiling dugo diha sa sukaranan sa halaran.
013	Kuhaa ang tanang tambok nga nagputos sa mga bahin sulod sa lawas, ang labing maayong bahin sa atay, ang duha ka rinyon lakip ang mga tambok nga anaa niini.
013	Sunoga kining tanan ingon nga halad diha sa halaran.
014	Apan ang unod, ang panit ug ang mga sulod sa ginhawaan sunoga didto sa gawas sa kampo.
014	Usa kini ka halad aron pagwagtang sa sala sa mga pari.
015	Unya kuhaa ang usa ka laking karnero ug ipatapion ang kamot ni Aaron ug sa iyang mga anak sa ulo niini.
016	Ihawa kini.
016	Kuhaa ang dugo niini ug isablig sa tanang kilid sa halaran.
017	Hiwahiwaa ang karnero ug hugasi ang mga bahin sa sulod sa lawas ug ang mga tiil niini ug pundoka kini lakip ang ulo.
018	Sunoga ang tibuok karnero diha sa halaran ingon nga halad.
018	Usa kini ka halad nga sunogon alang kanako ug may kahumot nga makapahimuot kanako.
019	Unya kuhaa ang laing torong karnero ug ipatapion ang mga kamot ni Aaron ug sa iyang mga anak sa ulo niini.
020	Ihawa kini.
020	Pagkuhag dugo niini ug ihidhid sa tuong dalunggan ni Aaron ug sa iyang mga anak, sa kumagko sa ilang tuong kamot ug sa kumagko sa ilang tuong tiil.
020	Isablig ang nahibiling dugo diha sa tanang kiliran sa halaran.
021	Pagkuha ug dugo ug lana nga igdidihog nga anaa sa halaran ug iwisik kini kang Aaron ug sa iyang mga bisti ingon man sa iyang mga anak ug sa ilang mga bisti.
021	Ihalad si Aaron ug ang iyang mga anak ingon man ang ilang mga bisti.
