verse	content
001	Sa tapos sini, si Abram may isa ka palanan-awon kag nabatian niya ang Ginoo nga nagahambal sa iya, Indi ka mahadlok, Abram.
001	Apinan ko ikaw sa katalagman, kag hatagan ko ikaw sing daku nga balos.
002	Pero si Abram nagsiling, O Ginoo nga Gamhanan, ano bala ang pulos sang imo balos kay wala man ako sing mga kabataan?
002	Ang akon manunubli amo gid lang si Eliezer nga taga-Damasco.
003	Wala mo ako paghatagi sing mga kabataan, gani ang isa sang akon mga ulipon magapanubli sang akon pagkabutang.
004	Dayon nabatian niya ang Ginoo nga nagahambal sa iya liwat: Ini nga ulipon indi makapanubli sang imo pagkabutang, kundi ang imo gid kaugalingon nga anak amo ang imo manunubli.
005	Gindala sia sang Ginoo sa gwa sang iya tolda kag ginsingganan, Tangla ka bala sa langit kag isipa ang mga bituon, kon maisipan mo.
005	Ang imo mga kaliwat manginsubong sa ila kadamo.
006	Si Abram nagtuo sa Ginoo , kag tungod sini ang Ginoo nahamuot sa iya kag ginbaton sia.
007	Dayon ang Ginoo nagsiling sa iya, Ako ang Ginoo nga nagtuytoy sa imo halin sa Ur sang Babilonia agod mahatag ko sa imo ining duta nga mangin-imo kaugalingon.
008	Pero si Abram nagpamangkot, O Ginoo nga Gamhanan, ano ang pagkahibalo ko nga mangin-akon ini?
009	Nagsabat sia, Dalhi ako diri sing isa ka tinday nga baka, isa ka kanding nga babayi, kag isa ka karnero nga lalaki nga tagtatlo ka tuig ang edad, kag isa man ka pating kag isa ka tukmo.
010	Si Abram nagdala sa Dios sini nga mga hayop, ginpamihak niya sila, kag ginbutang niya ang mga pinihak sa duha ka kubay nga nagaatubangay, pero ang mga pispis wala niya pagpamihaka.
011	Ang mga uwak naghugpa sa mga lawas sang mga hayop, pero ginpanabog sila ni Abram.
012	Sang nagahinunod na ang adlaw, si Abram natulogan sing mahamuok gid, kag nag-abot sa iya ang kakugmat kag kahadlok.
013	Ang Ginoo nagsiling sa iya, Ang imo mga kaliwat mangindumoluong sa iban nga duta.
013	Mangin-ulipon sila didto sa sulod sang 400 ka tuig kag pagapintasan sila.
014	Pero silutan ko ang pungsod nga magaulipon sa ila, kag kon maghalin na sila sa sina nga duta magadala sila sing madamo nga manggad.
015	Pero ikaw imo magakabuhi sing malawig, mapatay nga may paghidait kag ilubong.
016	Ang ikap-at nga kaliwatan amo lang ang magabalik diri, kay pagatabugon ko lamang ang mga Amornon halin sa sini nga duta kon magmalaut na gid sila kag kinahanglan nga pagasilutan.
017	Sang nagtunod na ang adlaw kag madulom na, sa hinali may isa ka nagaaso nga kolon kag isa ka sulo nga nagadabdab nga nagpakita kag nag-agi sa tunga sang mga pinihak nga mga sapat.
018	Sa sadto gid nga tion kag lugar ang Ginoo naghimo sing kasugtanan kay Abram, nga nagasiling, Nagasaad ako nga ihatag ko ini tanan nga duta sa imo mga kaliwat, ining duta halin sa suba sa dulonan sang Ehipto pakadto sa daku nga Suba sang Eufrates,
019	lakip ang mga kadutaan sang mga Kenhanon, mga Kenisnon, mga Kadmonhon,
020	mga Hethanon, mga Peresnon, mga Refaimnon,
021	mga Amornon, mga Canaanhon, mga Gergasnon kag mga Jebusnon.
