verse	content
001	Dayon ang Ginoo nagsiling kay Moises,
002	Singgana ang mga Israelinhon sa pagbalik kag magpatindog sang ila kampo sa atubang sang Pi-hahirot, sa gintung-an sang Migdol kag sang Mapula nga Dagat, malapit sa Baal-zepon.
002	Dira kamo magpatindog sang inyo mga tolda sa ubay sang dagat.
003	Magahunahuna ang hari nga ang mga Israelinhon nagadalangdalang palibot sa duta kag indi makagwa sa desierto.
004	Patig-ahon ko ang tagipusoon sang hari, kag pagalagson niya kamo kag ang akon pagdaog sa hari kag sa iya mga hangaway magahatag sa akon sing kadungganan.
004	Dayon ang mga Ehiptohanon magakilala nga ako amo ang Ginoo .
004	Ang mga Israelinhon naghimo suno sa ginsiling sa ila.
005	Sang masugiran ang hari sang Ehipto, nga ang mga Israelinhon nagpalagyo, sia kag ang iya mga opisyales nagbaylo sang ila mga hunahuna kag nagsiling, Ano man ining aton ginhimo?
005	Ngaa gintugotan naton ining mga Israelinhon nga magpalagyo kag indi na mag-alagad sa aton?
006	Gin-aman sang hari ang iya karwahi sa inaway kag ang iya mga hangaway.
007	Gindala niya ang tanan nga karwahi lakip na ang 600 ka labing maayo nga karwahi nga may mga opisyales nga nagaupod sa ila tanan.
008	Ginpatig-a sang Ginoo ang tagipusoon sang hari kag ginlagas niya ang mga Israelinhon nga naglakat nga madinalag-on.
009	Ang mga Ehiptohanonupod sa ila tanan nga mga kabayo, mga karwahi sang hari, mga soldado nga nagasakay sa karwahi, kag mga hangawaynaglagas sa ila kag nalambot sila sa ila kampo sa higad sang Mapula nga Dagat malapit sa Pi-hahirot kag sa Baal-zepon.
010	Sang nagahinampot ang hari, nakita sang mga Israelinhon ang mga Ehiptohanon nga nagapadulong sa ila.
010	Hinadlukan gid sila kag nagsinggit sa Ginoo sa pagpangayo sang tabang.
011	Nagsiling sila kay Moises, Gindala mo bala kami diri sa desierto agod mapatay bangod kay wala sing lulobngan sa Ehipto?
011	Tan-awa bala kon ano ang ginhimo mo sa pagpagwa sa amon sa Ehipto!
012	Indi bala nga nagsiling kami sang una sang wala pa kami makahalin nga amo gid ini ang matabo?
012	Nagsiling kami, Pabay-i lang kami, nga magpaulipon sa mga Ehiptohanon.
012	Mas maayo pa nga magpaulipon kami sang sa mapatay kami diri sa desierto.
013	Nagsabat si Moises sa mga tawo, Indi kamo magkahadlok!
013	Magpakalig-on kamo, kag tan-awa ninyo kon ano ang himuon sang Ginoo sa pagluwas sa inyo karon nga adlaw, ang mga Ehiptohanon nga inyo makita karon indi na gid ninyo makita liwat.
014	Ang Ginoo ang magapakig-away para sa inyo, kag magpahimuyong lang kamo.
015	Ang Ginoo nagsiling kay Moises, Ngaa bala nagapanawag ka sa akon sa pagpangayo sang bulig?
015	Singgana ang mga Israelinhon nga magpadayon sila sa paglakat.
016	Ibayaw ang imo sungkod, kag untaya ang imo kamot sa ibabaw sang dagat sa pagpihak sini, agod nga ang mga Israelinhon makatabok sa dagat nga nagaagi sa mamala nga duta.
017	Patig-ahon ko ang mga tagipusoon sang mga Ehiptohanon agod lagson nila ang mga Israelinhon, kag ang akon pagdaog sa hari, sa tanan niya nga mga hangaway, sa iya mga karwahi, kag sa iya mga soldado nga nagasakay sa kabayo magapasidungog sa akon.
018	Ang mga Ehiptohanon magakilala nga ako amo ang Ginoo , kon magdaog ako sa ila.
019	Ang anghel sang Dios, nga nagauna sa mga hangaway sang Israel, nagsaylo sa ulihi nila.
019	Ang haligi nga panganod nga nagauna sa ila nagsaylo man kag nagpabilin sa ulihi nila.
020	Nag-ulot ini sa mga hangaway sang mga Ehiptohanon kag sa mga hangaway sang mga Israelinhon.
020	Ang panganod nanginkadudulman para sa mga Ehiptohanon pero naghatag sang kasanag sa mga Israelinhon kag gani nagligad ang gab-i, kag ang mga hangaway sang mga Israelinhon kag sang mga Ehiptohanon indi makapalapit sa isa kag isa sa bug-os nga gab-i.
021	Gin-untay ni Moises ang iya kamot sa ibabaw sang dagat kag ang Ginoo nagpahawa sang tubig paagi sa mabaskog nga paghuyop sang salatan sa bug-os nga gab-i, kag ang dagat nanginmamala nga duta.
021	Ang dagat napihak,
022	kag ang mga Israelinhon nag-agi sa mamala nga duta, nga ang tubig nahimo nga daw pader sa ila wala kag sa ila tuo.
023	Ang mga Ehiptohanonupod ang tanan nga mga kabayo sang hari, ang iya mga karwahi, kag ang iya mga soldado nga nagasakay sa kabayo naglagas sa ila nga nag-agi sa tunga sang dagat nga napihak.
024	Sang kaagahon ang Ginoo nga yara sa haligi nga kalayo kag panganod, nagtulok sa mga hangaway sang mga Ehiptohanon kag nagpasalangisag sa ila.
025	Ginpauntat niya ang pagtiyog sang mga kariton sang ila mga karwahi, sa bagay nga ginbudlayan gid sila sa pagpalakat, kag ang mga Ehiptohanon nagsiling, Malagyo kita sa mga Israelinhon, kay ang Ginoo nagapakig-away para sa ila batok sa aton!
026	Ang Ginoo nagsiling kay Moises, Untaya ang imo kamot sa ibabaw sang dagat, kag ang tubig magauli sa mga Ehiptohanon kag sa ila mga karwahi kag sa ila mga soldado nga nagasakay sa kabayo.
027	Gani gin-untay ni Moises ang iya kamot sa ibabaw sang dagat, kag sang pagkaaga ang tubig nagbalik sa iya kinaandan nga lugar.
027	Ang mga Ehiptohanon nagtinguha sa pagpalagyo halin sa tubig, pero ang Ginoo nagtagbong sa ila sa tunga sang dagat.
028	Nag-uli ang tubig kag nagtabon sang mga karwahi, sang mga soldado nga nagasakay sa kabayo, kag sang tanan nga mga hangaway sang hari nga naglagas sa ila sa dagat, kag wala gid sing isa nga nabilin sa ila.
029	Pero ang mga Israelinhon naglakat sa mamala nga duta sa tunga sang dagat nga ang tubig nahimo nga daw mga pader sa tuo kag sa wala nila.
030	Sa sadto nga adlaw, ang Ginoo nagluwas sang mga Israelinhon sa mga Ehiptohanon, kag nakita sang mga Israelinhon ang mga bangkay sang mga Ehiptohanon nga nagahalal-id sa baybayon.
031	Sang makita sing mga Israelinhon ang daku nga gahom sang Ginoo nga iya gindaog ang mga Ehiptohanon, nagkahadlok sila sa Ginoo .
031	Nagtuo sila sa Ginoo kag sa iya alagad nga si Moises.
