verse	content
001	Gani gindala ni Jose ang lima sang iya mga utod nga lalaki kag nagkadto sa hari.
001	Nagsiling sia sa hari, Ang akon amay kag ang akon mga utod nag-abot halin sa Canaan.
001	Dala nila ang ila mga panong, mga kabakahan kag ang tanan nila nga mga pagkabutang.
001	Yara sila subong sa duta sang Gosen.
002	Dayon ginpakilala niya sa hari ang iya lima ka mga utod nga lalaki.
003	Ang hari nagpamangkot sa ila, Ano ang inyo palangitan-an?
004	Nagsabat sila, Mahal nga hari, manugbantay kami sang mga karnero kasubong sang amon mga katigulangan.
005	Nag-abot kami sa pag-estar sa sini nga duta, tungod kay ang tiggulotom tama gid sa duta sang Canaan kag wala kami sing pahalban sang amon mga panong.
005	Kon mahimo tugoti kami sa pag-estar sa duta sang Gosen.
006	Ang hari nagsiling kay Jose, Karon nga ang imo amay kag mga utod nag-abot,
007	ang duta sang Ehipto ila.
007	Paestara sila sa duta sang Gosen, ang labing maayo nga bahin sang duta.
007	Kag kon may yara sa ila nga sampaton, himua sila nga manugbantay sang akon mga kasapatan.
008	Dayon gindala ni Jose ang iya amay nga si Jacob kag ginpakilala sia sa hari.
008	Si Jacob nagbendisyon sa hari,
009	kag ang hari nagpamangkot sa iya, Pila na ang edad mo?
010	Si Jacob nagsabat, Ang akon kabuhi nga pirme lang nagapanglugayaw naglambot na sa 130 ka tuig.
010	Ang mga tinuig sa akon kabuhi diutay kag mabudlay, indi subong sang malawig nga mga tinuig sa pagpanglugayaw sang akon mga katigulangan.
011	Kag ginpakamaayo ni Jacob ang hari kag naglakat.
012	Dayon ginpaestar ni Jose ang iya amay kag iya mga utod sa duta sang Ehipto, kag ginhatagan niya sila sing labing maayo gid nga duta, malapit sa siudad sang Rameses, suno sa ginsugo sang hari.
013	Si Jose nagsagod sa iya amay, mga utod, kag sang bug-os nga panimalay sang iya amay, lakip ang labing magamay gid.
014	Ang tiggulotom tama gid kag ang bug-os nga duta nawad-an sing kalan-on.
014	Ang mga katawhan sang Ehipto kag Canaan nagluya tungod sa gutom.
015	Gintipon ni Jose ang tanan nga kwarta nga gindalawat sang trigo sang mga tawo sang Ehipto kag Canaan kag gindala niya ang kwarta sa palasyo.
016	Sang maubos na ang tanan nga kwarta sa Ehipto kag Canaan, ang tanan nga mga Ehiptohanon nagkadto kay Jose kag nagsiling, Hatagi kami sing kalan-on!
016	Indi kami pagpabay-i agod indi kami magkalamatay!
016	Ang amon kwarta naubos na.
017	Si Jose nagsabat, Dalha ninyo diri ang inyo mga hayop.
017	Bayluhan ko ang inyo mga hayop sing pagkaon kon wala na kamo sing kwarta.
018	Gani gindala nila kay Jose ang ila mga hayop, kag ginbayluhan niya sing kalan-on ang ila mga kabayo, mga karnero, mga kanding, mga baka kag mga asno.
018	Sadto nga tuig ginbayluhan niya sing kalan-on ang tanan nila nga mga hayop.
019	Sang madason nga tuig nagkadto sila kay Jose kag nagsiling, Sir, indi namon pagtaguon ang kamatuoran nga ang amon kwarta naubos na, kag ang amon mga hayop yara na sa imo.
019	Wala na sing nabilin nga amon mahatag sa imo, luas sang amon mga lawas kag kadutaan.
020	Ikaw ang mahibalo agod indi kami magkalamatay kag indi mapatumbayaan ang amon kadutaan.
020	Bakla kami kag ang amon kadutaan subong bayad sang kalan-on.
