verse	content
001	Kon ang tawo magkawat sang baka ukon karnero, kag iya ini ihawon ukon ibaligya, dapat sia magbayad sing lima ka baka para sa isa ka baka, kag apat ka karnero para sa isa ka karnero.
002	Dapat niya bayaran ini.
002	Kon wala sia sing pagkabutang, ibaligya sia subong ulipon kag ang kwarta ibayad sa iya ginkawat.
002	Kon ang kinawat nga hayop, baka, asno, ukon karnero, makita sa iya nga buhi, magabayad sia sing duha ka pilo.
003	Kon ang tawo madakpan nga sa isa ka gab-i nga nagapangawat sa balay kag ginpatay sia, ang nagpatay sa iya wala sing salabton sa pagpatay.
003	Pero kon matabo ini sa tapos makabutlak ang adlaw, nakasala sia sa pagpatay.
004	Kon ang tawo magpahalab sang iya mga hayop sa uma ukon sa talamnan sang ubas, kag kon makabuhi ang iya hayop kag maghalab sa uma sang iban, dapat sia magbayad sang pinakamaayo niya nga patubas sang iya uma ukon talamnan sang ubas.
005	Kon may tawo nga magtutod sang iya talamnan kag ang kalayo maglapta sa mga hilamon, pakadto sa uma sang isa ka tawo kag magsunog sang tinumpi ukon alanyon ukon sang bug-os nga uma nga may tanom, ang nagtutod magabayad sang kapierdihan.
006	Kon ang isa ka tawo magpatago sang iya kwarta ukon malahalon nga pagkabutang sa iya kaingod kag kon kawaton ini sa iya balay, magabayad sing duha ka pilo ang makawat kon madakpan sia.
007	Kon ang makawat indi madakpan, ang tag-iya sang balay pagadalhon sa lugar nga ginasimba ang Dios agod mahibal-an kon bala ginkuha niya ang pagkabutang sang isa ka tawo ukon wala.
008	Nahanungod sa mga pagkabutang nga ginaagawan, subong sang baka, asno, karnero, mga bayu, ukon bisan ano nga pagkabutang nga nadula, kon may duha ka tawo nga nagaangkon sini, sila nga duha pagadalhon sa lugar nga ginasimba ang Dios.
008	Ang pagahukman sang Dios nga nakasala magabayad sing duha ka pilo sa isa ka tawo.
009	Kon may tawo nga magpasagod sa isa ka tawo sing asno, baka, karnero ukon bisan ano nga hayop, kag mapatay ini, ukon mapilasan, ukon pagakawaton, kag wala sing saksi,
010	ang pagsumpa sa lugar nga ginasimba ang Ginoo amo ang magapat-od kon bala ginkawat niya ang sapat sang isa ka tawo ukon wala.
010	Kon ang hayop wala niya ginkawat, ang tag-iya magabaton sang kapierdihan kag ang nagsagod indi magbayad,
011	pero kon ang hayop ginkawat, magbayad sia sa tag-iya.
012	Kon ini ginpatay sang talunon nga mga hayop, dalhon niya ang lawas nga patay subong pamatuod, kag indi sia kinahanglan magbayad sing ginpatay sang talunon nga mga hayop.
013	Kon may tawo nga maghulam sang isa ka hayop sang isa ka tawo, kag mapilasan ini ukon mapatay kag wala dira ang tag-iya ang naghulam dapat magbayad sini.
014	Pero kon yara ang tag-iya, sang natabo ini, ang naghulam indi na kinahanglan magbayad.
014	Kon gin-alkilahan ang hayop, ang kapierdihan nabayaran na sa alkila.
015	Kon may tawo nga maghaylo sa isa ka birhen nga indi pa kalaslon, kag magpakighilawas sa iya, dapat sia magbayad sang ginapangayo para sa kasal kag pangasaw-on niya sia.
016	Pero kon ang iya amay indi gusto nga pangasaw-on sia sina nga tawo, dapat sia magbayad sa amay sang kantidad suno sa nagakabagay para sa kalaslon nga birhen.
017	Indi ninyo pagtugotan ang isa ka babayi nga manugbabaylan nga magkabuhi.
018	Ang bisan sin-o nga magpakighilawas sa hayop pagapatyon sia.
019	Ang bisan sin-o nga magdulot sing mga halad sa kay bisan sin-o nga dios, luas sa akon, ang Ginoo , pagapatyon.
020	Indi ninyo paghimuan sing malain ukon pagpiguson ang isa ka dumoluong, kay kamo nangindumoluong man sa duta sang Ehipto.
021	Indi ninyo paghimuan sing malain ang bisan sin-o nga balo nga babayi ukon ang bisan sin-o nga ilo.
022	Kon inyo sila himuan sing malain, kag magpangayo sing bulig sa akon, ako ang Ginoo magasabat sa ila,
023	kag ako magakaakig gid sa inyo kag magapatay sa inyo sa inaway.
023	Ang inyo mga asawa manginbalo, kag ang inyo mga kabataan mangin-ilo.
024	Kon magpahulam kamo sing kwarta sa bisan kay sin-o sang akon mga tawo nga imol kaupod ninyo, indi ka manginsubong sang manugpautang nga nagapasaka.
025	Kon kuhaon ninyo ang kunop sang isa ka tawo subong nga kalig-unan nga sia magabayad sa inyo, iuli ninyo ini sa iya sa wala pa magtunod ang adlaw,
026	tungod kay amo lamang ini ang iya kunop agod indi sia matugnawan.
026	Ano bala ang iya gamiton sa pagtulog?
026	Kon magpangayo sia sa akon sing bulig, ako magasabat sa iya tungod kay ako maluloy-on.
027	Indi ninyo pagpasipalahan ang Dios, kag indi ninyo pagpakamalauton ang pangulo sang inyo mga tawo.
028	Ihatag ninyo sa akon sa nagakaigo nga tion ang mga dulot halin sa inyo mga patubas, sa inyo bino, kag sa inyo lana nga olivo.
029	Ihatag ninyo sa akon ang panganay sang inyo mga anak nga lalaki.
030	Ihatag man ninyo sa akon ang panganay sang inyo kabakahan kag sang inyo mga karnero.
030	Ang panganay nga lalaki magaupod sa iya inang sing pito ka adlaw, kag sa ikawalo nga adlaw idulot ninyo ini sa akon.
031	Manginbalaan kamo nga mga tawo sa akon, gani indi kamo magkaon sing karne sang bisan ano nga hayop nga ginpatay sang mga hayop nga talunon, kundi ihatag ninyo ini sa mga ido.
