verse	content
001	Misan a aldo, i Dina a anak nang Jacob kang Lea meko ya ban dalawan na la ding babaing tubu Canaan.
002	Ikit neng Sikem a anak nang Hamor, ing Heveo a pekapun karin.
002	Sebat ne at sinira ne puri.
003	Ikit na ing makabighani ya at dinatang ya sinta kang Dina a anak nang Jacob.
003	Milsinta ya at pekipagsalitan ne kapamilatan da ring amanung mangalambing.
004	Inya nganang Sikem kang Hamor a tata na, Gawa kayu sanang paralan ban ayasawa ke ing babaing ita.
005	Abalitan nang Jacob king sinira ne puring Sikem ing anak nang i Dina.
005	Atyu la kanita ding anak nang lalaking Jacob king marangle, magpastul la karing baka na.
005	Ala yang sinabi nanuman i Jacob.
005	Penaya na lang minuli ding anak na.
006	Kanita pintalan neng Hamor a tata nang Sikem i Jacob ba neng pakisabian.
007	Minuli lang ibat king marangle ding anak nang Jacob inyang abalu ra ing milyari.
007	Mibua la king mua uling ginawa yang kalapastangan i Sikem karing memalen na ning Israel king kapamilatan na ning pamanyirang puri na kang Dina, uling ing bage anti kaniti e kailangan merapat.
008	Pekisabian na lang Hamor.
008	Ngana kang Jacob, Tune neng palsintan ning anak kung i Sikem i Dina a anak mu.
008	Ipakisabi ku kekayu king paintulutan yu neng ayasawa ne.
009	Paintulut yung miyayasawa la ring anak yu at ding anak mi.
010	Manuknangan kayung kayabe mi; keti na kayu makipanuknangan, mangalakal, at manialing gabun.
011	Kanita nganang Sikem kang tata na at karing kapatad nang Dina, Panusigan yu na ku at ibie ku kekayu ing nanumang aduan yu kanaku.
012	Bayaran ke ing duru agyang magkanu ya.
012	Paintulutan yu mung ayasawa ke ing anak yung dalaga.
013	Makisamut pamaglinlang ing pekibat da ring anak nang Jacob kang Sikem at kang tata na uling sinira na ne puri ing kapatad dang i Dina.
014	Ngarang sinabi, E mi malyaring paintulutan iti.
014	E mi ya malyaring pakiasawa ing kapatad mi king metung a taung e mesirkunsisyun.
014	Maragul a kamarinayan ita para kekami.
015	Mabisa kami nung makitulad kayu kekami at pasirkunsisyun yu la ngan ding lalaki kekayu.
016	Kanita paintulut ming ayasawa yu la ring dalaga mi at ikami naman makiasawa kami karing dalaga yu.
016	Mibalebale kami libutad yu at maging metung ta na mung balen.
017	Nung e yu na ke man pakiramdaman at nung e kayu pasirkunsisyun, kuanan mi ya ing kapatad mi at saka na kami mako.
018	Mebisa ya i Hamor at ing anak nang i Sikem king dimdam da.
019	Agad yang pepasirkunsisyun i Sikem uling malsinta ya kang Dina.
019	Lalawan deng marangal dili i Sikem king pamilya na at gagalang de ring kamaganak na.
020	Minta ya i Hamor at ing anak nang i Sikem king lugal a pititipunan da ring tau at ngara karing kabalen da,
021	Kakaluguran ta la ding taung deti.
021	Paburen ta lang manuknangan king gabun tamu ampon mangalakal.
021	Atin namang lugal para karela keti kekatamu.
021	Makiasawa tamu karing dalaga ra at ila naman makapakiasawa la karing dalaga tamu.
022	Pero ating metung a bage a aduan da.
022	Pasirkunsisyun la sana ding lalaki kekatamu antimo ila.
023	E wari ding sese rang baka at pibandian ampon ding aliwa pang sese rang animal maging kekatamu la?
023	Inya manusig tamu king buri da ba lang manuknangan kayabe tamu.
024	Pekiramdaman de ring heganaganang mekipulung i Hamor at ing anak nang i Sikem, at pepasirkunsisyun la ring lalaki.
025	King katlung aldo kabang masakit la pa panamdaman ding pepasirkunsisyun, i Simeon at i Levi a kapatad nang Dina kinua da la ring karelang espada at lihim lang linub king siudad.
025	Pete da la ngan ding lalaki.
026	Pete ria naman i Hamor at ing anak nang i Sikem.
026	Kaybat tiki de i Dina at saka na la meko.
027	Pemangua da ring aliwa nang anak Jacob ing nanumang bage akua ra king siudad anting pamanablas king pangasira na puri ning kapatad dang i Dina.
028	Kinua da la ring kawan; dela da la ngan ding baka ampon asno, at ing sablang atyu kilub at kilual ning siudad.
029	Kinua da ngan ing heganaganang bage maulaga; binihag da la ring asawa ra at anak at nipnap da la laman ding pibalebale ra.
030	Nganang Jacob kari Simeon at Levi, Karagul na ning problemang pepasari yo!
030	Uli na ning gewa yu pikasaman da ku ding memalen na ning lugal a iti, ding tau Canaan, at ding Perezeo.
030	Ditak la mu ding tauan ku.
030	Nung sakaling misanmetung la at lusuban da ku, siguradung magisan tamu lahi.
031	Pekibat da, E mi apaintulut ing ituring deng balamu babaing magtinda king katawan na ing kapatad mi!
