verse	content
001	Ibat Elim miglakbe la ring memalen na ning Israel, at king kalabing limang aldo ning kaduang bulan manibat kanitang meko la Ehipto miras la king disyerto ning Sin a atyu pilatan na ning Elim at ning Sinai.
002	Karin king disyerto pawa la ngan migreklamu kari Moises at Aaron.
003	Ngara karela, Mayap pang gisan na na keng pete ning Ginu karin king Ehipto.
003	Karin makalukluk kami at makapangan karni at aliwa pang pamangan anggang bisa kami.
003	Oneng ikayu dela yu kami keti king libutad na ning disyerto ban paten yu kami mu palang danup.
004	Ngana ning Ginu kang Moises, Pauran kung tinape ibat banua para kekayu ngan.
004	Sukat lang lage aldo-aldo ding tau, at tumipun ketang sapat para king balang aldo.
004	King anti kaniting paralan ku la asubukan at akit nung balu rang tukian ing kanakung panabilin.
005	King kanam a aldo, sukat lang tumipun aduang besis karakal kesa king pupulutan da aldo-aldo at saka ra isadia iti.
006	Inya ngarang sinabing Moises at Aaron karing sablang Israelita, Akilala yu ngening bengi king ing Ginu ya ing milual kekayu ibat Ehipto,
007	at bukas abak akit yu ing kayupayan na.
007	Dimdam na la ring reklamu yu.
007	Wa, laban king Ginu , uling tutuparan mi mu ing pasabi na.
008	Ngana pang Moises, Ing Ginu ya ing munie karni kekayu neng sisilim at munie tinape kekayu neng abak anggang bisa kayu, uling dimdam na nung nu anti karagul ing pamagreklamu yu.
008	Neng magreklamu kayu laban kekami, king Ginu kayu tune magreklamu at e kekami.
009	Nganang Moises kang Aaron, Sabian mu karing sablang memalen ning Israel king datang la at makiarap king Ginu , uling dimdam na ing reklamu da.
010	Kabang magsalita ya i Aaron karing sablang memalen ning Israel melikid la banda king disyerto at kabud-abud ing makasilo nang aslag ning panga-atyu ning Ginu meyakit libutad na ning biga.
011	Ngana ning Ginu kang Moises,
012	Dimdam ku ing reklamu da ring Israelita.
012	Sabian mu karela king manikua lang karning apangan da potang sisilim na, at mika tinape anggang bisa la neng abak.
012	Kanita ra akilala king aku, ing Ginu , ing Dios da.
013	Inyang sisilim na linto la ding dakal a pugu, at tikpan de ing kampu, at ating ambun king makapadurut king kampu neng abak.
014	Inyang mewala ing ambun, ating melakuan king babo ning gabun a mapinu at maimpis a balamu duman.
015	Inyang ikit da iti ring Israelita, e ra balung sabian nung nanu ita at ngara king metung at metung, Nanu iti?
016	Nganang mekibat Moises karela, Iti ya ing pamangan a binie na kekayu ning Ginu .
017	Penabilin na ning Ginu king ing balang metung kekayu mamulut ya kaniti agpang ketang kailangan na;
017	kapitnang salup balang katau.
018	Memulut la ding Israelita, oneng ating kinangwang dakal at ating kinangwang ditak.
019	Inyang tinakal da iti, e naman labis itang ikua ra detang kinangwang dakal, at e naman kulang itang ikua ra detang ditak mu kinua.
019	Ikua na ning metung at metung itang sapat king kailangan na.
020	Ngana karelang Moises, Ala kayung tatagan kanyan para bukas.
021	Oneng ating mapilan karela a e mekiramdam kang Moises, at misalikut lang ditak kaniti.
021	Itang kabukasan a abak, mitmung ulad at mabangnas ing selikut da.
021	Inya mimua ya i Moises karela.
022	Balang abak, mamulut ya ing balang katau agpang ketang kailangan na;
022	potang mapali ne aslag ing aldo, malaso itang melakuan king gabun.
023	King kanam a aldo tinipun lang dobli ketang sadia rang pupulutan;
023	metung a salup para king balang katau.
023	Pintalan de ring sablang manimuna ning balen i Moises, at belita ra iti.
024	Ngana karelang Moises, Inutus na ning Ginu king ing bukas aldo yang sagradu para paynawa, makatalaga ya para king Ginu .
024	Ilutu yu na ngeni pa itang buri yung ilutu, at ipabukal yu na ngeni pa itang buri yung ipabukal.
024	Sukat ilele at isinup para bukas ing nanumang mitagan.
025	Antimo ing inutus nang Moises, sininup da itang mitagan para king kabukasan;
025	e naman mebangnas at e miyularan.
026	Nganang Moises karela, Kanan yu yan king aldong iti, uling ing aldong iti ya ing Sabbath, ing aldo ning pamagpaynawa a makatalaga king Ginu ;
026	e kayu malyaring manakit nanumang pamangan lual na ning kampu.
027	Sukat kayung tumipun apangan yu kilub ding anam a aldo, oneng king kapitung aldo, ing aldo ning pamagpaynawa, ala kayung bitasang apulut.
028	King kapitung aldo linual la ding mapilan karing tau ban mamulut pamangan, oneng ala lang bitasang ikua.
029	Kanita ngana ning Ginu kang Moises, Angga pa kapilan ing e kayu mamintu karing utus ku?
030	Tandanan yu king aku, ing Ginu , dininan da kayung metung a aldo magpaynawa, at ita ing sangkan nung inya king kanam a aldo dirinan da kayung pagkabie a sapat para aduang aldo.
030	E ya sukat mamako ing ninuman king lugal a dasnan na ning kapitung aldo, at e ya mamako king bale na.
031	Inya ala lang daraptan a obra ding tau neng kapitung aldo.
032	Pemalagyuan dang manna ding tau Israel ing pamangan a ita.
032	Mengari yang metung a malati at maputing butul tanaman, at lalasa ne mang tinape maimpis a singkapan pulut-panilan.
033	Nganang migsalitang Moises, Inutus na kekatamu ning Ginu king katmuan ta ya king manna ing metung a datukanan at isinup tamu para karing kekatamung lahi ban akua rang akit ing pamangan a binie nang kanan tamu libutad ning disyerto kanitang liwal na katamu karin Ehipto.
034	Nganang Moises kang Aaron, Kuma kang metung a banga, datukanan meng kapitnang salup a manna at ibili mu keta king arapan na ning Ginu ;
034	isinup tamu yan para karing lahi tamu.
035	Antimo nung makananu nang inutus ning Ginu kang Moises, binili nang Aaron iti king arapan na ning Kaban ning Kasunduan ban karin manatiling makasinup.
036	Mengabiayan la ding Israelita king manna kilub ding tinuking apat apulung banua angga king miras la king sasakupan ning Canaan nung nu la mibalebale.
037	Ing karaniwan a panakal king malanging bage kanita katumbas ne ning aduang pulung litru.
