verse	content
001	Pagkatapos adto, gingtuytuyan si Hesus ng Espiritu Santo sa tiway nga lugar para tintaron ng diyablo.
002	Sa suyod ng 40 ka adlaw kag gab-i nagpuasa si Hesus, ngan ginggutom gid siya.
003	Nagpalapit sa iya si Satanas kag naghambay, Kung ikaw ang Ung ng Dios, himua ining mga bato nga maging tinapay.
004	Pero nagsabat si Hesus, Ginahambay ng Kasulatan, Bukon lang sa pagkaon nabubuh ang tawo, kund sa kada hambay ng Dios.
005	Pagkatapos gingdaya si Hesus ng diyablo sa balaan nga syudad, kag gingpatindog siya sa pinakamataas nga parte ng templo.
006	Kag hambay niya, Kung ikaw ang Ung ng Dios, maglumpat ka.
006	Kay ginahambay ng Kasulatan, Susuguon ng Dios ang iya mga anghel nga magbantay sa imo kag hahawiran ka ninda ng inda mga kamot, para ind mabungg ang imo siki sa bato.
007	Pero naghambay si Hesus, Nagahambay da ang Kasulatan, Ayaw pagtintara ang Ginoo nga imo Dios.
008	Pagkatapos gingdaya siya ng diyablo sa mataas gid nga bukid kag gingpakit sa iya ang tanan nga gingharian ng kalibutan kag ang inda manggad.
009	Naghambay si Satanas sa iya, Ini tanan itatao ko sa imo, kung maghap ka kag magsamba sa akon.
010	Tapos naghambay si Hesus, Lumayas ka, Satanas!
010	Kay ginahambay ng Kasulatan, Sambahon mo ang Ginoo nga imo Dios kag siya lang gid ang imo serbisyuhan.
011	Pagkatapos adto, gingbayaan siya ng diyablo.
011	Kag nag-abot ang mga anghel kag gingserbisyuhan siya.
012	Niyan, nang mabatian ni Hesus nga napriso si Juan nga Miyugbawtismo, nagbalik siya sa Galilea.
013	Pero way na siya nagaistar sa Nazaret kund didto na sa banwa ng Capernaum.
013	Ini nga banwa hay sa alihid ng Law ng Galilea nga sakop ng lugar ng mga tribo ni Zebulun kag ni Naftali.
014	Natab ini para matuman ang gingpropesiya ni Propeta Isaias
015	Ang mga dut nga panublion ng mga tribo ni Zebulun kag ni Naftali,
016	hay malapit sa dagat kag yadto sa kabuak ng Sub ng Jordan.
017	Ini nga mga lugar hay sakop ng Galilea kag ginaistaran ng mga bukon Judio.
018	Pero aber ang mga tawo sa ini nga mga lugar hay yar sa maduyom,
019	makakakit na sinda ng kahayag.
020	Kag ang yar sa maduyom nga nahahadlok sa kamatayon,
021	mahahayagan na sinda.
022	Nang yadto nagaistar si Hesus sa Galilea, nagtun na siya magwali.
022	Hambay niya, Talikuri nindo ang indo mga kasal-anan, kay malapit na ang paghahar ng Dios.
023	Nang nagapanaw si Hesus sa alihid ng Law ng Galilea, nakit niya didto ang duha ka magmanghod nga sina Simon kag Andres nga nagataktak ng pukot kay sinda hay miyugpangisd.
023	Si Simon hay ginatawag da nga Pedro.
024	Naghambay si Hesus sa inda, Nunot kamo sa akon kay tudluan ta kamo sa pagpangisd ng mga tawo .
025	Adto nga daan gingbayaan ninda ang inda mga pukot kag nagnunot sa iya.
026	Mintras nagapadayon pa si Hesus sa pagpanaw, nakit niya ang duha ka magmanghod nga sina Santiago kag Juan nga mga ung ni Zebedee.
026	Sinda hay yadto sa dyapang nga nagahukot ng inda mga pukot kaibahan ng inda tatay.
026	Ging-agda sinda ni Hesus,
027	kag adto nga daan gingbayaan ninda ang dyapang kag ang inda tatay kag nagnunot sinda sa iya.
028	Niyan naglibot si Hesus sa bilog nga Galilea para magtudl sa inda mga sinagoga, magwali ng Maayong Balit parti sa paghahar ng Dios kag magpang-ayo ng tanan nga klasi ng sakit sa mga tawo.
029	Naging bantog siya sa bilog nga Syria, ngan gingdaya sa iya ng mga tawo ang tanan nga may sarisar nga sakit, ang mga ginasapian ng demonyo, ang mga may epilepsi kag ang mga paralisado.
029	Gingpang-ayo sinda tanan ni Hesus.
030	Ngan nagsunod kay Hesus ang kadam nga tawo halin sa Galilea, Decapolis , Jerusalem, Judea kag sa mga lugar sa kabuak ng Sub ng Jordan.
