verse	content
001	Niyan nagkadto si Hesus sa Bukid ng mga Olibo.
002	Aga pa gid nagkadto siya liwat sa templo kag tanan nga mga tawo nagpalapit sa iya.
002	Nagpungk siya kag gingtudluan sinda.
003	Niyan, ang mga eskriba kag mga Pariseo hay nagdaya ning babayi nga naabutan nga nagapangawatan kag gingpatindog ninda siya sa atubangan ng kadamuan.
004	Naghambay sinda kay Hesus, Maestro, naabot ini nga babayi sa akto nga nagapangawatan.
005	Niyan sun sa Kasuguan ni Moises, dapat buguyon ang tiyad ini nga babayi hasta sa mamatay.
005	Para sa imo, ano ang imo mahahambay?
006	Imaw ini ang inda ginghambay para tistingon si Hesus, agud igwa sinda ning maiakusar kontra sa iya.
006	Pero way nagsabat si Hesus, kund nagduk siya kag nagsulat sa dut paagi sa iya tudl.
007	Kay padayon gihapon ang inda kapapangutana sa iya, nagtindog siya kag naghambay sa inda, O sige, kung sin-o sa indo ang way ning sal, imaw ang una nga magbugoy ning bato sa iya.
008	Pagkatapos, nagduk siya kag nagsulat liwat sa dut.
009	Nang mabatian ninda adto, isa-isa sinda nga naghalin, magtun sa pinakamaguyang hasta nga si Hesus na lang ang nabilin kag ang babayi nga nagatindog sa iya atubangan.
010	Pagkatapos, nagtindog si Hesus kag naghambay sa babayi, Babayi, diin na sinda?
010	Way ba ning may nagparusa sa imo?
011	Nagsabat siya, Way, Nong.
012	Naghambay si Hesus, Ind ko da ikaw parusahan.
012	Umul ka na kag tun niyan ayaw na magpakasal liwat.
013	Pagkatapos naghambay liwat si Hesus sa mga Pariseo, Ako ang iwag nga nagahayag sa mga tawo sa kalibutan.
013	Ang aber sin-o nga nagasunod sa akon agud maging disipulo ko hay igwa ning iwag nga nagatuytoy sa iya kabuh kag ind na magkabuh sa kaduyom.
014	Tapos naghambay sinda, Ikaw lang da ang nagapamatuod parti sa imo kaugalingon.
014	Ngan ind mapatihan ang imo pamatuod.
015	Nagsabat si Hesus, Aber nagapamatuod ako parti sa akon kaugalingon, matuod gid ang ginahambay ko, kay sayod ko kung diin ako naghalin kag kung diin ako pakadto.
015	Pero kamo way makakasayod kung diin ako naghalin kag kung diin ako pakadto.
016	Ang paghusga nindo hay ind masaligan kay sun ini sa panghunahun ng tawo, pero ako way nagahusga aber kanin-o.
017	Bisan maghusga ako, tam ang paghusga ko, kay bukon lang ako ang magahusga kund ako kag ang akon Amay nga nagsug sa akon.
018	D ba nakasulat sa indo Kasuguan nga masaligan kung pareho ang pamatuod ng duha ka tawo?
019	Ako ang nagapamatuod sa akon kaugalingon kag ang akon Amay nga nagsug sa akon, siya da mismo ang nagapamatuod parti sa akon.
020	Ngan nagpangutana sinda, Diin ang imo Amay?
021	Nagsabat si Hesus, Way nindo ako makilaya o ang akon Amay.
021	Kung kilaya kunt nindo ako, nakilaya da nindo ang akon Amay.
022	Ining mga ginghambay ni Hesus hay gingtudl niya didto hampig sa ginabutangan ning ginahalad nga kwarta sa templo.
022	Pero way siya gingdakpa kay way pa nag-abot ang oras nga ini hay matab.
023	Naghambay si Hesus liwat sa mga miyugdumaya ng Judio, Ind na ako magdugay, mahalin ako kag pangitaon nindo ako.
023	Pero mamamatay gid kamo nga ang indo mga sal way napapatawad.
023	Ind kamo makakadto sa akon kadtuan.
024	Ngan naghambay sinda sa isa kag isa, Bas naghambay siya, Ind kamo makakadto sa akon kadtuan?
024	Mabikti ba ar siya?
025	Naghambay siya, Kamo hay halin sa kalibutan pero ako hay halin sa langit.
025	Kamo hay taga-diri sa kalibutan, pero ako hay bukon.
026	Imaw ini ang rason ngan ginghambay ko sa indo nga mamamatay gid kamo nga ang indo mga sal way napapatawad.
026	Sigurado nga matatab ini sa indo kung kamo ind magtuo nga Ako imaw Ako.
027	Nagpangutana sinda, Sin-o ka gid ngan?
028	Nagsabat si Hesus, Ginghambay ko na sa indo tun pa nang una kung sin-o ako.
029	Madam pa ako ning maihahambay kag maihuhusga kontra sa indo ginahuman.
029	Pero ang akon lang ginahambay sa mga tawo diri sa kalibutan hay ang akon nabatian sa iya nga nagsug sa akon.
029	Kag ang iya ginahambay hay matuod.
030	Way gid sinda makaintindi nga parti sa iya Amay sa langit ang ginghambay ni Hesus.
031	Ngan naghambay si Hesus, Pag itaas na nindo ang Ung ng Tawo sa kahoy, masasayuran nindo nga Ako imaw Ako.
031	Way ako may ginghuman paagi sa akon kaugalingon nga otoridad, kund kung ano ang gingtudl ng akon Amay, imaw lang ang akon ginahambay.
