verse	content
001	Isa ka Adlaw nga Inugpahuway, ging-agda si Hesus ng isa ka pinun ng mga Pariseo nga magkaon sa iya bayay.
001	Pag-abot niya didto, gingpanid-an siya maayo ng mga tawo nga nagakontra sa iya kung ano ang iya humanon.
002	Adto da nga oras, may tawo sa atubangan ni Hesus nga ang bilog nga lawas hay nagapanghubag.
003	Nagpangutana si Hesus sa mga miyugtudl ng Kasuguan kag mga Pariseo, Ginatugot ba ng Kasuguan nga magpang-ayo sa mga may sakit sa Adlaw nga Inugpahuway o way?
004	Pero way sinda nagsabat.
004	Ngan ginghawiran ni Hesus ang may sakit kag gingpaayo.
004	Pagkatapos gingpapanaw na siya ni Hesus.
005	Naghambay si Hesus sa mga tawo, Halimbaw, igwa kamo ung o baka nga nahuyog sa bal-ong, pabay-an lang ba nindo kay Adlaw nga Inugpahuway?
005	Syempre ind!
005	Haw-ason nindo nga daan.
006	Pero way sinda nakasabat sa iya pangutana.
007	Nakit ni Hesus nga ang mga imbitado hay nagapil ng pinakamaayo nga mga pungkuan.
007	Ngan naghambay siya sa inda paagi sa parabola.
008	Kung imbitaron ka sa kasayan, ayaw pagpilia ang pungkuan nga para sa mga halangdon nga tawo.
008	Kay bas kung may ging-imbitar pa gid nga mas halangdon kaysa sa imo
009	kag ang nag-imbitar sa imo hay magapalapit sa imo kag maghambay, Halin anay dir kay nakatagana na ini nga pungkuan para sa ini nga tawo.
009	Mapapahuy ka kag didto ka lang mapungk sa ordinaryo nga pungkuan.
010	Ngan kung imbitaron ka, pilia ang pungkuan para sa mga ordinaryo, para pag-abot ng nag-imbitar, palapitan ka niya kag maghambay, Amigo, didto ka sa maayo nga pungkuan.
010	Niyan mapadunggan ka sa atubangan ng tanan nga mga imbitado.
011	Kay ang aber sin-o nga nagapakataas ng iya kaugalingon hay ginapaubos, pero ang nagapaubos ng iya kaugalingon hay ginapataas.
012	Niyan naghambay si Hesus sa nag-agda sa iya, Kung magpang-agda ka nga mag-igm o mag-ihapon, ayaw pag-agdaha ang imo mga amigo, maguyng kag manghod, hali, o ang imo mga kalapit nga manggaranon kay agdahon ka da ninda kag mabaton mo na ang imo bayos.
013	Pero kung may papunsyon ka, imbitaron mo ang mga pobre, mga lupog, mga pak kag mga buta
014	Kung tiyad ini ang imo humanon, bulahan ka kay ind sinda makabayos sa imo.
014	Ang Dios imaw ang magabayos sa imo pag-abot ng adlaw nga banhawon ang mga matarong.
015	Nang mabatian ini ng tawo nga katupad ni Hesus sa pagkaon, naghambay siya, Bulahan ang tawo nga makakaibahan sa pagkaon sa papunsyon sa gingharian ng Dios!
016	Ngan nagtudl si Hesus sa iya paagi sa parabola.
