verse	content
001	Isa ka adlaw, nag-agi sina Hesus sa uma ng trigo kag adto hay Adlaw nga Inugpahuway.
001	Ginggutom ang iya mga disipulo kag nagpinamuks sinda ning mga uhay ng trigo kag gingkukot ini.
002	Nang makit adto ng mga Pariseo, naghambay sinda kay Hesus, Tan-awa ang ginahuman ng imo mga disipulo!
002	Ginahuman ninda ang ginabawal ng Kasuguan sa Adlaw nga Inugpahuway!
003	Nagsabat si Hesus sa inda, Way ba nindo nabasahi sa Kasulatan ang ginghuman ni David nang siya kag ang iya mga kaibahan hay nagutom?
004	Nagsuyod siya sa tolda ng Dios kag gingkaon niya kag ng iya mga kaibahan ang tinapay nga ginghalad sa Dios.
004	Pero aber ginabawal ng Kasuguan nga kaunon adtong tinapay puyra lang ng mga par, ang ginghuman nina David hay way gingkunsidera nga kasal-anan.
005	Kag isa pa, way da ba nindo nabasahi sa mga gingsulat ni Moises nga ang mga par mismo sa templo hay nagatrabaho sa Adlaw nga Inugpahuway?
005	Pero way sinda nagakasal.
006	Ginahambay ko sa indo, yari na niyan ang mas importante kaysa sa templo.
007	Ang ginahambay ng Kasulatan hay imaw ini: Bukon ang indo mga halad ang akon gusto kund ang indo kaluoy sa indo isigkatawo.
007	Kung naintindihan gid nindo ini, way kunt nindo paghusgahi ang mga tawo nga way ning sal.
008	Kay ako nga Ung ng Tawo hay may otoridad sa paghambay kung ano ang puydi nga humanon sa Adlaw nga Inugpahuway.
009	Pagkatapos, naghalin didto si Hesus kag nagkadto sa inda sinagoga.
010	May tawo didto nga paralisado ang iya kamot.
010	Kag may mga Pariseo da didto nga nagapangit gid kung ano ang iakusar kay Hesus.
010	Ngan nagpangutana sinda sa iya, Ginatugot ba ng Kasuguan ang pag-ayo ng may sakit sa Adlaw nga Inugpahuway?
011	Nagsabat si Hesus, Halimbaw, igwa kamo ning karnero nga nahuyog sa buh sa Adlaw nga Inugpahuway.
011	Ano, pabay-an lang ba nindo kay Adlaw nga Inugpahuway?
011	Syempre ind!
011	Hahaw-ason nindo ini nga daan.
012	Pero ang tawo hay mas importante pa kaysa sa karnero.
012	Ngan ginatugot ng Kasuguan kung nagahuman kita ning maayo sa mga tawo aber pa sa Adlaw nga Inugpahuway.
013	Pagkatapos naghambay si Hesus sa tawo nga paralisado, Unata ang imo kamot.
013	Ging-unat niya ang kamot kag nag-ayo ini, pareho ng isa niya nga kamot.
014	Pagkatapos nagluwas ang mga Pariseo kag nagplano sinda kung pauno ninda patyon si Hesus.
015	Nang masayuran ni Hesus ang plano ng mga Pariseo, naghalin siya didto.
015	Kadam nga tawo ang nagsunod sa iya kag ging-ayo niya ang tanan nga mga may sakit.
016	Gingbawalan niya sinda nga magpasayod sa iban kung sin-o siya.
017	Natuman ang ginghambay ng Dios paagi kay Propeta Isaias
018	Imaw ini ang akon gingpil nga miyugserbisyo.
019	Pinalangg ko gid siya kag nalilipay gid ako sa iya.
020	Itatao ko sa iya ang akon Espiritu.
021	Iwali niya sa tanan nga mga nasyon ang hustisya.
022	Ind siya magpakigdiskusyon sa mga tawo o magsinggit,
023	ang iya boses hay ind mababatian sa mga dayan.
024	Ind niya pagpasakitan ang mga maluya sa pagtuo,
025	o pagduyaon ang paglaom ng mga nagaduha-duha.
026	Ind siya magpara hasta nga matuman gid ang kabubut-on ng Dios.
027	Kag ang mga tawo sa tanan nga nasyon hay magasalig sa iya.
028	Niyan may gingdaya kay Hesus nga tawo nga buta kag ap kay ginasapian siya ning demonyo.
028	Ging-ayo siya ni Hesus, ngan nakahambay na siya kag nakakit.
029	Natingaya ang tanan nga tawo didto kag naghambay sinda, Siya ba ang inapo ni Haring David nga aton ginapaabot?
030	Pero nang mabatian ini ng mga Pariseo, nagsabat sinda, Bukon!
030	Paagi sa gahom ni Beelzebul nga pinun ng mga demonyo, gingpalayas niya ang mga demonyo.
031	Pero sayod ni Hesus ang inda ginahunahun, ngan naghambay siya sa inda, Kung ang mga pinun ng isa ka gingharian hay mag-iniyaiya kag mag-ininaway, in nga gingharian hay maduduy.
