verse	content
001	May nag-abot nga mga tawo nga nagbalit kay Hesus kung ano ang natab sa mga taga-Galilea nga gingpapatay ni Pilato mintras nagahalad sinda sa Dios.
002	Nagsabat si Hesus sa inda, Kalaom ba nindo natab ini sa inda kay mas kadak ang inda sal kaysa sa iban nga taga-Galilea?
003	Bukon!
003	Tandai nindo ining akon ginahambay: kung ind kamo magtalikod sa indo sal, mamatay da kamo tanan pareho ninda.
004	Dumduma nindo ang 18 ka tawo nga natumbahan ning tore sa Siloam.
004	Kalaom ba nindo mas kadak ang inda kasal-anan kaysa sa tanan nga taga-Jerusalem?
005	Bukon!
005	Tandai nindo ining akon ginahambay: kung ind kamo magtalikod sa indo sal, mamatay da kamo pareho ninda.
006	Pagkatapos gingtudluan sinda ni Hesus paagi sa ini nga parabola: May tawo nga nagtanom ning igos sa iya ubasan.
006	Gingkadto niya ini kag gingtan-aw kung igwa ning bunga pero way siya may nakit.
007	Ngan naghambay siya sa miyugbantay ng ubasan, Tuyo na ka tuig ako gapabalik-balik diri para tan-awon kung igwa na ning bunga ining igos, pero way pa gihapon.
007	Pukana na iton kay ginakaon lang ang abuno sa dut.
008	Pero nagsabat ang miyugbantay, Nong, pabay-an ta lang anay ning isa pa ka tuig kay kutkutan ko ang alihid kag abunuhan.
009	Kung magbunga ini sa masunod nga tuig hay maayo gid, pero kung ind puydi mo na ini ipapukan.
010	Isa ka Adlaw nga Inugpahuway, nagkadto si Hesus sa sinagoga kag nagtudl.
011	Igwa didto ning babayi nga ginapasakitan ng malain nga espiritu sa suyod ng 18 ka tuig.
011	Siya hay nagakk kag ind gid matadlong ang iya lawas.
012	Nang makit siya ni Hesus, gingtawag niya nga magpalapit kag ginghambay, Manang, magaayo ka na sa imo sakit.
013	Gingtungtong ni Hesus ang iya kamot sa babayi kag nagtadlong nga daan ang iya lawas kag gingdayaw niya ang Dios.
014	Pero ang opisyal ng sinagoga hay nahangit kay Hesus tungod nagpaayo siya sa Adlaw nga Inugpahuway.
014	Naghambay siya sa mga tawo, Igwa unom ka adlaw sa isa ka simana para magtrabaho.
014	Dapat adto nga mga adlaw kamo magkari para paayuhon kamo, bukon sa Adlaw nga Inugpahuway.
015	Nagsabat ang Ginoo sa iya, Mga hipokrito!
015	D ba ginahubad nindo ang higot ng indo baka o asno kag day-on sa tub para makainom aber sa Adlaw nga Inugpahuway?
016	Ini nga babayi hay inapo ni Abraham.
016	Ginggapos siya ni Satanas sa suyod ng 18 ka tuig.
016	D ba dapat buhian siya aber sa Adlaw nga Inugpahuway?
017	Nang ginghambay ini ni Hesus, napahuy ang nagakontra sa iya.
017	Ang iban naman nga mga tawo nalipay sa mga makatitingaya nga butang nga ginghuman ni Hesus.
018	Nagpadayon pa gid si Hesus sa pagtudl.
018	Hambay niya, Ano ang kapareho ng paghahar ng Dios?
018	Sa diin ko ini ikumpara?
019	Ang paghahar ng Dios hay pareho sa maisot nga busoy ng mustasa nga gingtanom ng tawo sa iya gardin.
019	Nagatub ini kag nagabahoy pareho sa kahoy kag aber ang mga pispis puydi makapugad sa sanga.
020	Naghambay pa si Hesus, Sa diin ko pa ikumpara ang paghahar ng Dios?
021	Pareho ini sa pampaalsa nga ginahal ng isa ka babayi sa kadak nga arina nga iya pagamasahon, hasta nga magaalsa gid ang bilog nga minasa.
022	Mintras nagapakadto si Hesus sa Jerusalem, nag-agi anay siya sa mga banwa kag mga baryo kag nagpanudl.
023	May nagpangutana sa iya, Ginoo, kalak lang ba ang mga tawo nga maluwas?
023	Nagsabat si Hesus paagi sa parabola,
024	Magtinguh gid kamo nga makasuyod sa makitid nga pwertahan.
024	Kay ginahambay ko sa indo, kadam ang nagatinguh nga makasuyod pero ind makasuyod.
025	Kay kung ang tag-iya ng bayay hay magpanarangka na, kamo nga yar sa luwas nga nagatinindog, aber magpinanuktok kamo kag maghambay, Ginoo, pasuyura kami, masabat siya sa indo, Way ko kamo nakikilaya kag way ko nasasayuri kung sa diin kamo maghalin!
026	Niyan mahambay kamo, D ba nagkaon kag nag-inom kami kaibahan mo kag nagtudl ka pa sa amon banwa?
027	Pero masabat siya sa indo, Way ko kamo nakikilaya kag way ko nasasayuri kung sa diin kamo maghalin!
027	Palay kamo sa akon, tanan kamo nga mga nagahuman ning malain!
028	Magadinanguyngoy kamo kag magapinagot ang indo ngipon kung makit nindo sina Abraham, Isaac, Jacob kag ang tanan nga propeta nga yadto sa gingharian ng Dios, pero kamo naman hay palayason!
029	Kadam-dam nga tawo halin sa tanan nga parte ng kalibutan ang magapungk sa punsyon sa gingharian ng Dios.
030	Matuod gid nga may mga nauulihi nga mauuna;
030	kag may mga nauuna nga mauulihi.
031	Pagkahambay ini ni Hesus, nagpalapit ang iban nga mga Pariseo sa iya kag naghambay, Mas maayo kung maghalin ka diri kay gusto ni Herodes nga ipapatay ka.
032	Pero nagsabat si Hesus sa inda, Hambayi nindo adtong malain nga tawo, nagapalayas pa ako ng mga demonyo kag nagapang-ayo ng mga may sakit arinyan hasta buwas kag sa ikatuyo ka adlaw matatapos ko na ang akon ginahuman.
033	Pero kahinangyan gida nga magpadayon ang akon pagpanaw niyan, buwas kag sa masunod nga adlaw hasta mag-abot ako sa Jerusalem kay ind puydi nga patyon ang propeta sa iban nga lugar kund dapat gid hay sa Jerusalem.
034	Kamo nga mga taga-Jerusalem!
034	Ginapamatay nindo kag ginapambugoy ang mga propeta nga gingsug ng Dios sa indo.
034	Madam ka beses nga gusto ko kunt kamo tipunon kag diparahon nga daw sa mung nga ginakuuban ang iya isiw sa idayom ng iya pakpak, pero ind nindo gusto!
035	Niyan, pabay-an na kamo ng Dios!
035	Tandai nindo ini, ind na gid nindo ako makikit hasta mag-abot ang adlaw nga magahambay kamo, Malipayon ang ginapakari diri ng Ginoo.
