verse	content
001	Pagkatapos adto naghalin si Hesus sa Capernaum kag nagkadto siya sa mga lugar nga sakop ng Judea.
001	Kag nagtabok siya sa Sub ng Jordan.
001	Madam nga tawo ang nagtipon didto liwat sa iya kag gingtudluan niya sinda pareho ng permi niya nga ginahuman.
002	May mga Pariseo nga nagkadto da didto.
002	Nagapangit sinda ning paagi para tistingon ninda siya.
002	Ngan nagpangutana sinda kay Hesus, Ginatugutan ba ng Kasuguan nga buyagan ng lyaki ang iya asawa?
003	Gingsabat sinda ni Hesus paagi sa isa ka pangutana, Ano ba ang gingsug sa indo ni Moises?
004	Nagsabat sinda, Nagsugot si Moises nga makahuman ang lyaki ning papeles ng pagbinuyagan, pagkatapos puydi na niya mabuyagan ang iya asawa.
005	Naghambay si Hesus sa inda, Kay matugas ang indo uyo, ngan gingsulat ni Moises sa indo ini nga sug.
006	Pero tun ng pagtuga ng kalibutan, ginghuman sinda ng Dios nga lyaki kag babayi.
007	Imaw ini ang rason nga bayaan ng lyaki ang iya tatay kag nanay kag magaiba sa iya asawa,
008	kag sinda nga duha maging isa ka lawas.
008	Bukon na sinda duha kund isa.
009	Ngan ind dapat buyagon ng tawo ang ging-isa na ng Dios.
010	Pag-abot ninda sa bayay, nagpangutana naman ang mga disipulo parti didto nga butang.
011	Naghambay si Hesus sa inda, Ang aber sin-o nga lyaki nga magbuyag sa iya asawa kag mag-asawa ning iban hay nagapangawatan kag nakasal sa iya una nga asawa.
012	Kag kung magbuyag ang babayi sa iya asawa kag mag-asawa ning iban, nagapangawatan da siya.
013	May mga tawo nga nagdaya ng mga ung kay Hesus para itungtong ang iya kamot kag bendisyunan sinda.
013	Pero gingsabyaw ng iya mga disipulo ang mga nagdaya sa inda.
014	Pagkakit ni Hesus sa natab, nahangit siya kag naghambay sa iya mga disipulo, Pabay-i lang nindo ang mga ung nga magpalapit sa akon.
014	Ayaw nindo sinda pagpunggi kay ang mga kapareho ninda hay imaw ang nagapasakop sa paghahar ng Dios.
015	Sa matuod lang ginahambay ko sa indo, ang aber sin-o nga ind magpasakop sa paghahar ng Dios pareho ng isa ka ung, ind gid makasuyod sa gingharian ng Dios.
016	Pagkatapos gingkugos niya ang mga ung, gingtungtong niya ang iya kamot sa inda kag gingbendisyunan sinda.
017	Nang papanawon na si Hesus, may isa ka tawo nga nagdyagan palapit sa iya kag nagluhod.
017	Pagkatapos nagpangutana ang tawo, Maayo nga Maestro, ano baya ang dapat ko humanon agud makapanubl ning kabuh nga way katapusan?
018	Nagsabat si Hesus sa iya, Bas gingtawag mo ako nga maayo?
018	Way gid ning aber sin-o nga maayo kund ang Dios lang.
019	Parti sa imo pangutana, nasayuran mo na ang mga sug ng Dios: Ayaw magpamatay, ayaw magpangawatan, ayaw magpangawat, ayaw magtestigo ning pinusong, ayaw magpangluko, tahura ang imo tatay kag nanay.
020	Nagsabat siya kay Hesus, Maestro, ini tanan hay natuman ko na magtun nang ung pa ako.
021	Gingsir siya ni Hesus nga may pagpalangg kag naghambay, Isa pa ka butang ang kuyang sa imo.
021	Magbalik ka kag ibaligy ang imo mga propidad kag ipanao ang kwarta sa mga pobre.
021	Sa ini nga paagi, magakaigwa ka ning manggad sa langit.
021	Pagkatapos magbalik ka kag magsunod sa akon.
022	Naglain gid ang iya hitsura nang mabatian niya adto kag naghalin siya nga malisod kay madam ang iya manggad.
023	Nang makahalin na ang tawo, nagsir si Hesus sa palibot kag naghambay sa iya mga disipulo, Mahug gid para sa mga manggaranon ang makasuyod sa gingharian ng Dios!
024	Natingaya ang mga disipulo sa iya ginghambay.
024	Ngan nagpadayon siya sa paghambay, Mga ung, mahug gid ang makasuyod sa gingharian ng Dios!
025	Mas malupos pa mag-agi ang kamelyo sa buh ng dayom kaysa sa magsuyod ang manggaranon sa gingharian ng Dios.
026	Natingaya gid sinda kag nagpangutana sa iya, Kung tiyad in, sin-o lang ang maluwas?
027	Gingsir sinda ni Hesus kag naghambay, Kung sa mga tawo lang imposible gid ini, pero puydi sa Dios;
027	kay ang tanan nga butang hay posible sa Dios.
028	Naghambay si Pedro sa iya, Hay kami, gingbayaan namon ang tanan kag nagnunot sa imo.
029	Naghambay si Hesus sa inda, Sa matuod lang ginahambay ko sa indo, way ning tawo nga nagbay ng iya bayay, mga maguyng kag mga manghod, nanay, tatay, mga ung, o mga uma tungod sa akon kag sa Maayong Balit,
030	nga ind makabaton ning ginatos ka doble nga bayos sa ini nga kabuh: mga bayay, mga maguyng kag mga manghod, mga nanay, mga ung, mga uma kag pat sa mga paghingabot tungod sa pagtuo.
030	Kag sa paabuton nga tyempo, makakabaton siya ning kabuh nga way katapusan.
031	Pero madam nga tawo ang nauuna nga mauulihi kag ang mga nauulihi nga mauuna.
032	Mintras nagapanaw sina Hesus patukad sa Jerusalem, nauna siya sa inda.
032	Natingaya ang iya mga disipulo kag ginahadlukan naman ang iban nga nagasunod sa iya.
032	Gingbuyag niya liwat ang dose nga disipulo sa mga tawo kag gingbalit niya kung ano ang matatab sa iya.
033	Naghambay siya sa inda, Pamat kamo!
033	Nagapatukad kita sa Jerusalem kag didto itugyan ako nga Ung ng Tawo sa mga pinun nga par kag mga eskriba kag parusahan ninda ako nga patyon.
033	Kag itugyan ninda ako sa mga bukon Judio.
034	Insultuhon ninda ako, pilaan, latiguhon kag patyon.
034	Pero pagkaligad ng tuyo ka adlaw mababanhaw ako.
035	Nagpalapit kay Hesus sina Santiago kag Juan, mga ung ni Zebedee kag naghambay, Maestro, may pangayuon kunt kami sa imo.
036	Naghambay si Hesus sa inda, Ano ang indo pangayuon sa akon?
037	Nagsabat sinda, Pag maghar ka na sa imo mahimayaon nga gingharian, papungkua kami nga duha sa imo alihid;
037	ang isa sa tuo kag ang isa sa waya.
038	Pero naghambay si Hesus sa inda, Way nindo nasayuri kung ano ang indo ginapangay.
