verse	content
001	Nuay tarda si Jesus ya camina para anda na maga pueblo pati na maga barrio, y alla si Jesus ta anuncia con el maga gente el Buen Noticia acerca del Reino de Dios.
001	El doce dicipulo ya sigui con ele,
002	pati el maga mujer tamen con quien ya hace le bueno del di ila maga enfermedad y con quien ya icha le afuera maga demonio na di ila maga cuerpo.
002	Y junto canila si Maria Magdalena con quien si Jesus ya icha afuera na cuerpo siete demonio.
003	Ya sigui tamen si Juana el mujer di Chuza el mayor domo del Rey Herodes, y si Susana, pati mucho pa otros quien ya ayuda contribui para el mantencion di Jesus pati del di suyo maga dicipulo.
004	Un dia mucho gente de donde donde pueblo ya llega alla con Jesus, y cuando bien manada ya gayot sila ya pone le este cuento canila
005	Tiene un sembrador quien ta hace sabut similla na su tablon, y mientras ta hace le sabut tiene del maga similla ya guinda na pasada, y ta pisa pisa lang el maga gente con el similla.
005	Despues ya llega el maga pajaro y ya acaba come con ese similla.
006	Tiene del maga similla ya guinda donde mucho piedra, y cuando ya crici el maga siembra ya man layung pronto cay nuay frescura.
007	Tiene del maga similla ya guinda entre maga zacate matunuk, y ya crici el similla alla junto con ese zacate, pero nuay mas puede crici enbuenamente cay bien dalasucan ya.
008	Pero tiene tamen del maga similla ya cae na buen tierra donde ya crici enbuenamente, y ya dale buen cosecha cien veces mas pa que con el ya hace sabut.
009	Cuando si Jesus ya acaba dale ese ilustracion, ya habla tamen le con voz suena, Si quien quiere aprende, necesita oi enbuenamente.
010	El di suyo maga dicipulo ya pregunta con ele si cosa el significacion de aquel di suyo cuento.
011	Despues ya habla le, Dios ya manda sabe con ustedes el maga secreto escondido de antes acerca del di suyo Reino, pero con otros ta ensea le por medio del maga cuento lang, para masquin ta mira sila y ta oi, hende sila ta puede nota ni entende.
012	Ahora ay habla yo si cosa quiere decir el di mio cuento.
012	El maga similla ta representa el maga palabra de Dios.
013	Aquel maga similla que ya guinda na pasada amo aquel ta representa el maga gente quien ta oi el palabra de Dios, pero ya llega dayun si Satanas y ay causa canila olvida el maga palabra que ya oi sila.
014	Aquel maga similla que ya guinda donde mucho piedra, puede kita compara con el maga gente quien ta oi y ta cree dayun con alegria el maga palabra de Dios, pero por un corto tiempo lang cay hende fuerte el di ila fe, como el siembra que ta falta reis.
014	Y si ay llega el tiempo de tentacion enseguidas ay perde el di ila fe.
015	Aquel maga similla ya guinda entre maga zacate matunuk ta representa el maga gente quien ta oi y ta cree el maga palabra de Dios, pero el di ila fe nuay queda fuerte cay todo el dia ya llega na di ila pensamiento el maga problema y ta pensa gayot sila acerca del riqueza pati el maga placer del di ila vida, poreso el maga palabra de Dios nuay tene buen resulta na di ila maga vida.
016	Pero aquel maga similla que ya cae na buen tierra ta representa el maga gente quien tiene buen corazon, cay apenas sila ya oi el maga palabra de Dios, ta obedece gayot y con paciencia ta tene buen resulta na di ila maga vida.
017	Nuay gente ta sindi el lampara y ta tapa con balde o ta pone ese abajo del cama, sino ta pone siempre el lampara na un lugar alto para puede dale claridad con el maga gente quien ta entra na casa.
018	Masquin cosa pa gayot bien escondido ay queda gayot aclarao despues.
018	Y todo el maga secreto que escondido ahora, ay puede sabe despues.
019	Poreso pone gayot atencion si paquemodo ustedes ta oi, cay el quien tiene ya alguna cosa, Dios ay omenta pa con ese.
019	Y el quien nuay pa ni nada o masquin tiene le poco, Dios ay quita pa con ese.
020	Un dia el nana di Jesus pati su maga hermano ya llega donde talla le, pero nuay sila puede anda cerca con ele cay bien dalasucan gayot el lugar donde le.
021	Uno del maga gente alla ya habla con Jesus, Seor, el di uste nana y el di uste maga hermano talla lang parao afuera, quiere sila mira con uste.
022	Ya contesta le canila todo, Mi nana pati mi hermano amo el quien ta oi y obedece el mensaje de Dios.
023	Un dia si Jesus pati su maga dicipulo ya embarca na vinta, y ya habla le canila, Nia, anda ya kita na otro lao del mar.
023	Despues ya larga ya sila.
024	Mientras ta navega sila, si Jesus ya entra el gana para durmi.
024	Despues un mal tiempo ya llega un tiro na mar y tiene gayot sila peligro, cay ta principia ya entra agua na di ila vinta.
025	El maga dicipulo ya apura anda con Jesus y ya disperta con ele.
025	Ya habla sila, Maestro, maestro, ta man lumus ya kita!
026	Despues ya levanta le y ya dale orden con el viento y con el grande marijada para calma, y enseguidas esos ya queda calmao.
027	Despues ya habla le con el di suyo maga dicipulo, Cosa man?
027	Nuay ba ustedes fe?
028	Pero bien tiene gayot sila miedo pati bien estraao, y entre sila ya lang ya man cuento, Quien man gaja este gente que ta puede manda con el viento y con el agua para queda calmao?
029	Despues de ese ya llega canda Jesus na Gerasenes, un lugar na otro lao del Mar de Galilea.
030	Cuando si Jesus ya desembarca na aplaya ya encontra con ele un gente con quien ta controla el maga demonio.
030	Antes pa ya queda le na pueblo, pero por largo tiempo ya gayot ese gente desnudo y no quiere queda na casa, sino ta queda le na maga cueva na pader donde ta enterra muerto.
031	Cuando ya mira le con Jesus ya principia le grita bien duro, despues ya cae ele enfrente di Jesus y con voz bien suena ya habla, Cosa man uste quiere hace conmigo, Hijo del Dios bien poderoso?
031	Ta pidi yo con uste favor, no gayot castiga conmigo.
032	Ya habla le ansina cay antes de gritar le, si Jesucristo ya ordena ya con el demonio na su cuerpo para sale.
032	Muchas veces aquel demonio ta entra na cuerpo de ese gente para controla con ele, y masquin tiene pa quien ta man guardia con ele enbuenamente y masquin encadenao ya el di suyo maga mano y pies, ese gente ta puede pa gayot hace rebenta el cadena, y el demonio na di suyo cuerpo ta arria con ele para na desierto.
033	Si Jesus ya pregunta con ele, Cosa man el di tuyo nombre?
034	Ya contesta le, Batallon.
034	Ya habla le ese cay tiene le mucho demonio na su cuerpo.
035	Despues ya pidi el maga demonio con Jesus que favor no manda canila entra na infierno.
036	Cerca alla na orilla del maga gulut tiene un manada de puerco ta man suncal.
036	Entonces el maga demonio ya pidi con Jesus que manda ya lang canila entra na cuerpo del maga puerco.
036	Y ya dale le permiso con aquel maga demonio.
037	Despues el maga demonio ya sale dayun na cuerpo del gente, y ya entra na maga puerco.
037	Despues ese maga puerco ya corre gayot na pangpang hasta ya cae na mar, y todo esos ya acaba man lumus.
038	Cuando el maga gente quien ta cuida con aquellos maga puerco ya mira el cosa ya sucede, ya corre sila dayun para hace calayat el noticia con el maga gente na maga pueblo y na maga barrio.
039	Poreso el maga gente ya anda dayun mira con aquel gente con quien ya sale aquel maga demonio, y ya tene sila miedo cay talla ya le sentao junto con Jesus, y bien mudao ya y ya queda tamen ele entacto.
040	Despues todo el quien ya mira aquel suceso ya habla con aquellos quien ya llega si paquemodo si Jesus ya cura con el gente quien estaba controlao del maga demonio.
041	Despues todo el maga gente de aquel lugar alrededor de Gadara ya pidi favor con Jesus que sale ya le na di ila lugar, cay deverasan gayot sila tiene miedo.
041	Poreso si Jesus ya embarca el vinta y ya prepara ya para sale.
042	Aquel gente con quien ya entra el maga demonio ya suplica con Jesus si puede ya ba le sigui junto con ele.
043	Pero si Jesus no quiere lleva con ele, y ya habla le,
044	Volve ya na casa y habla canila todo el que Dios ya hace para contigo.
045	Despues ya volve le y ya habla con el maga gente na entero ciudad todo el maga cosas bueno que si Jesus ya hace para con ele.
046	Cuando ya llega si Jesus na otro lao del mar el maga gente alla ya recibi con ele con alegria cay ta espera sila con ele.
047	Despues ya llega un gente, su nombre si Jairo y ele un oficial na iglesia del maga Judio.
047	Ya hinca le enfrente di Jesus, y ya suplica con ele si puede anda na di suyo casa.
048	Quiere le que si Jesus ay sigui con ele cay cerca ya muri el di suyo unico hija, como doce aos de edad.
049	Mientras ta camina le el maga gente ta man suk suk ambuslao di suyo.
050	Entre manada de aquel maga gente tiene un mujer quien ta pone sangre por doce aos ya, y nuay lang sirve el pago con el maga doctor cay nuay man ni uno de esos ya puede cura con ele.
051	Ese mujer ya anda gayot na detras di Jesus y ya agarra lang el punta del di suyo ropa, enseguidas ya para el di suyo sangre.
052	Despues ya habla si Jesus, Quien man ya trompesa conmigo?
053	Todo sila ya nega y si Pedro ya habla, Seor, ta mira gane uste que ta man dalasucan el maga gente alli con uste.
054	Pero si Jesus ya habla, Ay!
054	Tiene ba gayot quien ya trompesa conmigo, cay ya sinti gayot yo un poco del di mio poder ya sale na mi cuerpo.
055	Cuando ya realiza el mujer que no puede le esconde el cosa ya hace le, ya atraca le con Jesus y ta tembla gayot y ya hinca tamen le na di suyo presencia.
055	Despues na presencia de todol gente ya habla el mujer si paquemodo le ya queda dayun bueno cuando ya trompesa le el ropa di Jesus.
056	Despues ya habla le con el mujer, ora, bueno ya uste por causa del di uste fe conmigo.
056	Volve ya, y el paz de Dios esta con uste.
057	Mientras si Jesus ta man cuento pa, ya llega un gente que ya sale na casa de aquel oficial si Jairo.
057	Ya atraca le con Jairo y ya habla con ele, or, nuay mas necesidad para molesta con el Maestro, cay muerto ya el di uste anak.
058	Pero si Jesus ya oi gale, poreso ya habla le con Jairo, No tene miedo, sino tene lang fe y el di uste anak ay queda bueno.
059	Cuando ya llega sila na casa, no quiere si Jesus que todo ay sigui con ele entra na casa, sino si Pedro, si Santiago y si Juan y el tata y nana lang del bata.
060	Todo el gente talla junto con el dalagita ta llora y ta man jinambitan, poreso ya habla si Jesus, No mas llora ustedes, cay hende man ele muerto sino ta durmi lang!
061	Pero ya ganguia pa sila con ele, cay todo sila sabe que muerto ya el bata.
062	Pero si Jesus ya saca el mano de ese y ya llama con ele, Nene, levanta ya.
063	Y el mismo hora, ya resulla el dalagita y ya levanta le dayun, despues si Jesus ya manda canila dale con ele come.
064	El di suyo tata y nana ya queda bien espantao, pero si Jesus ya habla canila, No avisa ni con ningunos si cosa ya pasa.
