verse	content
001	Un tiempo mucho colector de impuesto pati maga gente quien ta llama pecador cay hende ta sigui enbuenamente el ley di Moises, ya atraca con Jesus para oi con ele.
002	El maga Pariseo pati el maga maestro Judio ta man gumut, y ya habla sila, Este gente ta recibi man gayot con ese maga pecador y ta come pa man gayot ele junto con esos.
003	Cuando ya oi si Jesus el cosa ya habla sila, ya dale canila este ilustracion.
004	Si uno di ustedes tiene cien cabeza de carnero y uno de esos ya estrabia, ay deja uste dayun con el noventa y nueve carnero na sabana y ay anda busca anay con el uno hasta ay encontra uste con ese, hende ba?
005	Si ay encontra uste con aquel, bien grande gayot el di uste alegria, y ay carga uste con ese na di uste hombro para lleva volve.
006	Despues al llegar uste na casa, ay invita tamen con todo el di uste maga vecinos y el maga amigo, y ay habla uste canila, Vene ya y man alegria kita junto, cay ya encontra ya yo con el di mio carnero estrabiao.
007	Ta habla yo con ustedes, aquellos na cielo igual tamen ay alegra si un pecador aqui na mundo ta arripinti del di suyo pecado, mas que con aquellos noventa y nueve quien ta pensa nuay sila necesidad para arripinti.
008	Pensa kita otro pa ejemplo.
008	Un mujer tiene dies pedaso de moneda de plata bien precioso y uno de aquel ya perde.
008	Siempre ay sindi gayot ele lampara para busca, despues barre que barre le hasta ay encontra le aquel moneda de plata.
009	Al encontrar ele ese, hende ba ele ay avisa con todo el di suyo maga amiga y maga vecinos y ay habla le, Man alegria kita junto, cay ya encontra ya yo el moneda que ya perde conmigo.
010	Na igual manera el maga angeles ay queda tamen alegre masquin un gente lang ay arripinti el di suyo pecado.
011	Despues si Jesus ya continua habla, Tiene un gente quien tiene dos anak hombre.
012	Un dia el menor ya habla con su tata, Papa, dividi ya el di aton propiedad por favor, y dale ya conmigo el di mio parte.
012	Entonces el tata ya dividi el propiedad entre el di suyo dos anak.
013	Despues de cuanto dias el anak menor ya vende el di suyo parte del propiedad que ya dale con ele el di suyo tata, despues ya sale le na casa y ya larga ya le para na un lugar lejos.
013	Y alla ya mal gasta lang ele el di suyo cen na mal manera.
014	Ya llega el tiempo cuando nuay mas ele nada, cay ya gasta ya le todo el que tiene le, y aquel mismo tiempo tamen ya llega grande hambre aquel lugar y ya queda gayot ele nuay nada.
015	Entonces ya anda le pidi trabajo con uno del maga gente alla, y este gente ya manda con ele anda na uno del di suyo lote para dale come con el di suyo maga puerco.
016	Cuando talla ya le, quiere gayot el joven come el jinugas del puerco, cay no sabe mas ele si cosa pa ay tapa el di suyo hambre y despues nuay pa gayot ni uno quien ta dale con ele masquin cosa ya lang para come.
017	Este mismo hora ya llega ya le realiza que loco gayot ele, y ya pensa le, Ahora mismo cuanto ayudante na casa del di mio tata ta come todo el comida que quiere sila y mucho pa ta sobra, pero yo taqui ta muri ya de hambre!
018	Mas bueno pa anda yo con el di mio tata y ay habla ya lang yo con ele, Papa, ya peca gayot yo contra con Dios y con uste.
019	Ahora, hende na gayot conviene llama conmigo anak di uste, pero ta pidi yo favor saca ya lang conmigo como uno del di uste maga ayudante.
020	Despues ya levanta le y ya volve dayun na casa del di suyo tata.
021	Cuando lejos pa le, el di suyo tata ya mira ya con ele, y ya tene gayot grande lastima, y ya corre le hace encuentro con su anak.
021	Despues ya abraza le y ya besa gayot con su hijo menor.
022	Pero su anak ya habla, Papa, ya peca gayot yo contra con Dios na cielo y con uste.
022	Hende na gayot uste conviene llama pa anak conmigo.
023	Pero cuando ya llega ya sila na casa, el tata ya habla con su maga ayudante, Apura todo!
023	Lleva aqui el mas bonito ropa que tiene kita y dale con ele visti.
023	Y pone un anillo na su dedo y pone tamen sapatos na di suyo pies.
024	Despues anda saca aquel vaquita mas gordo y mata con ese para celebra kita,
025	cay pensaba yo muerto ya el di mio anak, pero vivo man gale; ya pensa yo que ya perde ya le, pero ahora taqui ya le ole conmigo!
025	Entonces ya principia ya sila man alegria.
026	Pero el anak mayor nuay na casa cuando ya llega su hermano menor, cay talla le na sementera.
026	Cuando ya acaba ya le el di suyo trabajo, ya camina ya para volve y cuando cerca ya na casa ya oi le el sonido de musica y el sonido del maga pies ta baila.
027	Entonces ya llama le con uno del di ila maga ayudante y ya pregunta le, Cosa man ta pasa alli?
028	Ya habla el ayudante con ele, Ya volve ya el di uste hermano menor, poreso el di uste tata ya manda mata aquel vaca ta hace ustedes gordo, cay taqui ya el di suyo anak y nuay pasa nada con ele.
029	Despues ya queda rabiao el hermano mayor y no quiere entra na casa.
029	Entonces su tata ya anda afuera para roga que entra le na casa.
030	Pero el anak mayor ya contesta con su tata, Mira uste, cuanto aos ya gayot yo ta trabaja aqui con uste igual como un carabao, y siempre ta obedece yo todo el orden ta dale uste conmigo, pero ni una vez nuay pa gayot uste dale conmigo masquin un cabrito ya lang para puede tamen yo man alegria junto con el di mio maga amigo.
031	Ahora ya manda uste mata dayun aquel vaca gordo, cay taqui ya volve ese di uste anak, masquin ya acaba ya le el di uste bienes na maga mala mujer.
032	Despues ya habla el di suyo tata con ele, Hijo, no mas conversa ansina.
032	Total taqui man tu siempre conmigo, y todo el que tiene yo di tuyo man.
033	Necesita gayot kita man alegria, cay este tu hermano como muerto ya pero ahora ya principia ya le vivi ole.
033	Ya pensa yo que ya perde ya le, pero taqui ya le ole conmigo.
