verse	content
001	Ala maana Domingo el primer dia del semana, el maga mujer ya anda na tumba bien temprano pa gayot.
001	Ta lleva sila maga ingrediente para embalsama que ya prepara sila.
002	Cuando ya llega sila alla, ya mira que tiene ya quien ya hace ligid el piedra para abri el boca del tumba.
003	Pero cuando ya entra sila adentro del tumba, nuay sila encontra el cuerpo del Seor Jesus.
004	Y mientras ta pensa pa sila si paquilaya ya perde el cuerpo di Jesus, derrepente lang ya abuya dos hombre cerca canila, y el di ila vestido ta brilla gayot.
005	El maga mujer ya tene gayot miedo, poreso ya agacha el di ila maga cara na tierra, pero el maga angeles ya habla canila, Porque man ustedes ta busca con el gente vivo entre maga muerto?
006	Nuay mas ele aqui, cay ya resucita ya le.
006	Acorda el cosa le ya habla con ustedes cuando talla pa le na Galilea;
007	ya habla le que el Hijo del Hombre necesita queda entregao na mano del maga gente para clava con ele na cruz, pero despues de tres dias ay resucita le.
008	Despues pa el maga mujer ya puede acorda el cosa ya habla si Jesus desde antes pa.
009	Ya sale ya sila na tumba y ya bira otra vez para alla donde sila ta esta.
009	Despues ya conta sila con el once apostoles todo el cosa ya sucede, y ya conta tamen con el maga otro gente.
010	El maga mujer quien ya avisa este maga noticia con el maga apostoles amo si Maria Magdalena, si Juana, y si Maria el nana di Jaime, pati otro pa maga mujer quien ya acompaa canila.
011	Pero el once apostoles ta pensa que todo lang locuras el cosa sila ta man cuento, y nuay estos canila cree.
012	Pero si Pedro ya levanta y ya corre le para na tumba, y cuando ya escucha le adentro ya mira lang ele el maga tela que estaba ya benda el cuerpo del muerto.
012	Despues ya volve le y ta pensa que pensa por causa de ese suceso.
013	Aquel mismo dia dos del maga dicipulo ta anda na barrio de Emaus, como once kilometro aquel de lejos na Jerusalem.
014	Mientras ta camina pa sila dos, ta man cuento sila acerca de todo ese maga cosas que nuevo lang ya sucede.
015	Y durante ta man cuento y ta discuti sila por causa del maga suceso ya pasa, si Jesus mismo ya atraca canila y ya sigui canila dos.
