verse	content
001	Si Jesus ya conta tamen este cuento con su maga dicipulo.
001	Un gente bien rico ya tene un encargao, y tiene quien ya reporta con ele que el di suyo encargao ta malversa el di suyo propiedad.
002	Ya llama le con el di suyo encargao y ya habla con ele, Cosa man este ta oi yo acerca di tuyo?
002	Quiere yo que escribi tu todo el entrada y salida del negocio durante el tiempo ta tene tu cargo del di mio propiedad, despues lleva todo el cuenta aqui conmigo, cay no puede mas tu queda di mio encargao.
003	Despues el encargao ya habla con ele mismo, Cosa man gaja yo hace, cay el di mio amo ay quita ya el manejo conmigo?
003	No puede pa yo hace trabajo pesao pati maca huya gayot pidi limosna.
004	Ah!
004	Sabe ya yo si cosa gale yo ay hace para si ay perde yo este trabajo ay tene pa yo maga amigo quien ay recibi conmigo na maga casa di ila.
005	Entonces ya llama le con el maga gente quien tiene pa debe con el di suyo amo, y ya habla canila uno por uno.
005	Ya habla le con el primer gente, Cuanto pa el debe di uste con el di mio amo?
006	Ya habla el gente con ele, Debe pa yo ocho cientos gallon de aceite de olivo.
006	Despues aquel encargao ya habla con el gente quien tiene debe con su amo, Hace un recibo nuevo y escribi alli que el debe di uste con ele cuatro cientos gallon ya lang de aceite.
006	Hace pronto!
007	Despues ya habla tamen ele con el otro, or, cuanto pa el debe di uste con el di mio amo?
007	El quien tiene debe ya habla, Cien cavanes pa de trigo.
007	Ya habla el encargao, Hace pronto y escribi alli un nuevo recibo que el di uste debe ochenta cavanes ya lang.
008	Despues cuando ya bira le ole con su amo, ya lleva le aquel maga recibo na su mano y su amo ya aproba pa con ese engaador de encargao, cay listo su cabeza pensa si cosa le ay hace.
008	Deverasan el maga gente de este generacion quien hende ta cree con Dios mas sabe pa ledia con el di ila mismo bienes que con el maga gente quien tiene el luz de Dios.
009	Ya continua si Jesus habla, Ahora ta habla yo con ustedes usa gayot el cen de este mundo para man amigo quiere decir ayuda con el quien tiene necesidad, para al llegar el tiempo que no puede mas usa el di ustedes bienes Dios ay recibi con ustedes na cielo.
010	Si con quien puede confia na mano masquin cosa de poco cantidad, puede tamen confia con ele masquin mucho ay dale na di suyo cargo.
