verse	content
001	Un Sabado, el dia de descanso del maga Judio, si Jesus y su maga dicipulo ta camina na tablon de trigo, y ya corta sila cuanto bilug del maga espigas y ta hace cut cut para come.
002	Pero tiene del maga Pariseo ya habla canila, Porque man ustedes ta hace el cosa ta prohibi el ley di Moises para hace na dia de descanso?
003	Ya contesta si Jesus canila, Nuay ba ustedes lee acerca del cosa ya hace el Rey David cuando ele pati el di suyo maga uban ya queda bien con hambre?
004	Sabe kita que ele ya entra na casa de Dios y ya saca con el maga pan sagrao, despues ele pati el di suyo maga uban ya come ese, masquin ta prohibi el ley di Moises.
004	Y sabe tamen kita Dios ta permiti lang con el maga padre come ese pan sagrao.
005	Despues ya habla pa le, Yo, el Hijo del Hombre, tiene autoridad na ordenanza del Sabado, el dia de descanso.
006	Un Sabado si Jesus ya entra na iglesia para ensea, y tiene alla un gente inutil el mano derecha.
007	Talla ya tamen el maga Pariseo y el maga maestro Judio quien ta busca rason para acusa con ele, poreso ta mira gayot sila con ele si ay cura le masquin con quien na dia de Sabado.
008	Pero si Jesus bien sabe el di ila pensamiento, y ya habla con el gente quien tiene mano inutil, Levanta y vene aqui adelante.
008	Entonces ya levanta el gente y ya para alla.
009	Despues ya habla si Jesus canila, Ahora ta pregunta yo con ustedes, cosa ba el ley ta habla canaton que conviene hace na dia de Sabado?
009	Ayuda ba kita con el gente o hace sinti duele con ele?
009	Salva ba kita el vida del gente o destrosa ba?
010	Ya mira le con todo canila alla, despues ya habla le con el gente, Alcansa conmigo el di tuyo mano inutil.
010	Entonces ya alcansa le el di suyo mano inutil, y ya queda ese bueno.
011	Pero el maga Pariseo y el maga maestro Judio ya queda rabiao gayot, y ya principia sila planea el cosa malo para hace con Jesus.
012	Durante aquel tiempo si Jesus ya anda na gulut para reza con Dios, y ya esta le alla entero noche.
013	Ala maana cuando ya abuya ya el sol, ya llama le con su maga siguidores para escoje lang doce di ila, y con esos doce ya nombre le apostoles.
014	Sila amo si Simon con quien ya pone tamen le el nombre de Pedro, y su hermano si Andres, pati si Santiago y si Juan, si Felipe y si Bartolome,
015	si Mateo y si Tomas y si Jaime el hijo di Alfeo, y si Simeon con quien ta llama sila el Patriotico.
016	Y ya escoje tamen le con Judas el hijo del otro Jaime, y con Judas Iscariote quien ay queda el traidor despues.
017	Despues cuando ya abaja si Jesus junto con su maga apostoles, ya descansa anay sila na patak junto tamen con el montonada del di suyo maga siguidores.
017	Tiene alla un manada de gente quien ya sale na Judea y na Jerusalem, y ya sale tamen na Tiro y Sidon, dos ciudad cerca na mar.
018	Ya vene sila para oi con Jesus, y ya vene tamen sila para puede le cura el di ila maga enfermedad.
018	Ya anda tamen con ele el maga gente con quien te controla el maga demonio, y si Jesus ya hace canila bueno.
019	Todo el maga gente ta precura agarra con Jesus, cay cada vez sila ta trompesa con ele el poder di suyo ta alcansa canila, y todo sila ya queda curao.
020	Ya man atubang si Jesus con su maga dicipulo, y ya habla le canila,
021	Bendicido ustedes maga pobre, cay ustedes bajo mando ya de Dios.
022	Bendicido ustedes quien con hambre ahora, cay ustedes cay recibi todo el di ustedes maga necesidad despues.
023	Bendicido ustedes quien ahora ta llora de tristeza, cay ustedes ay queda alegre despues.
024	Bendicido ustedes si el maga gente ta odia y ta evita con ustedes, y si ta insulta sila, y si ta mal habla tamen con ustedes cay ta cree ustedes con el Hijo del Hombre.
025	Alegra ustedes si ay pasa ese ansina, y salta salta gayot de alegria, cay Dios ta guarda grande recompensa na cielo para dale con ustedes.
025	El maga tatarabuelo de aquellos quien ta malhabla con ustedes, ansina tamen ya hace con el maga profeta de Dios de antes.
026	Que bien terrible el cosa ay pasa con ustedes quien ahora bien rico, cay aqui lang na mundo tiene ustedes todo el maga cosas!
027	Que bien terrible el cosa ay pasa con ustedes quien ahora tiene todo el maga necesidad, cay el dia del hambre ay llega con ustedes!
028	Que bien terrible el cosa ay pasa con ustedes quien ahora ta harta ri, cay un dia ay harta tamen ustedes man jinambitan pati man jaya!
029	Que bien terrible el cosa ay pasa con ustedes si el maga gente ta alaba pirmi con ustedes, cay ansina tamen el di ustedes maga tatarabuelo ta alaba con el maga profeta falso.
030	Pero ustedes maga dicipulo quien ta oi conmigo ahora, ta habla yo con ustedes, ama con el di ustedes maga enemigo y lleva bueno con aquellos ta odia con ustedes,
031	y reza para con aquellos quien ta maldici y ta acusa con ustedes.
032	Si tiene quien ya palmadia con ustedes na cara derecha, bira tamen el otro lao del di ustedes cara para palmadia le.
032	Y si quien ta saca un pedaso del di ustedes ropa, no man hambre pero dale pa tamen con ele hasta el otro pedaso de ropa.
033	Si tiene quien ta pidi alguna cosa, dale con ele, y si tiene tamen quien ta saca ya lang el di ustedes cosa cosa, no mas man lingasa saca pa ole.
034	Trata enbuenamente con otros, igual como quiere ustedes que sila tamen ay trata con ustedes.
