verse	content
001	Cuando si Jesus ya sale na Rio de Jordan, controlao ya le del Espiritu Santo y guiao ya le para anda na desierto.
002	Durante el cuarenta dias na desierto si Satanas ta tenta con ele, y durante ese tiempo si Jesus nuay come nada, poreso cuando ya acaba aquel cuarenta dias, bien con hambre le.
003	Y ya habla si Satanas con ele, Si uste deveras el Hijo de Dios, converti uste con este maga piedra para queda pan.
004	Pero si Jesus ya contesta con ele, Escribido gayot na Sagrada Escritura de Dios este maga palabra, Hende lang el comida ta necesita el maga gente na di ila vida.
005	Despues si Satanas ya lleva con Jesus arriba de un monte bien alto donde ya dale le mira con Jesus un tiro lang todo el maga reino del entero mundo.
006	Y ya habla si Satanas, Todo este poder ay dale yo con uste pati aquel maga riqueza, cay di mio man esos todo, y puede yo dale masquin con quien yo quiere dale.
007	Todo ese ay dale yo con uste si ay hinca lang uste conmigo para adora.
008	Ya contesta si Jesus con ele, Ya escribi na Sagrada Escritura de Dios, Adora lang con Dios el Seor, y con ele lang sirvi.
009	Despues ya lleva si Satanas con Jesus na Jerusalem y ya pone con ele na bien alto lugar del templo, y ya habla le con Jesus, Si uste el Hijo de Dios, brinca para abajo,
010	cay escribido gayot na Sagrada Escritura de Dios este maga palabra, Dios ay manda con el di suyo maga angeles guarda con uste,
011	y Ay recibi sila con uste na di ila mano para hende uste cae de brusa na piedra.
012	Ya contesta si Jesus con ele, Ta habla el maga palabra de Dios, No precura esforsa con Dios el Seor para hace masquin cosa cosa lang.
013	Cuando ya acaba ya le tenta con Jesus, ya sale ya si Satanas con ele hasta tene ya tamen ele otro oportunidad para tenta.
014	Despues ya bira ya ole si Jesus na Galilea, y ele controlao del poder del Espiritu Santo.
014	Y todo el maga gente na entero lugar de Galilea ya oi que talla ya le.
015	Ya ensea le con el maga gente el maga palabra de Dios alla na maga iglesia del maga Judio, y ta alaba gayot sila con ele.
016	Despues si Jesus ya anda na Nazaret donde ya engranda le.
016	Un Sabado, el dia de descanso del maga Judio, ya entra le na di ila iglesia, como ese el di suyo costumbre.
016	Despues ya levanta le para lee el Sagrada Escritura de Dios,
017	y uno del maga ayudante alla ya dale con ele el libro del profeta Isaias, y ya abri le donde escribido este maga palabra
018	El Espiritu de Dios ta controla conmigo, cay Dios ya escoje conmigo para puede yo habla el Buen Noticia con el maga pobre, y ya manda le conmigo para anuncia con el maga gente capturao que ay queda sila librao, y hasta maga bulak ay puede ya mira, y con aquellos maga malmirao, ay libra tamen yo.
019	Y ya manda conmigo para anuncia tamen el ao cuando el Seor ay salva el di suyo nacion de Israel.
020	Cuando ya acaba ya lee si Jesus, ya cerra le el libro y ya dale ole con el ayudante, despues ya senta le.
020	Y todo el maga gente ta pija gayot con ele.
021	Despues ya principia le man cuento cuento canila, y ya habla, Este dia ya cumpli aquel maga palabra na Sagrada Escritura que ya lee yo con ustedes.
022	El maga gente ta aproba con ele cay bien bonito gayot el maga palabra ta sale na su boca, poreso ya habla sila, Hende ba este el anak di Jose?
023	Ya habla si Jesus con el maga gente, Sin duda ay habla ustedes conmigo aquel hablada de antes, Doctor, cura anay con uste mismo, y ay habla tamen ustedes, Na, hace tamen aqui canaton igual de aquel milagro que ya hace uste na Capernaum.
024	Pero ta habla pa gayot yo con ustedes, nuay gane quien ta recibi con el profeta na di suyo mismo lugar.
025	Oi dao conmigo, durante el tiempo del profeta Elias deverasan gayot tiene mucho viuda aqui na lugar de Israel, y aquel tiempo ya tene tamen grande hambre cay nuay cae ulan por tres ao y media.
026	Pero Dios nuay manda con Elias anda ayuda con aquellos maga Judio, sino ya manda con ele anda ayuda con el viuda hende-Judio na Zarepat, un lugar de Sidon.
027	Durante el tiempo tamen del profeta Eliseo, bien mucho gayot leproso na Israel, pero nuay ni uno di ila ya queda curao sino si Naaman lang de Siria Ese gente hende-Judio.
028	Cuando ya oi sila con Jesus ta habla ansina, todo el maga gente na iglesia del maga Judio ya queda rabiao con ele cay ya sabe sila que ta regaa le canila.
029	Entonces ya levanta sila y ya lleva con ele afuera del pader del ciudad para na un lugar bien arriba, cay el di ila pueblo talla plantao na gulut.
029	Despues ya precura era sila hace cae con ele pa abajo.
030	Pero ya pasa lang ele entre el maga gente y ya sigui camina.
031	Despues si Jesus ya anda na Capernaum, un pueblo na Galilea, y todo el Sabado ta ensea le con el maga gente.
032	Cuando ya oi sila el di suyo enseanza ya queda sila espantao cay el di suyo maga palabra tiene autoridad.
033	Ahora, alla na iglesia tiene un gente controlao del demonio, y ya grita le bien suena,
