verse	content
001	Aquel tiempo talla ya el maga gente que ya habla con Jesus el historia acerca del maga gente de Galilea con quien si Pilato ya manda mata.
001	Ya manda le mata canila mientras ta mata sila el maga animal para ofrece con Dios.
002	Entonces si Jesus ya habla canila, Ta pensa ba ustedes aquellos maga gente de Galilea mas pecador que con todo otro maga gente cay ya sufri sila ansina?
003	Hende!
003	Pero si hende ustedes ay arripinti del di ustedes pecado, igual tamen ay muri.
004	Ta acorda ba ustedes con aquellos dies y ocho gente na Siloam quien ya muri cuando ya cae canila el torre?
004	Ahora, ta pensa ba ustedes que aquellos ya muri cay mas pecador sila que con todo otro gente ta queda na Jerusalem?
005	Hende!
005	Pero si hende ustedes ay arripinti del di ustedes pecado ay muri tamen.
006	Despues si Jesus ya pone este cuento canila: Un gente ya tene un pono de higuera na di suyo plantacion.
006	Un dia ya anda le busca si tiene fruta, y nuay ele encontra ni uno.
007	Entonces ya habla le con el jardinero, Tres aos ya ta vene yo busca fruta con este higuera, pero hasta ahora hende man yo ta encontra masquin un bilug!
007	Tumba ese pono, cay ta ocupa pa ese grande lugar.
008	Ya contesta el jardinero, Dejalo lang anay, or.
008	Espera anay hasta un ao pa, ay hace anay yo habuk y pone abono.
009	Y si ay fruta ese na otro ao bueno man, pero si hende ese ay fruta, entonces manda conmigo tumba con ese.
010	Un dia de Sabado, el dia de descanso, si Jesus ta ensea na un iglesia del maga Judio,
011	y talla un mujer quien tiene el demonio na su cuerpo que ta causa con ele man inutil.
011	Bien cuba gayot ele, y por dies y ocho aos no puede le hace derecho su cuerpo.
012	Cuando si Jesus ya mira con el mujer, ya llama le con ele y ya habla, ora, hende na uste enfermo.
013	Despues ya pone le su mano na detras del mujer, y enseguidas tamen el mujer ya para derecho, y ya alaba con Dios.
014	Pero el oficial del iglesia Judio ya queda bien rabiao cay si Jesus ya cura con el mujer el dia de Sabado.
014	Poreso ya habla el oficial con el maga gente, Tiene gane kita seis dias na semana para hace trabajo.
014	Vene aqui durante ese maga dias para queda curao, pero no mas lang gayot vene na dia de Sabado el dia de descanso.
015	Despues ya habla el Seor con ele, Doble cara man uste y el maga otros!
015	Ta hace ustedes sale con el maga animal na turil o na cuadra na dia de Sabado y ta lleva con esos na rio para toma agua, hende ba?
016	Y ahora taqui ya este mujer quien ya sale na linea di Abraham, y con este mujer ya hace si Satanas cuba por dies y ocho aos;
016	hende ba justo para hace bueno con su enfermedad, masquin man este dia de Sabado?
017	Cuando ya habla le ansina todo aquel quien ta man contra con Jesus ya tene gayot huya, pero todo el maga otro gente ya queda alegre por causa de aquel milagro ya hace le.
018	Despues ya habla si Jesus, Cosa man semejante con el Reino de Dios?
018	Y cosa pa gayot ejemplo ay usa yo para hace este claro con ustedes?
019	Puede kita compara el Reino de Dios con el mas diutay pepita de todo el siembra que ta sembra el gente na di suyo jardin, y despues ya queda un palo donde el maga pajaro ta hace pugaran na maga rama de ese.
020	Ya habla le otra vez, Con cosa pa yo ay compara el modo ay queda mas grande el Reino de Dios?
021	Puede kita compara ese con el apujan que un mujer ta mescla na tres kilos de harina para hace pan, y despues ese apujan ay man calayat na entero masa.
022	Mientras ta camina si Jesus para na Jerusalem ta pasa le na maga pueblo y na maga barrio, y ta ensea le con el maga gente de ese maga lugar.
023	Un dia un gente ya pregunta con ele, Seor, un poco lang ba gente ay puede queda salvao?
024	Ya contesta le con ele y con aquellos quien talla,
025	Precura gayot entra na puerta diutay, cay ta habla yo con ustedes que mucho gente ay precura hace ajat entra, pero hende gayot ay puede.
026	Ay llega un tiempo el dueo del casa ay levanta y ay tranca el puerta;
026	despues ustedes talli parao afuera ay principia saluda que saluda, y ay habla ustedes, Seor, abri dao canamon.
026	Y ay contesta tamen le, Ay!
026	No conoce yo con ustedes, y no sabe gayot yo si de donde ustedes ya sale!
027	Despues por causa cay el dueo nuay hace caso con ustedes, ay principia ustedes habla, Ya come gane came y toma junto con uste na mesa pati ya ensea pa gane uste na maga calle del di amon pueblo.
028	Pero ay habla le, Ta habla ba gayot yo claro, no sabe gayot yo si de donde ustedes ya sale.
028	Sale ya alli na puerta, todo ustedes maga mal gente!
029	Despues si ay mira ustedes con Abraham y con Isaac pati con Jacob y con todo el maga profeta adentro na casa quiere decir el lugar donde Dios ta reina, ay llora gayot ustedes con rabia, cay el dueo nuay deja con ustedes entra.
030	Mucho gente ay sale na este y na oeste, na norte y na sur, y ay senta na mesa junto con Dios para ay tene sila buen relacion con ele na di suyo reino.
031	Tiene del maga hende-Judio ay man una entra na Reino de Dios, y tiene del maga Judio ay man uliji entra.
032	Aquel mismo hora ya anda el maga Pariseo con Jesus afuera de Jerusalem, y ya habla sila con ele, Seor, mas bueno pa si ay sale ya lang uste aqui, cay si Herodes quiere manda mata con uste.
033	Ya contesta si Jesus canila, Anda habla con aquel engaador que ta icha yo afuera maga demonio y ta cura con el maga gente este dia y maana, y na tercer dia ay acaba ya yo mi trabajo.
034	Necesita yo continua el di mio caminada este dia, maana, y pasao maana, cay hende conviene el profeta muri afuera de Jerusalem.
035	O, maga gente de Jerusalem!
035	Ustedes pirmi ta mata y ta guerria piedra con el maga profeta con quien Dios ta manda alli.
035	Muchas veces gayot quiere era yo ajunta con ustedes para conmigo, como un gallina si ta recoje con su maga pollito abajo del di suyo alas, pero ustedes no quiere gayot que hace yo ansina.
036	Ahora, ustedes ya lang cuidao, cay Dios hende na ay hace caso con el di ustedes ciudad, y ta habla yo que hende na ustedes ay mira conmigo otra vez hasta ay llega el tiempo ay habla ustedes, Bendicido el quien ta vene na nombre del Dios el Seor.
