verse	content
001	Ta ensea ole si Jesus con el maga Judio por medio del maga cuento, y ya habla,
002	El modo Dios ta reina puede kita compara con el rey quien ya hace un celebracion de casamiento para con su hijo.
003	Ya manda le con el di suyo maga ayudante para anda llama con el maga invitao na celebracion de casamiento, pero no quiere sila vene.
004	Entonces ya manda le con el di suyo maga otro ayudante para invita otra vez, y ya habla anay canila, Habla con aquellos maga invitao que preparao ya el comida.
004	Ya manda yo mata el di mio maga baca y el maga cabrito y el maga carnero que ya hace ya yo gordo, y todo el maga cosas preparao ya gayot.
004	Entonces vene ya na celebracion!
005	Pero nuay sila hace caso con el invitacion, sino uno de esos ya anda na su sementera, y el otro ya anda na di suyo negocio,
006	y el maga otros invitao ya agarra con el maga ayudante y ya maltrata hasta ya mata canila.
007	Cuando ya oi el rey acerca de ese, ya queda le bien rabiao y ya manda le con el di suyo maga soldao para mata con esos maga criminal, y ya manda tamen le quema el di ila ciudad.
008	Despues ya habla le con su maga ayudante, Preparao ya el celebracion, pero aquellos maga invitao hende na ta merece para atende mi celebracion.
009	Poreso, anda ustedes na maga birada del maga camino y invita masquin con quien ta encontra ustedes para vene na mi celebracion.
010	Despues aquellos maga ayudante ya anda afuera na maga camino y ya invita sila con quien ya encontra, masquin gente bueno o gente malo.
010	Y el palacio del rey ya queda lleno de visita.
011	Pero cuando ya entra el rey, ya mira ele alrededor con el maga visita y ya puede le mira con un visita que hende justo el ropa de ese para atende el casamiento.
011	Tiene un costumbre que el dueo del casamiento ta dale un ropa con todo el maga visita.
012	Entonces ya habla le con ese gente, Amigo, paquemodo man uste ya puede entra aqui siendo hende man uste vestido que conviene para un celebracion de casamiento?
012	Pero ese gente nuay puede contesta.
013	Despues ya habla el rey con el maga ayudante, Amarra el mano y el pies de ese gente, y buta con ese afuera na oscuridad.
013	Y ese oscuridad amo el lugar donde el maga gente ta llora que llora, y ta man pagut el di ila diente cay bien rabiao sila con Dios.
014	Y na ultimo ya habla si Jesus, El Dios ta llama mucho gente, pero poco lang ay queda escojido.
