verse	content
001	Un dia mientras si Jesus ta ensea y ta habla acerca del Buen Noticia de Dios con el maga gente na templo, ya llega el maga jefe del maga padre Judio y el maga maestro Judio junto con el maga oficial del iglesia del maga Judio,
002	y ya habla sila con ele, Habla canamon si cosa derecho uste tiene para hace este maga cosas y quien man ya dale con uste ese autoridad?
003	Si Jesus ya contesta canila, Tiene tamen yo un pregunta.
003	Habla dao ustedes conmigo
004	si quien ba ya dale con Juan el autoridad para bautisa.
004	Ya sale ba ese autoridad con Dios, o ya sale lang con el gente?
005	Despues ya principia sila man discutijan y ya habla sila entre sila mismo, Si ay habla kita ya sale con Dios, ay habla le, Porque man ustedes nuay cree con Juan?
006	Y si ay habla kita, Ya sale con el gente, todo sila ay guerria piedra canaton, cay asegurao sila que si Juan un profeta.
007	Poreso ya habla ya lang sila, No sabe came si donde ya sale el di suyo autoridad.
008	Entonces ya contesta si Jesus canila, Na, hende tamen yo ay habla con ustedes si quien conmigo ya dale el autoridad para puede yo hace este maga cosas.
009	Despues ya principia le ensea por medio de este cuento.
009	Tiene un gente ya hace plantacion de uvas, y ya pone le encargao para atende con ese.
009	Despues ya larga le viaje para anda na otro lugar por largo tiempo.
010	Cuando ya llega ya el tiempo para cosecha ya el uvas, ya manda le con uno del di suyo maga ayudante anda con el encargao del plantacion para saca el di suyo parte del cosecha.
010	Pero el encargao y su maga trabajador ya principia garrutia con el ayudante y ya manda con ele volve limpio mano.
011	El dueo del terreno ya manda otro ayudante alla canila.
011	Y otra vez ya hace sila igual maltrato con ele, y aquellos maga trabajador ya manda con ele volve y nuay tamen lleva nada.
012	De manera por tercera vez ya manda el dueo otro ayudante, y con este ya hace sila iri y icha afuera del plantacion.
013	Despues el dueo ya habla, Ahora, cosa man gaja yo ay hace?
013	Mas bueno manda gale yo con el di mio hijo con quien ta ama gayot yo; basi pa ay respeta sila con ele.
014	Pero cuando ya mira con ele el encargao y el di suyo maga trabajador, ya habla entre sila mismo, O, mira!
014	Taqui ya el heredero!
014	Mata kita con ese para este propiedad ay queda ya di aton!
015	Entonces ya rimpuja sila con el heredero afuera del terreno, y alla ya mata sila con ese joven.
016	Ya pregunta si Jesus, Ahora, cosa man ay hace canila el dueo del terreno?
017	Asegurao ay vene le mata con ese maga trabajador y ay dale ese plantacion de uvas con otros.
018	Cuando el maga gente ya oi ese, ya habla sila, Dios hende ese ay consinti!
019	Pero ya pija que pija si Jesus canila y ya habla, Entonces cosa man ta habla este parte del Escritura de Dios
020	El piedra que el maga trabajador nuay accepta amo el que ya queda el mas importante na casa.
