verse	content
001	Cuando si Jesus ya acaba ya habla todo aquel maga cosas con el maga gente, ya anda le na Capernaum.
002	Tiene alla un capitan Romano, y tiene le un ayudante hombre con quien ta ama gayot ele, y ese ayudante bien grave y cerca ya muri.
003	Cuando el capitan ya oi acerca di Jesus, ya manda le anda con Jesus cuanto del maga oficial del iglesia del maga Judio, para pidi favor si puede le cura con el di suyo ayudante.
004	Cuando el maga oficial ya llega con Jesus, ya pidi gayot sila favor con ele para anda na casa del capitan, y ya habla pa sila, Seor, favor ya gayot ayuda con aquel capitan, cay bien bueno gayot ele y ta merece gayot ele el di uste ayuda.
005	Ta ama gayot ele con el maga gente del di aton nacion, y ele gane ya paga planta un iglesia para di aton.
006	Despues si Jesus ya sigui dayun canila.
006	Pero cuando cerca ya sila na casa, ya manda el capitan con el di suyo maga amigo hace encuentro con Jesus para habla con ele, Seor, el di amon amo ya manda habla con uste, que hende na dao uste necesita subi pa na casa, cay ya habla le, Hende yo merece que ay pisa uste na mi casa, poreso nuay yo anda encontra con uste,
007	sino habla lang donde uste parao y mi ayudante ay queda bueno.
008	Cay sabe yo que uste puede cura con ese por medio de palabra lang, cay yo mismo bajo orden del di mio maga superior y bajo mi orden tiene tamen yo maga soldao.
008	Con uno ay ordena yo, Anda ya!
008	y ele ta anda.
008	Y con el otro ay ordena yo, Vene qui!
008	y ta vene le.
008	Y con el di mio ayudante ay ordena yo, Hace este!
008	y ele ta hace.
009	Cuando si Jesus ya oi ese ya espanta gayot le, y ya man atubang ele con el manada de gente quien ta sigui con ele, y ya habla, Ta habla gayot yo, masquin na mismo nacion de Israel nuay pa gayot yo nunca man encuentro ni uno quien tiene fe conmigo igual con el grande fe de este capitan.
010	Cuando ya acaba ya habla el maga amigo del comandante, ya bira ole na casa del comandante y ya mira sila que bueno ya el ayudante.
011	Nuay tarda si Jesus ya anda na pueblo de Nain, y el di suyo maga dicipulo pati manada de gente ya sigui con ele.
012	Mientras ta acerca sila na entrada del pueblo, ta sale tamen el intierro del unico hijo de un viuda.
