verse	content
001	Despues todo sila quien ta hace pregunta con Jesus ya levanta y ya lleva con ele na delante del Gobernador Pilato.
002	Ya principia sila acusa con ele, y ya habla, Ya cuji came con este gente ta hace disgusto entre maga gente para man contra sila con el di amon nacion.
002	Ta habla le con el maga gente no dao paga impuesto con el rey Romano.
002	Y ta habla pa le que ele dao el Cristo, un rey.
003	Ya pregunta si Pilato con Jesus, Rey ba uste del maga Judio?
004	Ya contesta le, Amo gayot el cosa ta habla uste.
005	Despues si Pilato ya habla con el maga jefe del maga padre Judio y con el manada de gente, Nuay man rason para sentencia yo con este gente.
006	Pero ta insisti gayot sila mas peor, El cosa gane le ta ensea ta causa gayot alsamiento entero Judea.
006	Ya principia le na Galilea hasta aqui.
007	Cuando si Pilato ya oi ese, ya pregunta le con el maga acusador si este gente ya sale na Galilea.
008	Poreso cuando ya sabe le que este gente ya sale na region donde ta reina si Herodes, ya manda le lleva con Jesus alla con Herodes quien aquel tiempo talla na Jerusalem.
009	Cuando si Herodes ya mira con Jesus ya queda le bien alegre, cay ya oi gayot ele acerca di suyo y por largo tiempo quiere le mira con ele.
009	Y quiere tamen le mira con ele hace milagro.
010	Entonces ya hace le mucho pregunta, pero si Jesus nuay con ele contesta nada.
011	Talla tamen el maga jefe del maga padre Judio y el maga maestro Judio, y bien fuerte gayot el di ila maga acusacion.
012	Ahora si Herodes junto tamen con su maga soldao ya ganguia y ya desprecia con Jesus.
012	Despues ya ordena le con su maga soldao dale visti con Jesus el ropa igual como ta usa el rey, y ya manda bira con ele otra vez alla con Pilato.
013	Entonces aquel dia si Herodes y si Pilato ya queda ya amigo, cay antes de ese, enemigo gayot sila dos.
014	Despues si Pilato ya llama junto con el maga jefe del maga padre y con el maga miembro del Consejo Judio pati con el maga gente,
015	y ya habla le canila, Ustedes ya lleva con este gente aqui conmigo y ya habla ustedes que ele ta causa disgusto con el maga gente, pero despues de investigar yo con ele na di ustedes mismo presencia, nuay yo encontra nada de aquel maga maldad que ustedes ta acusa con ele.
016	Ni si Herodes tamen nuay encontra con ele culpable, cay ya manda gane le con ele bira ole aqui canaton.
016	Puede ustedes mira que nuay ele hace malo para sentencia con ele para muri.
017	Poreso despues de mandar yo con ele latiga, ay hace yo con ele libra.
018	Ya habla le ansina cay cada ao durante el celebracion del Passover, necesita si Pilato sigui el costumbre del maga Judio que libra gayot un preso.
019	Cuando ya oi sila el cosa ya habla si Pilato, ya grita aquel manada de gente todas todas, Mata lang con ele, y libra con Barabas!
020	Aquel gente si Barabas un preso con quien ya pone na prision cay ya causa le alsamiento con el maga gente na ciudad, y ya mata tamen le un gente durante el gulu.
021	Si Pilato quiere hace libra con Jesus; entonces ya habla le otra vez con el maga gente, Cosa man ele ya hace malo?
022	Pero mas fuerte gayot sila ta grita, Crucifica con ele!
022	Crucifica con ele!
023	Por el tercera vez si Pilato ya habla canila, Porque man?
023	Cosa man malo ya hace le?
023	Nuay yo encontra nada de maldad para sentencia con ele para muri.
023	Ay manda yo latiga con ele y despues ay hace yo con ele libra.
