verse	content
001	Un dia ya llama si Jesus con el doce dicipulo alla junto con ele, y ya dale canila poder para icha afuera con el maga demonio na cuerpo del maga gente.
001	Ya dale tamen le poder para cura todo el maga clase de enfermedad.
002	Ya manda tamen le canila anda anuncia con el maga gente acerca del venida del Reino de Dios, pati hace bueno con el maga enfermo.
003	Ya habla le canila, Si ay larga ustedes, no lleva nada, ni baston, ni saco saco, ni pan, ni cen, y no lleva sobra ropa.
004	Di donde casa ay entra ustedes, alli lang esta hasta ay camina ya tamen para na otro barrio.
005	El pueblo donde el maga gente hende ay recibi con ustedes, sale de ese pueblo y hace pas pas el polvos na di ustedes pies como un seal que ustedes nuay mas responsabilidad para el di ila maga alma.
006	Entonces el maga dicipulo ya anda ya na maga barrio, y ya habla sila el Buen Noticia de Dios y el mismo tiempo ta cura sila con el maga enfermo masquin donde donde sila ta anda.
007	Ahora si Herodes, el gobernador de Galilea, ya oi todo el que ya hace si Jesus, y ya queda le trambulicao cay tiene quien ta habla que ya resucita dao si Juan el Bautista.
008	Tiene tamen ta habla si Elias el profeta ya aparece.
008	Y otros ta habla que uno dao del maga profeta de antes ya sale na lugar del maga muerto.
009	Si Herodes ya habla con ele mismo, Ya manda ya yo corta el pescueso di Juan, entonces quien man gaja este gente que ta oi yo ta hace ese maga cosas?
009	Y ya precura le busca lugar para man encuentro con Jesus.
010	Cuando ya bira el doce apostoles alla con Jesus, ya habla sila con ele todo el maga cosas ya hace sila.
010	Despues ya lleva si Jesus canila na pueblo de Betsaida, sila sila lang.
011	Pero cuando el manada de gente ya sabe si donde le, ya anda sila hace apas con ele.
011	Despues de recibir ele con el maga gente ya ensea le canila acerca del Reino de Dios, y ele ya cura tamen con el maga enfermo.
012	Cuando ta principia ya sumi el sol, el doce apostoles ya atraca con ele y ya habla, Mas bueno gaja manda ya lang anda con el maga gente na maga barrio, para puede sila compra comida y busca lugar donde sila ay puede durmi, cay este lugar aqui bien lejos gayot na pueblo.
013	Pero ya habla si Jesus canila, Ustedes ya lang dale come canila.
014	Ya habla tamen sila con ele, Quemodo man?
014	Tiene lang kita cinco bilug pan y dos pescao.
014	Quiere uste que ay anda came compra comida para puede come todo el maga gente aqui?
015	Aquel hora tiene alla maga cinco mil gente.
016	Despues ya habla si Jesus con su maga dicipulo, Manda canila senta cincuenta cincuenta cada grupo.
017	El maga dicipulo ya hace como ya manda le canila, y todo el maga gente ya senta.
018	Despues si Jesus ya saca el cinco bilug de pan y dos bilug pescao, y ya alsa su cara na cielo y ya dale gracias por el comida.
018	Despues ya hace le pedaso pedaso con el pan y con el pescao, y ya dale le ese con su maga dicipulo para distribui con el maga gente.
019	Y todo el maga gente ya puede come hasta ya man busuk gayot.
019	Despues el maga dicipulo ya puede pa recoje doce alat de pan sobra.
020	Un dia cuando si Jesus solo lang ta reza, el di suyo maga dicipulo ya atraca con ele.
020	Ya pregunta si Jesus canila, Quien man yo que ta pensa el maga gente?
021	Ya contesta sila, Si Juan el Bautista dao.
021	Otros ta habla que uste el profeta Elias, y tiene tamen maga otros ta habla que uste uno del maga profeta de antes quien ya resucita.
022	Despues ya pregunta le canila, Pero si para con ustedes, quien man gayot yo na di ustedes pensamiento?
023	Ya contesta si Pedro, Uste el Cristo con quien Dios ya escoje para reina.
024	Entonces ya dale le orden, que no gayot habla acerca de ese ni con ningunos.
025	Despues ya habla le, El Hijo del Hombre necesita gayot sufri muchas cosas na mano del maga oficial del iglesia Judio y del maga jefe del maga padre y del maga maestro Judio.
025	Despues ay manda sila mata con ele, pero na tercer dia ay resucita le.
026	Despues ya habla le canila todo, Si quien quiere queda un siguidor di mio, necesita le olvida el di suyo interes personal y todo el dia necesita tamen le carga el di suyo cruz de sufrimiento para sigui conmigo.
027	Cay si quien ta precura salva el di suyo mismo vida, hende ay puede.
027	Y si quien ta considera el di suyo vida de nuay valor cay tiene le fe conmigo, ay puede queda salvao.
028	Nuay gayot ganancia el gente si ay puede le saca todo el riqueza del mundo y despues el di suyo alma ay guinda lang na infierno.
029	Aquellos quien tiene huya sigui conmigo y con el di mio enseanza, el Hijo del Hombre hende tamen canila ay conoce si ay vene le envuelto con el di suyo resplandor y con el resplandor del Padre Celestial y del maga angeles.
030	Ta habla gayot yo claro que tiene maga gente aqui quien hende pa ay muri hasta ay sabe sila que Dios amo el ta reina.
031	Despues de maga ocho dias si Jesus ya lleva con Pedro, con Santiago y con Juan, y ya subi sila na un monte para reza.
032	Mientras si Jesus ta reza, ya tene cambio el ichura del di suyo cara, y el di suyo ropa ya queda bien masilao.
033	Enseguidas ya aparece dos hombre, si Moises y si Elias, el maga profeta de antes, y ta man cuento sila con Jesus.
034	El di ila ichura igual como el resplandor celestial, y ta man cuento gane sila tres si paquemodo si Jesus ay muri na Jerusalem para cumpli el plano de Dios.
035	Masquin bien durmido si Pedro y su dos uban, ya puede sila disperta a tiempo para mira el resplandor di Jesus, y ya mira tamen sila con el dos gente parao junto con ele.
036	Mientras aquel dos gente ta desaleja na lao di Jesus, si Pedro ya habla con ele, Maestro, bueno gayot cay taqui ya came para planta tres payak, uno para di uste, uno para di Moises, y el otro para di Elias.
036	Pero si Pedro no sabe si cosa le ta man cuento, cay hende le ta entende el situacion di Jesus.
037	Mientras ta habla le ansina, enseguidas ya abuya el celaje que ya tapa canila, y cuando ya envolve aquel canila, ya tene sila miedo.
038	Despues tiene un voz ya sale na celaje que ta habla, Este amo el di mio Hijo con quien ya escoje yo.
038	Pone gayot atencion con ele!
039	Cuando ya descansa ya el voz de conversar, ya mira sila que nuay mas man ningunos junto con Jesus, ele ya lang man solo.
039	Aquel mismo tiempo el maga dicipulo nuay nunca habla nada acerca del cosa ya mira sila.
