verse	content
001	Despues si Jesus ya pone un cuento para ensea canila que necesita gayot sila reza siempre y no perde animo.
002	Ya habla le, Tiene un juez na un ciudad y ele bien abusao, cay nuay miedo con Dios ni nuay respeto con el maga gente.
003	Alla na mismo ciudad tiene un viuda quien ta anda que anda con ese juez para busca el di suyo proteccion, y ta habla el viuda con ele, Seor juez, favor proteje conmigo na mano del di mio enemigo.
004	Pero ya dura ya tiempo ese juez nuay hace caso ayuda con ese viuda masquin anda y anda ese con ele.
004	Por ultimo ya habla el juez con ele mismo, Masquin man yo nuay miedo con Dios ni respeto con el maga gente,
005	ay dale ya lang yo el di mio proteccion con este mujer quien molesta y molesta conmigo, cay si hende yo ay ayuda con ele ay vene que vene pa le aqui conmigo y ay queda ya lang yo bien cansao.
006	Despues si Jesus ya continua man cuento, Acorda ustedes el maga palabra de aquel juez bien abusao.
007	Si el juez gane malo ya habla ansina, hende ba tamen Dios quien bien bueno ay jusga afavor con el di suyo mismo gente quien ta reza con ele dia y noche para el di suyo ayuda?
007	Deporsi Dios ay contesta dayun el di ila maga rezo.
008	Ta habla yo claro con ustedes que Dios ay jusga pronto afavor di ila, pero al llegar ole el Hijo del Hombre aqui na mundo ay encontra ba le con el maga gente quien ta tene fe con ele?
009	Si Jesus ya pone este cuento con el maga gente quien ta pensa bien bueno ya sila y quien tamen ta desprecia ya con el maga otro gente.
010	Un dia tiene dos gente quien ya entra na templo para reza.
010	El uno Pariseo, y el otro colector de impuesto.
011	El Pariseo talla parao y silencio lang ta reza, O Dios, ta dale yo gracias con uste cay hende gayot yo igual con el maga otro gente como el maga estafador, el maga engaador, y maga imoral, o masquin como ese colector de impuesto.
012	Ta ayuna yo dos veces el semana y ta dale yo con uste dies parte de todo el que tiene yo.
013	Pero el colector de impuesto parao alla lejos, ni hende ta atrebe alsa el di suyo cara na cielo, sino ta pega le el di suyo pecho cay ta acorda le el di suyo pecado, y ya habla le, Dios, tene lastima conmigo, un pecador.
014	Ya habla si Jesus, Ta habla yo con ustedes, cuando aquel colector de impuesto ya volve ya na di suyo casa, ele lang ya queda aprobao de Dios, pero Dios nuay perdona con el Pariseo.
014	Todo el quien ta hace importante con el di ila mismo persona, Dios ay hace gayot canila menos, pero aquellos quien ta pensa que hende sila importante, Dios ay hace canila importante.
015	Tiene tamen maga gente ta lleva con Jesus con el di ila maga bata diutay para ay trompesa le canila.
015	Pero cuando el maga dicipulo ya mira ese, ya regaa sila con esos.
016	Pero si Jesus ya llama con el maga bata para anda con ele, y ya habla le con el maga dicipulo, No sangga canila de llevar con el di ila maga bata aqui conmigo.
016	Cay el Reino de Dios para el gente quien ta confia lang con Dios como el bata diutay ta confia con su tata.
017	Deverasan ta habla yo con ustedes, si quien nuay confianza con Dios igual como un bata ta confia con su tata, hende gayot ele ay puede entra na Reino de Dios.
018	Tiene alla un lider Judio quien ya pregunta con ele, Buen Maestro, cosa man yo necesita hace para puede yo tene el vida eterna?
019	Ya habla si Jesus con ele, Porque man uste ta llama conmigo bueno?
019	Nuay ni uno bueno sino Dios lang.
020	Sabe gayot uste este maga mandamiento: no comete adulterio, no mata, no roba, no habla embusterias, y necesita honra con el tata y nana.
021	Ya contesta le con Jesus, Todo ese maga mandamiento ta obedece ya yo desde trece aos pa lang yo.
022	Cuando si Jesus ya oi ese, ya habla con ele, Tiene pa una cosa nuay uste hace.
022	Anda uste y vende todo el di uste bienes, y despues dale ese cen con el maga pobre.
022	Despues vene y sigui conmigo, y na ultimo ay tene uste riqueza na cielo.
023	Cuando el lider ya oi el maga palabra di Jesus ya queda le bien triste, cay ele bien rico gayot.
024	Si Jesus ya mira el di suyo tristeza y ya habla, Que bien dificil gayot para el maga gente rico queda un ciudadano del Reino de Dios.
025	Ta habla gayot yo, mas facil pa entra el camello na agujero del aguja que con el gente rico para llega na Reino de Dios.
026	Aquellos maga gente quien ya oi el cosa le ta habla ya pregunta, Si ansina gale, quien pa man ay queda salvao?
027	Ya contesta le, El maga cosas imposible para hace el maga gente, posible con Dios para hace.
028	Despues ya habla si Pedro, Na.
028	Came gale!
028	Ya otorga came deja todo las cosas para sigui lang con uste.
029	Si Jesus ya habla con ele, Deverasan el cosa yo ta habla contigo.
029	Si quien ya otorga deja el di suyo casa o el di suyo mujer o el di suyo maga hermano o tata y nana pati maga anak por amor del Reino de Dios,
030	ele ay recibi mas mucho pa durante este tiempo y al llegar el tiempo que de vene ay recibi le vida eterna.
031	Despues ya manda si Jesus con el doce dicipulo arrima cerca con ele, y ya habla le canila, Na, ahora, ay anda ya kita na Jerusalem, y al llegar kita alla, Dios ay cumpli todo el maga cosas que ya escribi el maga profeta de antes acerca del Hijo del Hombre.
032	Tiene quien ay entrega con ele na mano del maga hende-Judio quien ay ganguia y insulta pati ay escupi con ele.
033	Despues ay latiga sila con ele, y na ultimo ay mata tamen, pero al llegar el tercer dia del di suyo muerte, ay resucita le.
034	Pero el maga dicipulo nuay entende nada de aquel maga cosas ya habla le, cay el significacion del di suyo palabra escondido para canila.
034	Poreso nuay entra nada na di ila entendimiento.
035	Si Jesus y su maga dicipulo ya llega cerca na ciudad de Jerico, y tiene alla un gente bulak sentao na canto del camino ta pidi limosna.
036	Cuando ya oi le mucho pies ta camina donde con ele, ya pregunta le con uno del maga gente, Cosa man ta pasa?
037	El maga gente cerca con ele ya habla, Ta pasa si Jesus de Nazaret.
038	Despues el bulak ya grita man ese bien duro, Jesus, Hijo di David, tene lastima conmigo!
039	El maga gente ta camina adelante di Jesus ya regaa con ele y ya habla, Calla la boca!
039	Pero mas peor pa ya grita le bien suena, Hijo di David, tene lastima conmigo!
040	Despues si Jesus ya descansa de caminar y ya ordena le con el maga gente lleva con el bulak alla con ele, y cuando cerca ya le, ya pregunta con ele si Jesus,
041	Cosa man tu quiere que hace yo para contigo?
042	Ya contesta le, Seor, quiere gayot yo mira otra vez.
043	Despues ya habla si Jesus con ele, Recibi ya el di tuyo vista.
043	Ya queda tu bueno por causa del di tuyo fe conmigo.
044	Enseguidas ya puede le mira, y ya sigui camina con Jesus, y ta dale le gracias con Dios.
044	Cuando el maga gente ya mira el cosa si Jesus ya hace con ele, todo tamen sila ya alaba con Dios.
