verse	content
001	Unom pa ka adlaw antes san Paskwa, nagpa-Betania si Jesus didto sa ginaistaran ni Lazaro na kasadto ginbuhay niya gihapon hali sa pagkamatay.
002	Didto ginpaponsyahan si Jesus.
002	Si Marta an nagsirbe kag si Lazaro naman usad san mga kaatubang niya sa may lamesa.
003	Niyan, si Maria may daran tunga sa litro san mahalon na olor na puro nardo.
003	Ini ginbu-bo niya sa mga tiil ni Jesus, tapos ginpahidan san iya buhok.
003	Napuno an balay san humot san olor.
004	Pero nagsabi si Judas Iscariote, usad san mga disipulos ni Jesus na amo an matraydor sa iya,
005	Nano kay dili ginbaligya ina na olor sin 300 na dinaryo kag an kabaklanan ipanghatag sa mga pobre?
006	Dili niya ini ginsabi kay may pagmalasakit sa pobre kundi kay siya makawat.
006	Siya an nagadara san surudlan san inda kwarta kag anad na siya na kuhaan ini.
007	Didi nagsabi si Jesus, Pabayai ini na babayi kay gintigana niya ina na pahumot para sa akon lubong.
008	Pirme kaupud-upod niyo an mga pobre pero ako dili pirme adi sa iyo.
009	Pakaarami san damo na mga Judio na adto sa Betania si Jesus, nagkaradto sinda agod makita siya kag lalo na si Lazaro na iya ginbuhay gihapon hali sa pagkamatay.
010	Kaya ginplanuhan san mga namumuno san kapadian na patayon man si Lazaro,
011	kay paagi sa iya damo na mga Judio an nagbaraya sa inda kag nagaturuod kan Jesus.
012	Pagkaotro adlaw an kadamuan san mga namyista nakabati na nagadangadang na si Jesus sa Jerusalem.
013	Kaya nagbaranggi sinda sin mga sanga na bagan palmera agod ibutang sa agihan niya susog san inda kaugalian tapos nagruluwas agod sugaton siya na nagasiriyak,
014	Hosanna!
015	Ginpalabi ini siya na nagapakadi sa ngaran san Ginoo!
016	Umawon siya kay siya an hadi naton na mga Judio!
017	Niyan may naagihan si Jesus na pareho san tinday na kabayo na ginatawag tinday san asno kag ginsakyan niya pareho san nakasurat sa kasuratan,
018	Mga katawuhan san Sion, ayaw kahadlok.
019	Kitaa, nagaabot na an imo hadi na nakasakay sa tinday na asno.
020	Sadto mismo wara anay nasabutan san iya mga disipulos ini na nangyari pero pakasakat ni Jesus sa iya trono sa langit, amo pa lang ninda nadumduman ini na sinurat manungod sa iya kag ginhimo ninda ini sa iya.
021	Niyan, san tawagon ni Jesus si Lazaro na magluwas sa rulubngan kag ginbuhay gihapon siya hali sa pagkamatay, an katawuhan na kaupod didto ni Jesus nag-istorya pagpira-pira sa mga iba pa kun nano an nangyari kan Lazaro.
022	Kaya an mga namyista nagruluwas pagsugat kan Jesus kay nabaritaan ninda na siya an naghimo sadton milagro.
023	Didi sani idton mga Pariseo naman nagpabarasul-basol, Nakita na niyo.
023	Wara na kita sin mahimo pa.
023	An tanan na tawo sa kinab-an nagaurupod na sa iya!
024	Niyan, may mga Griego kaupod sadton nagpa-Jerusalem sa pagsamba dahilan sa pyista.
025	Nag-arapiki ini sinda kan Felipe na taga-Betsaida sa Galilea kag ginsabihan siya, Sir, gusto namon makigkita kan Jesus.
026	Nagkadto si Felipe kan Andres kag ginsabihan ini, tapos, nag-upod naman sinda para sabihan si Jesus.
027	Ginsabat sinda ni Jesus, Nag-abot na an oras na maumaw an Anak San Tawo.
028	Matuod gayod na kun dili ikasabwag an binhi na trigo kag mamatay, pirme lang ini sulo.
028	Ugaling kun mamatay ini, tapos magtubo, magapamungan damo.
029	An namumuot sa sadiri niya na buhay mawawar-an sani.
029	An dili nagapahalaga sa iya buhay didi sa kinab-an kundi ginapahalagahan lugod niya an kagustuhan san Dios makatigana ina na buhay para sa buhay na waran katapusan.
030	An tanan na nagapasakop san sadiri sa akon dapat magsunod sa akon.
030	Kun hain ako, adto man an akon suruguon.
030	An magpasakop sa akon pagagalangan man san akon Ama.
031	Nahahandal gayod ako.
031	Nano, maayo kun masasabi ko, Ama ko, ilikay man ako sa maabot na oras san pagtios?
031	Dili gayod kay amo ini an katuyuan san akon pagkadi na amo an magtios.
032	Kaya, Ama, ipagalang an imo ngaran.
033	Tapos, may boses hali sa langit, Ginpagalangan ko na ina kag pagagalangan ko gihapon.
034	May mga tawo na adto didto na nakabati sani kag nagsarabi na nagdalugdog.
034	May iba naman na nagsarabi na igwan anghel na nakisurmaton sa iya.
035	Nagsabat si Jesus, Dili para sa akon ina na boses kundi alang-alang sa iyo.
036	Niyan, amo na ini an panahon san pagahusgar san Dios sani na kinab-an.
036	Adi na an panahon na dadaugon an prinsipe sani na si Satanas.
037	Tapos, pagpahitaas sa akon hali sa duta, papawilihon ko an tanan na mga tawo sa akon sadiri paagi sana.
038	Ginsabi niya ini agod ipasabot kun pan-o siya mamamatay.
039	Ginsabat siya san mga tawo, Naaraman namon sa Kasuguan na an Cristo magapadayon hasta na lang.
039	Nano kay ginasabi mo na an Anak San Tawo dapat na ihitaas?
039	Sin-o ini na Anak San Tawo?
040	Kaya ginsabihan sinda ni Jesus, Madali na lang na panahon na an ilaw magapabilin pa sa iyo.
040	Magpadayon pa kamo myintras adi pa an ilaw agod dili kamo maabtan san dulom na amo an kasal-an kay an nagalakat sa kadulman dili aram kun mapakain siya.
041	Myintras igwa pa kamon ilaw, magtuod sani agod magin mga tawo kamo na ada pirme an ilaw.
042	Pakasabi ni Jesus sani, binayaan niya sinda kag nagtago sa inda.
043	Bisan naghimo si Jesus sin damo na mga milagro sa atubangan san mga Judio, wara gihapon sinda magtuod sa iya.
044	Nangyari ini agod matuman an ginsabi san propeta na si Isaias,
045	Ginoo, waran nagatuod san amon ginsumat kag wara man sin nagaako san gahom na ginhayag mo.
046	Dili sinda nakatuod kay susog sa ginsabi man ni Isaias,
047	Ginbuta niya sinda sa isip kag ginpasutil
048	agod an inda mga mata dili makakita san kamatuudan, dili makasabot kag dili magbalik sa akon
049	agod paayuhon ko, sabi san Dios.
050	Ginsabi ini ni Isaias kay may pangitaon siya san glorya ni Jesus kag nagsurmaton manungod mismo sa iya.
051	Apisar sani, damo an nagtuod sa iya bisan sa mga namumuno, ugaling dahilan sa kahadlok sa mga Pariseo dili sinda nagahayag kay basi palayason sinda sa sinagoga.
052	An dahilan sani kay naiilaan pa ninda an pagdayaw san mga tawo ki sa pagdayaw san Dios.
053	Tapos, sa makusog na boses nagsurmaton si Jesus sa kadamuan, An magtuod sa akon dili lang nagatuod sa akon kundi hasta man sa nagsugo sa akon.
054	An nakakita sa akon nakakita naman sa iya na nagsugo sa akon.
055	Nagpakadi ako sa kinab-an bilang ilaw agod an nagatuod sa akon dili na gayod magpadayon sa kadulman.
056	Dili ako nagahusgar san nagapamati san akon mga surmaton pero dili nagatuman sani kay dili ako nagpakadi agod husgaran an katawuhan sa kinab-an kundi isalbar sinda.
057	May nagahusgar naman san nagasikway sa akon kag dili nagaako san akon ginasabi kag ini mismo na ginsikway niya amo an makapahusgar sa iya sa katapusan na adlaw na amo an adlaw san paghusgar.
058	Niyan, dili ako nagsurmaton hali sa akon sadiri na kabubut-on kundi hali sa akon Ama na nagsugo sa akon.
058	Siya an nagsugo kun nano an akon pagasabihon kag kun pan-o an pagapahayag.
059	Aram ko man na an nagasunod sa iya Kasuguan magakaigwa sin buhay na waran katapusan.
059	Kaya, an akon ginasurmaton amo lang an ginasugo sa akon san Ama.
