verse	content
001	Niyan may masakit na an ngaran Lazaro na nagaistar sa baryo san Betania kaupod an iya duha na kamanghod na babayi na sinda Maria kag Marta.
002	Ini si Maria amo idton pira-pira pa na panahon nagbu-bo sin pahumot sa tiil san Ginoo kag ginpahidan san iya buhok.
003	Kaya nagpasugo kan Jesus an magmanghod na babayi na may pasabi, Ginoo, grabe an sakit san imo palangga na amigo.
004	Pero pakabati sani ni Jesus nagsabi, Ini na iya sakit dili pa sa kamatayon kundi para sa pag-umaw san Dios agod an anak niya pagaumawon paagi sani.
005	Palangga ni Jesus sinda Marta, an iya kamanghod na babayi kag Lazaro.
006	Pero apisar sani, pakabarita ni Jesus na masakit si Lazaro, nagpabilin pa gayod siyan duha ka adlaw sani na lugar.
007	Pakatapos sani, ginsabihan niya an iya mga disipulos, Hamos, mabalik kita sa Judea.
008	Nagsabat an mga disipulos, Maestro, dili pa lang dugay na gusto ka batuhon didto san mga Judio.
008	Nano, makadto ka pa gihapon?
009	Nagsabat si Jesus, Nano, dili dose oras an maghapon?
009	An nagalakat kun adlaw dili napapangkog kay nakakita siya paagi san kapaw-an sani na kinab-an.
010	Pero an nagalakat sa kagab-ihon napapangkog kay waran ilaw sa iya.
011	Pakasabi sani ni Jesus nagpadayon pa siya, Nagakaturog an aton amigo na si Lazaro pero kakadtuon ko agod pukawon siya.
012	Ginsabihan siya san mga disipulos, Ginoo, kun nagakaturog lang sigurado na magaayo siya.
013	Niyan, an ginsabi ni Jesus amo an manungod sa kamatayon ni Lazaro pero sa paghuna ninda sani na pagkaturog an gusto niya sabihon na turog gayod.
014	Kaya hayag nagsabi si Jesus, Patay na si Lazaro,
015	pero alang-alang sa iyo, ginakalipay ko na wara ako didto agod magtuod kamo sa akon.
015	Hamos, makadto kita sa iya.
016	Si Tomas na ginatawag na kapid nagsabi sa kaurupod niya na mga disipulos, Hamos man kita agod mamatay kaupod san Ginoo.
017	Pag-abot ninda Jesus, naaraman niya na upat na ka adlaw an pakalubong kan Lazaro.
018	Kay halapit lang an Betania sa Jerusalem, mga tulo ka kilometro an kaharayo,
019	damon mga Judio na tagadidto an nagkaradto kanda Marta kag Maria agod makigdamay sa pagkamatay san inda kamanghod na lalaki.
020	Pakabati ni Marta na nagadangadang si Jesus, nagluwas kag nagsugat sa iya myintras si Maria nagpabilin sa inda balay.
021	Ginsabihan ni Marta si Jesus, Ginoo, kun adi ka lang wara mamatay an akon kamanghod.
022	Pero bisan nangyari ini aram ko na an nano man na pagahangyuon mo sa Dios makapahimo siya sa imo.
