verse	content
001	Antes pa ngani ginlalang san Dios an kinab-an, igwa nan ginatawag na Surmaton.
001	Ini na Surmaton kaupod niya kag an Surmaton amo an Dios.
002	Magkaupod sinda sa katuna-tunai pa,
003	kag paagi sa iya ginlalang san Dios an tanan.
003	Wara gayod sin nahimo na dili paagi sa iya.
004	Siya an ginhalinan san buhay kag an buhay niya nagin kapaw-an sa katawuhan.
005	Ina man na kapaw-an nagabanaag sa kaduluman kag wara gayod ina kayaha sani.
006	Niyan, igwan sinugo na tawo an Dios na an ngaran Juan.
007	An katuyuan sani amo an pagpamatuod manungod sadton kapaw-an agod paagi sa iya magtuod sana an tanan.
008	Dili siya an kapaw-an kundi an magapamatuod sani,
009	kay sadto nagapakadi sa kinab-an an matuod na kapaw-an na nagapabanaag sa mga isip san tanan na katawuhan.
010	Dati adi na siya sa kinab-an kag bisan ngani ginlalang ini paagi sa iya, dili siya kilala san mga tawo sa kinab-an.
011	Nagkadto siya sa iya sadiri na lugar pero wara siya pag-akua san iya mga kalahi.
012	Pero sadton mga nag-ako kag nagtuod sa iya ginhatagan niyan otoridad na magin mga anak san Dios.
013	Ini sinda nagin mga anak san Dios dili hali sa pagpakatawo, ni sa lawasnon na kaila, ni sa pagbuot san tawo kundi sa pagbuot san Dios mismo.
014	Niyan, idton ginatawag na Surmaton nagin tawo kag nag-istar kaupod namon.
014	Mabuot gayod siya kag kamatuudan an pirme niya ginasurmaton.
014	Nakita man namon an glorya san iya pagkadios.
014	Amo ini an glorya san bugtong na anak san Ama.
015	Amo siya an ginpamatuudan ni Juan san magpanawagan, Amo ini na tawo an ginasabi ko san ginsurmaton ko na siya na maabot kasunod ko mas labaw ki sa akon, tungod na ada na siya sa katuna-tunai pa antes ngani ako gin-anak.
016	Niyan, paagi sa dako niya na pagkamuot, nakabaton man kita tanan sin sunod-sunod na mga bendisyon.
017	An Kasuguan san Dios nakaabot sa aton paagi kan Moises pero an grasya kag kamatuudan san Dios paagi kan Jesu-Cristo.
018	Wara pa gayod sin nakakita san Dios kundi an bugtong na anak na Dios man.
018	Siya na palangga san Ama amo man an nagpakilala san Dios mismo.
019	San nagsugo an mga namumuno san mga Judio sin mga padi kag mga Levita hali sa Jerusalem agod hungaon si Juan kun sin-o siya, amo ini an pagsabat niya.
020	Dili ako an Cristo na gintuga san Dios, an hayagan niya na pagsumat.
021	Tapos naghunga sinda sa iya, Sin-o ka man gali?
021	Ikaw ba si Elias?
022	Nagsabat siya, Dili ako.
023	Nano, ikaw an propeta na gintuga san Dios?
023	hunga naman ninda.
024	Dili, an ginsabat niya.
025	Ginhunga gihapon siya ninda, Sin-o ka man gayod?
025	Sabata kami agod masabi namon sadton nagsugo sa amon.
025	Nanon masabi mo manungod sa imo sadiri?
026	Didi siya nagpahayag paagi sa mga surmaton san propeta na si Isaias, Ako an nagapanawagan sa disyerto, Tadunga an agihan san Ginoo.,
027	Niyan, ini na mga tawo an sinugo san mga Pariseo
028	kag nagpadayon sinda paghunga sa iya, Nano kay nagapangbunyag ka kun dili ka man gali an Cristo, ni si Elias, ni an propeta?
029	Nagpahayag gihapon si Juan sa inda, Nagabunyag ako sin tubig pero may usad sa iyo na dili niyo nakikilala.
030	Nagapakadi siya kasunod ko, kay mas labaw pa siya sa akon, dili ako angay bisan maghubad san sintas san iya sandalyas.
031	Nangyari ini sa Betania sa unhan san suba san Jordan kun diin siya nagapangbunyag.
032	San sunod na adlaw pakakita kan Jesus na nagatulos, nagsabi si Juan, Kitaa, adi an kordero san Dios na magahali san mga sala san katawuhan sa kinab-an.
033	Amo na ini an tawo na ginaparasabi ko: usad na tawo na maabot kasunod ko na mas labaw sa akon kay ada na siya sa katuna-tunai pa antes ngani ako gin-anak.
034	Dili ko siya kilala sadto pero siya an dahilan kun nano kay ginpakadi ako sa pagbunyag sin tubig agod ipakilala siya sa aton na mga taga-Israel.
035	Amo ini an ginpahayag pa ni Juan, Nakita ko na nagalusad an Espirito hali sa langit nagapaitsura bagan salampati kag nagpabilin sa iya.
036	Dili ko pa gihapon siya kilala sadto pero ginsabihan ako san nagsugo sa akon na magbunyag na magsabi, An tawo na makita mo na lusadan san Espirito kag pirmehan sani, amo na ina an magapambunyag paagi sa paghatag san Espirito Santo.,
037	Tapos nagpadayon pa si Juan, Nakita ko man gayod ini kag ginapamatuudan ko sa iyo na siya an Anak san Dios.
038	Pagkasunod na adlaw adto man gihapon si Juan.
038	May kaupod siyan duha na disipulos.
039	Nagsabi si Juan san makita niya na nagalabay si Jesus, Kitaa!
039	Siya an kordero san Dios.
040	Pakabati sani sumunod kan Jesus an duha na disipulos.
041	Paglingi ni Jesus nakita sinda na nagasunod kag ginhunga, Nano an gusto niyo?
042	Nagsabat sinda, Rabi, na an gusto sabihon, Maestro diin ka nagaistar?
043	Kadi kamo kag kitaa, an sabat ni Jesus.
044	Kaya nag-upod sinda kag nakita kun diin man gayod siya nagaistar.
044	Kay maalas kwatro na an hapon, nagpabilin sinda kaupod niya sadto na adlaw.
045	Usad sani na duha na nagsunod kan Jesus pakabati san ginsabi ni Juan amo si Andres na kamanghod ni Simon Pedro.
046	Ginhanap dayon niya an iya kamanghod kag sinabihan, Naagihan na namon an Mesias na an gusto sabihon, Cristo.
047	Pakatapos, gin-upod niya siya kan Jesus.
048	Tinurok si Pedro ni Jesus kag sinabihan, Ah, ikaw gali si Simon na anak ni Juan.
048	Pagangaranan ka sin Cefas, ini pareho san ngaran na Pedro na an gusto sabihon, bato.
049	Pagkasunod na adlaw nakaisip pagkadto si Jesus sa Galilea.
