verse	content
001	Pagliwas san Adlaw San Pagpahuway sinda Maria Magdalena, Salome kag Maria na iloy ni Santiago nagbakal sin mga pahumot na ilalahid sa lawas ni Jesus.
002	Maaga pa gayod sa primero na adlaw san semana nagkadto sinda sa lubungan pagbitlak pa lang san adlaw.
003	Nagapahurunga-hunga sinda, Sin-o daw an makapaligid para sa aton san bato sa may pwertahan san lubungan?
004	Pag-abot sa may lubungan nakita ninda na an daku-dako na bato napaligid na kag abyirto na an pwertahan.
005	Pagsulod ninda sa lubungan may nakita sinda na batan-on na lalaki na nagaingkod sa banda tuo.
005	Nakabado siya sin puti kaya nagkangarawa sinda.
006	Nagsabi siya sa inda, Dili kamo magngalas.
006	Ginahanap niyo si Jesus na taga-Nazaret na ginpako sa krus.
006	Nabuhay siya gihapon kaya wara na siya didi.
006	Kitaa, amo ini an ginlubungan sa iya.
007	Pero kadto na kamo, sumati an iya mga disipulos kag ni Pedro na nauuna na si Jesus sa inda sa Galilea.
007	Makikita ninda siya didto sugad san ginsabi niya.
008	Nagluwas an mga babayi sa lubungan na nagadalagan kay nagkurudog sinda kag nagkangarawa.
008	Kaya wara sinda sin ginsumatan bisan sin-o man dahilan na nagkaharadlok sinda.
009	Aga pa san primero na adlaw san semana pagkabuhay gihapon ni Jesus nagpakita anay siya primero kan Maria Magdalena na kasadto ginpahalian niya sin pito na demonyo.
010	Tapos nagkadto si Maria kag ginsumatan an dati na kaurupod ni Jesus na nagamurundo kag nagabarakho.
011	Pero wara sinda magtuod sa ginsabi niya na buhay si Jesus kag nakita niya.
012	Pakatapos sani nagpakita gihapon si Jesus sa duha na nagalakat paluwas san lungsod na iba na man an iya hitsura.
013	Nagbalik dayon an duha kag ginpamarita sa iba pero wara ninda pagtuudi sinda.
014	Pakatapos sani nagpakita si Jesus sa onse mismo myintras sinda nagakaraon sa lamesa.
014	Gin-uritan niya sinda dahilan san inda pagduha-duha kag katig-ahan san inda mga tagipusuon kay habo magtuod sa mga nakakita na nabuhay gihapon siya.
015	Ginsabi pa ni Jesus sa inda, Lakat kamo sa bilog na kinab-an kag didto ipahayag an Maayo Na Barita sa tanan na katawuhan.
016	An mga magtuod kag magpabunyag masasalbar pero pagakondinaron an mga dili magatuod.
017	Ini na mga tanda magaupod sadton may pagtuod: sa ngaran ko makapahali sinda sin mga demonyo kag magasurmaton sindan bag-o na panurmaton.
018	Kun makakapot sindan mga sawa kag kun makainom sin hilo dili sinda maaano.
018	Magaayo an mga masakiton na madapatan san inda kamot!
019	Pakasurmaton sani ni Ginoon Jesus sa inda ginpahitaas siya palangit kag nag-ingkod sa tuo san Dios.
020	Pagkatapos sani nagralakat sinda kag nagpahayag san Maayo Na Barita sa tanan na lugar na inda naabutan tapos ginbuligan man sinda san Ginoo na ginpamatuudan an inda ginapahayag paagi sa mga tanda na nag-upod sani.
