verse	content
001	Pakatapos sani na pagtukdo naghali naman si Jesus sa Galilea kag nagpakadto sa Judea sa unhan san suba san Jordan.
002	Damu-damo na katawuhan an nagsurunod sa iya, tapos didto ginpangayo niya sinda na may ginabatyag.
003	Niyan may mga Pariseo na naghalapit kan Jesus agod porbaran siya.
003	Naghunga sinda, Nano, kontra sa Kasuguan na bulagan san asawa na lalaki an iya asawa bisan nano an dahilan?
004	Nagsabat siya, Basi wara pa niyo nabasa sa Kasuratan na sa katuna-tunai an naglalang ginlalang an mga tawo na magin lalaki kag babayi.
005	Tapos nagsabi, Dahilan sani pagabayaan san lalaki an iya ama kag iloy kag makig-upod sa iya asawa.
005	Tapos, sinda na duha magigin usad na lang na lawas.
006	Kaya dili na sinda duha kundi usad na lang.
006	Kun kaya an ginbiyo san Dios dili dapat pagbulagon san tawo.
007	Ginhunga naman siya san mga Pariseo, Kun sugad nano kay nagsugo si Moises na kinahanglan san lalaki mahatagan an iya asawa sin kasuratan na nakibulag na siya tapos mapaluwas siya?
008	Ginsabat man sinda ni Jesus, Dahilan san iyo kasutilan kaya gintugot ni Moises na bulagan niyo an iyo asawa pero dili sugad sani sa katunaan san paglalang.
009	Kaya ginasiguro ko sa iyo na an lalaki na makibulag sa iya asawa tapos mag-asawa man gihapon nagakasala sin pagpanambay pwera lang kun an pakigbulag niya dahilan sa pagpanambay san iya asawa.
010	Didi naman nagsabi sa iya an mga disipulos, Kun sugad sani an kamutangan san lalaki kag san iya asawa, mas maayo pa na dili na lang mag-asawa.
011	Ginsabat niya sinda, Dili an tanan makaako sani na katukduan kundi para lang sadton ginhatagan sani.
012	May mga lalaki na dili makaasawa kay dati na sa inda pagkabuhay.
012	An iba tungod sa pagbuot san kapwa tawo.
012	Tapos igwa pa gayod sadton dili nagaasawa kay ginapalabi an pagsirbe sa Dios.
012	Pabayai na akuon san makaako ini na katukduan.
013	Niyan may mga tawo na nagdara kan Jesus sin tigdyutay na kabataan agod madapatan niya kag pangadyian pero pakakita sani san mga disipulos ginsaway idton mga katawuhan.
014	Sinabihan naman sinda ni Jesus, Ayaw niyo pag-ulanga an mga tigdyutay na kabataan kundi pakadia sa akon kay para sa pareho sa inda an kahadian san langit.
015	Tapos pagkadapati niya san kabataan kag nangadyi para sa inda naghali naman siya didto.
016	Usad na bes may lalaki na naghalapit kan Jesus kag naghunga, Maestro, nano an maayo na dapat ko himuon agod masadiri ko an buhay na waran katapusan?
017	Ginsabat siya ni Jesus, Nano kay nagahunga ka sa akon manungod sa maayo?
017	May usad lang na nagahimo sin maayo.
017	Ugaling kun gusto mo na magkaigwan buhay na waran katapusan, tumana an Kasuguan ni Moises.
018	Naghunga gihapon an lalaki, An nano na kasuguan?
019	An sabat naman ni Jesus amo ini, Dili ka magpatay, dili ka magpanambay, dili ka magpangawat, dili ka magtestigos sin kabuwaan.
020	Galangan mo an imo ama kag iloy, tapos, dapat kamut-an mo an imo kapwa pareho san imo pagkamuot sa imo sadiri.
021	Sinabihan man siya san batan-on na lalaki, Gintuman ko ini tanan.
021	Nano pa gayod an mga kakulangan ko?
022	Didi nagsabat si Jesus, Kun gusto mo gayod na waran kakulangan an imo buhay, kuhaon an imo kasadirihan kag ibaligya ini, tapos an kabaklanan ipanghatag mo sa pobre kay magkakaigwa ka sin kayamanan didto kaupod san Dios sa langit.
022	Pakatapos bumalik ka kag mag-upod sa akon.
023	Pero pakabati sani san batanon na lalaki lumakat siya na mamunduon kay mayaman-yaman siya.
024	Pakatapos ginsabihan ni Jesus an iya mga disipulos, Ginasiguro ko sa iyo na malisod gayod sa mga mayaman an pagsulod sa kahadian san langit.
025	Kaya tandaan an ginasabi ko: mas masayon pa makaagi an kamelyo sa luho san dagom ki sa pagsulod san mayaman sa kahadian san langit.
026	Pakabati sani nagkangarawa gayod an mga disipulos na nagahurunga, Kun sugad, sin-o man gali an masasalbar?
027	Ginsud-ong sinda ni Jesus kag ginsabihan, Dili kaya san mga tawo na mahimo sani pero kaya san Dios kay siya an makahimo san tanan.
028	Didi man nagsurmaton si Pedro kag naghunga, Kami gali?
028	Ginbayaan namon an tanan agod mag-upod sa imo.
028	Nano man an para sa amon?
029	Sinabihan naman sinda ni Jesus, Ginasiguro ko sa iyo na sa maabot na panahon hihimuon san Dios an bag-o na kinab-an.
029	Sani na panahon magaingkod man ako na Anak San Tawo sa akon trono na gloryoso kag kamo na parasunod ko maingkod man sa dose na mga trono agod maghusgar san mga lahi san dose na mga anak ni Israel.
030	Sugad man an magbaya san mga balay, mga kamaranghod, ama kag iloy, kaanakan o kasadirihan dahilan sa akon makabaton sin damu-damo gayod kag magkakaigwa san buhay na waran katapusan.
031	Ugaling pag-abot sana na adlaw damo na mga tawo na nauna yana an mauurhi kag damo na mga naurhi naman yana na mauuna sana na adlaw.
