verse	content
001	Sa iba na adlaw nagsulod gihapon si Jesus sa sinagoga kag may lalaki didto na kimay.
002	May mga nagamarasid man didto sa iya kun magabulong siya san kimay sa Adlaw San Pagpahuway agod may ikaakusar sinda sa iya.
003	Aram niya an inda paghuna kaya tinawag an kimay, Kadi anay.
004	Tapos naghunga siya sa mga nagamarasid, Sabata ako, nano, pwede na himuon an kaayuhan kag salbaron an tawo sa Adlaw San Pagpahuway?
004	O mas maayo an paghimo sin maraot kag pagpatay?
004	Pero wara sinda nagsarabat.
005	Kaya nagsud-ong siya patalibod na may kaurit pero namumundo man gayod tungod san kasutilan sani na mga tawo na habo magtuod sa iya.
006	Pakatapos ginsabihan niya an kimay, Iunat an imo kamot.
006	Gin-unat man sani kag an iya pagkakimay nag-ayo na.
007	Dahilan sani nagruluwas an mga Pariseo kag nagtuna mag-istoryahan sa mga sakop ni Herodes kun pan-o siya ninda maipapatay.
008	Si Jesus kaupod san iya mga disipulos nagkadto sa higad san danaw kag damo na mga taga-Galilea an nagsurunod sa iya.
009	May nag-tiripon man sa iya na damu-damo pa na mga taga-Judea, mga taga-Jerusalem, mga taga-Idumea, kag tagadidto pa sa unhan san Jordan kag sa iba pa na lugar san Tiro kag Sidon dahilan na nabati ninda an damo na mga maayo na nahimo niya.
010	Kaya sinugo ni Jesus an iya mga disipulos na prepararan siya sin baruto na masakyan agod dili siya masu-suan san katawuhan.
011	Problema ini kay tungod na damo siya sin nabulong kaya tanan na mga masakiton an nakidis-ukan agod makadutdot lang sa iya.
012	Niyan san makita si Jesus sanin mga tawo na ginsurudlan san mga maraot na espirito, nagharapa naman sinda kag nagsiriyak ina na mga espirito, Ikaw an Anak san Dios.
013	Pero ginmandahan gayod niya an mga maraot na espirito na dili igsabi kun sin-o siya.
014	Pakatapos nagsagka si Jesus sa bukid, tapos tinawag idton mga nauyunan niya kag nagtulos naman sinda sa iya.
015	Dose sinda na pinili niya kag gintawag sindan apostoles.
015	Tapos ginsabihan, Kamo magigin kaurupod ko kag susuguon ko kamo na magpahayag san Maayo Na Barita.
016	Kamo man pagahatagan ko sin poder na makapahali san mga demonyo.
017	An napili niya amo ini: si Simon na ginpangaranan niyan Pedro,
018	an mga anak ni Zebedeo na magmanghod na sinda Santiago kag Juan na ginpangaranan niya sin Boanerges na an gusto sabihon, mga Anak san Dalugdog.
019	Tapos si Andres naman, Felipe, Bartolome, Mateo, Tomas, si Santiago na anak ni Alfeo, Tadeo, si Simon na panatiko,
020	kag si Judas Iscariote na amo an magatraydor sa iya.
021	Pakatapos nag-uli si Jesus sa iya ginadayunan.
021	Damu-damo gihapon na mga tawo an nagtiriripon sa iya didto na dili na ngani sinda Jesus makakaon.
022	San mabaritaan san iya pamilya ini na pangyari, kinadto siya para atamanon kay may nagsabi na siya nabubuang.
023	Pero an mga paratukdo naman san Kasuguan na naghali sa Jerusalem nagsabi, Ada sa iya si Beelzebul kaya paagi lang sani na namumuno san mga demonyo an pagpaluwas niya san mga demonyo.
024	Kaya tinawag niya sinda kag ginpahayagan paagi sa mga istorya.
024	Pan-o si Satanas makapahali kan Satanas, an hunga niya.
025	Kun may kahadian na may araraway sa inda mismo, dili ini madudugay.
026	Kun may panimalay man na may araraway sa inda mismo, dili man ini madudugay.
027	Kun si Satanas ginakontra san iya mga sakop kag naburulag sinda, dili siya magadugay.
027	Amo na ini an katapusan sani.
028	O kun ipamutang ta pa, waran masulod sa balay san tawo na maisog agod kuhaon an mga butang sani kun dili anay gapuson ini.
028	Tapos amo na niya makawatan an balay sani.
029	Nagpadayon si Jesus, Tandai an sasabihon ko!
029	An tanan na kasal-an san katawuhan mapapatawad hasta an pagpakaraot sa tawo o bisan man sa Dios,
030	pero an magpakaraot sa Espirito Santo dili gayod mapapatawad hasta na lang kundi kakastiguhon siya sa impyerno hasta na lang.
031	Ini an ginsabi niya kay nagsarabi sinda na siya may maraot na espirito.
032	Niyan, nag-abot an iya iloy kag mga kamaranghod na lalaki.
032	Nagahurulat sinda sa luwas kag ginpatabian siya.
033	Damu-damo na mga tawo an nagairingkod patalibod ni Jesus san siya ginsabihan, Kitaa, ada sa luwas an imo iloy kag mga kamaranghod na lalaki na ginapatabian ka.
034	Nagsabat siya, Sin-o an akon iloy?
034	Sarasin-o an akon mga kamaranghod na lalaki?
035	Pakasud-ong niya sa nagairingkod patalibod nagsabi siya, Adi an akon iloy kag mga kamaranghod!
036	An tanan na nagatuman san pagbuot san Dios amo an akon iloy kag akon mga kamaranghod na lalaki kag babayi.
