verse	content
001	Nagpadayon si Jesus, May istorya pa.
001	Sa kahadian san langit an Dios nakapareho sani na tag-iya.
002	Usad na bes may tag-iya sin uma na aga pa nagluwas na para maghanap sin mga masusuhulan pagtrabaho sa iya ubasan.
003	Pakatapos na magkauyon sinda na an suhol usad na dinaryo sa usad ka adlaw, ginpakadto na niya sinda sa iya ubasan.
004	Pagluwas niya na mga alas nuebe na an aga may nakita siya na iba na nagatirindog sa merkado na waran trabaho kaya sinabihan niya,
005	Kumadto man kamo kag magtrabaho sa akon ubasan kay hahatagan ta kamo sin tama na suhol.
006	Kaya nagkaradto sinda.
007	Pagluwas pa gihapon niya na mga alas dose kag alas dos amo man an iya ginhimo na pag-agda.
008	Pag-alas singko an hapon nagluwas pa gayod siya kag may nakita pa gihapon na mga tawo na nagatirindog didto.
008	Kaya ginhunga niya, Nano kay adi kamo didi na waran ginahimo maghapon?
009	Kay wara man sa amon sin nagasuhol, an sabat ninda.
010	Didi man sinabihan sinda, Sige, kadto man kamo sa akon ubasan.
011	Pagkagab-i sinabihan san tag-iya san ubasan an iya engkargado, Tawaga an mga trabahador kag bayadi san inda suhol tuna sa mga naurhi hasta sa mga nauna.
012	Niyan an kada usad san mga nagkaururhi nakabaton sin usad na dinaryo.
013	San pag-apiki san mga nagkauruna nag-isip na mas dako an inda mababaton pero parareho man gihapon sinda tig-urusad na dinaryo.
014	Pakabaton ninda nagreklamo sa tag-iya,
015	Usad lang ka oras an natrabahuan sani na mga nagkaururhi pero kami maghapon na nagpagal kag nagpabalhas.
015	Nano man kay parareho lang an suhol na ginhatag sa amon?
016	Ginsabat niya an usad sa inda, Amigo, wara ta ikaw pagdayaa.
016	Nagkasarabot baga kita sa usad na dinaryo.
017	Kaya kuhaa an imo suhol kag uli na kay gusto ko na bayadan ini na nagkaururhi sin pareho san ginbayad ko sa iyo.
018	Syimpre, may gahom ako sa paggamit san akon kwarta sa nano man na gusto ko.
018	O basi naawa ka lang kay maluluy-on ako.,
019	Tapos nagsabi si Jesus, Kaya an mga tawo na naurhi mauuna kag an mga nauna mauurhi naman.
020	San pagsagka ni Jesus pa-Jerusalem ginbulag niya an dose kag myintras nagalakat sinabihan sinda,
021	Niyan nagasagka kita pa-Jerusalem kag didto ako na Anak San Tawo igaintriga sa mga namumuno san kapadian kag sa mga paratukdo san Kasuguan.
021	Pagahusgaran ako ninda sin kamatayon,
022	tapos igaintriga man sa mga dili-Judio agod tuya-tuyaon, latiguhon kag patayon paagi sa pagpako sa krus pero sa ikatulo na adlaw bubuhayon ako gihapon.
023	Didi naghalapit kan Jesus an iloy san mga anak ni Zebedeo na kaupod sinda kag nagluhod sa iya atubangan agod maghangyo.
024	Hinunga niya an babayi, Nano an gusto mo?
025	Nagsabat ini, Ituga mo sa akon na ini na duha ko na anak an makaingkod sa magluyo mo kun magahadi ka sa imo glorya didto sa Jerusalem.
026	Pero ginsabat siya ni Jesus, Dili niyo aram kun nano an iyo ginahangyo kay dapat anay ako magtios antes magahadi.
026	Tapos, pagsud-ong sa duha, naghunga siya, Nano, makainom kamo sa kupa na akon pagainuman?
027	Nagsabat sinda, Opo.
028	Amo ngani, an sabi niya.
028	Pagainuman man niyo an kupa na akon pagainuman pero an pagapaingkod sa magluyo ko wara sa akon poder kay ina para sadton natiganahan na san akon Ama.
029	Pakabati sani san napulo nagkaururit sa magmanghod.
030	Pero ginpahalapit sinda ni Jesus kag sinabihan, Aram niyo na an mga namumuno san mga dili-Judio amo an mga nagadaog sa inda kag an mga bantog na namumuno naman sani amo an nagasakop sa inda.
031	Dili ina dapat na mangyari sa iyo kundi an nagahandom magin pinakalabaw sa iyo kinahanglan magin suruguon niyo,
032	kag an gusto magpalabaw sa iyo kinahanglan magpauripon man siya sa tanan
033	pareho man sa akon na Anak San Tawo.
033	Nagpakadi ako sa kinab-an dili agod sirbihan kundi magsirbe kag ihalad an akon buhay bilang pagtubos para sa kadamuan.
034	Paghali ninda sa Jerico damu-damo na mga tawo an nagsurunod sa iya.
035	Didto may duha na buta na lalaki na nagaingkod sa may higad san kamino.
035	Pakabati ninda na nagalabay si Jesus nagsiyak sinda, Ginoo, Lahi ni David, kaluy-i man kami.
036	Ginsaway sinda san kadamuan kag ginpapuyo pero mas lalo lugod sinda sumiyak sin makusog, Ginoo, Lahi ni David, kaluy-i man kami!
037	Didi umudong si Jesus kag tinawag sinda, Kadi kamo.
037	Tapos hinunga niya sinda, Nano an gusto niyo na himuon ko para sa iyo?
038	Nagsabat sinda sa iya, Ginoo, gusto namon na an amon mga mata makakita.
039	Nagbatyag sin kaluoy si Jesus sa inda tapos dinapatan an inda mga mata.
039	Sadto mismo nakakita sinda kag nag-upod sa iya.
