verse	content
001	Sadto man na kaurason may mga adto didto na nagbarita kan Jesus manungod sa ginpapatay ni Pilato na mga taga-Galilea myintras nagahalad sinda sin mga sakripisyo sa Dios.
002	Kaya ginhunga niya sinda, Nano sa paghuna niyo kay nagtios sinda sin sugad?
002	Nano, mas grabe kamakasasala ini na mga taga-Galilea ki san iba sa inda?
003	Matuod gayod na ginasabihan ta kamo, dili sinda irog sana kag kun sugad kun dili kamo magbasol kag magbaya san iyo pagkasala mapapatay man kamo na pareho sa inda.
004	Nano man sa paghuna niyo manungod sadton disiotso ka tawo na naumpagan san tore sa Siloam kag nagkamaratay?
004	Nano, mas makasasala sinda ki san iba na mga tawo na nagairistar sa Jerusalem?
005	Matuod gayod na ginasabihan ta kamo na dili sinda irog sana pero kun dili kamo magbaya san iyo pagkasala mamamatay man kamo na pareho sa inda.
006	Tapos gin-istoryahan niya sinda sani, May nagtanom sin kahoy na ginatawag higera sa iya uma.
006	Pakatapos san paghanap niyan bunga wara gayod sin nakita.
007	Kaya ginsabihan niya an parabantay, Kitaa, tulo na ako ka tuig sin kabalik-balik para maghanap sin bunga sani na higera pero wara gayod ako makakita.
007	Puuha kay kanugon pa san duta na gintanuman sani.
008	Pero ginsabat siya san parabantay, Sir, pabayai lang anay sin usad pa ka tuig kag hatagi akon panahon hasta na mabayu-bo an patalibod sani kag maabunuhan gihapon.
009	Tapos kun magbunga sa otro tuig maayo gayod pero kun dili, pungunon mo.,
010	Pagkaadlaw san Pagpahuway nagtukdo si Jesus sa usad san mga sinagoga.
011	May babayi didto na disiotso anyos ginpapilay san maraot na espirito.
011	Dili siya nakatiso kundi ku-ko na gayod.
012	Pakakita sa iya ni Jesus tinawag kag sinabihan an babayi, Maayo ka na sa imo sakit.
013	Pakadapati niya sa babayi san iya kamot insigida naayo siya kaya nag-umaw sa Dios.
014	Pero naurit an namumuno san sinagoga kay nagpangayo si Jesus sa Adlaw San Pagpahuway kaya nagsabi sa mga tawo, Igwa sin unom ka adlaw para sa pagtrabaho.
014	Magkadi kamo sana na mga adlaw kag magpaayo pero dili sa Adlaw San Pagpahuway.
015	Ginsabat siya san Ginoo, Mga pakitan-tawo lang!
015	An kada usad sa iyo ginahubadan an iyo baka o kabayo sa turil kun Adlaw San Pagpahuway agod makaluwas para makainom.
016	Amo man ini na babayi na kaapu-apuhan ni Abraham na sa disiotso anyos na gakot ni Satanas.
016	Dili ba maayo na hubadan siya sa Adlaw San Pagpahuway?
017	San pakasurmaton niya sani nagkaaraluhan an tanan na nagakontra sa iya pero an tanan na mga tawo nagkarilipay sa mga makangangalas na ginhimo niya.
018	Kaya naghunga si Jesus, Nano ko ipapareho sa kahadian san Dios?
018	Sa nano ko ikakakumparar ini?
019	Pareho ini san pisog san mustasa na gintanom san tawo sa iya taramnan.
019	Pakatapos nagdako ini kag nagin kahoy.
019	Kaya an mga sapat nagasaralag sa mga sanga sani.
020	Naghunga gihapon si Jesus sa inda, Sa nano ko ikapareho an kahadian san Dios?
021	Magadako ini pareho na kun ginmiskla san babayi an pampaalsa na lebadura sa tulo ka sukol na arina, nag-alsa an bilog na minasa.
022	Pakaistorya nagpadayon si Jesus paglakaton sa mga kalungsudan kag kabaryuhan na nagatukdo myintras nagapakadto sa Jerusalem.
023	May naghunga sa iya, Ginoo, pipira lang ba an masasalbar?
024	Kaya ginsabihan niya sinda,
025	Talinguhaa na makaagi kamo sa masigpit na pwertahan sa langit kay damo an gusto na makaagi pero dili makasulod.
026	Kay halimbawa sugad sani, sa oras na magtindog an tagbalay kag sirahan an pwerta ada kamo sa guwa magaparapaabri kag magtawag, Ginoo, abrihi man tabi kami.
027	Pero sasabaton kamo niya, Dili ko aram kun tagadiin kamo!
028	Pakatapos masabi kamo, Dili ba nag-urupod kita kasadto pagkaon kag pag-inom?
028	Nano, dili ka nagtukdo sa amon lungsod?
029	Pero masabat siya, Dili ko gayod aram kun tagadiin kamo.
029	Maglayas kamo tanan na mga parakasala!
030	Didto maganguruyngoy kamo kag magaragot an iyo ngipon pakakita niyo kanda Abraham, Isaac, Jacob kag san tanan na mga propeta sa kahadian san Dios pero kamo mismo ginpaluwas.
031	May mga tawo na magaarabot hali sa tanan na parte san kinab-an, sa may sirangan kag kalundan, sa may amihan kag timog na makiatubang sa may lamesa sa kahadian san Dios.
032	Kaya may mga tawo na naurhi yana na mauuna kag may mga nauna yana na mauurhi naman.
033	Sadto man na oras may nag-arabot na pira na mga Pariseo kag ginsabihan ninda si Jesus, Humali ka sani na lugar kay gusto ka ipapatay ni Herodes.
034	Nagsabat siya, Kadto kamo kag sabihi ina na buwaon, Kitaa, nagapaluwas ako san mga demonyo, nagapamulong yana kag buwas kag sa ikatulo ka adlaw matatapos na an trabaho ko.
035	Pero yana, buwas kag sa masunod pa na adlaw magapadayon gihapon ako paglakat kay dili angay sa propeta na mapatay sa luwas san Jerusalem.
036	Tapos nagsabi siya manungod sani, Mga taga-Jerusalem, mga taga-Jerusalem, marasa pa kay ginapatay niyo an mga propeta kag ginabato idton mga ginsugo sa iyo san Dios!
036	Kadamo na beses ngani na ako nagahandom na tipunon kamo na mga katawuhan pareho san umagak na ginatiripon an iya mga piso sa idalom san iya mga pakpak pero ginhabuan niyo!
037	Tandai, pagapabayaan an iyo kabalayan.
037	Tandaan an masasabi ko sa iyo: dili na niyo ako makikita hasta na magsabi kamo na, Palabihon lugod san Dios an nagapakadi sa ngaran san Ginoo!,
