verse	content
001	Sikara ya so kabyangay boleg nen Esau a tatawagen met na Edom.
002	Inaasawa nen Esau iray bibiin taga Canaan: si Ada ya anak nen Elon a Heteo;
002	si Oholibama ya anak nen Ana a lakin anak nen Zibeon a Heveo;
003	si Basemat ya anak nen Ismael tan agi nen Nebayot.
004	Saraya so anak to: si Elifaz ed kinen Ada, si Reuel ed kinen Basemat,
005	di Jeus, Jalam, tan Core ed kinen Oholibama.
005	Nianak ira yan amin ed Canaan.
006	Si Esau tinaynan toy agi ton Jacob tan linmad sananey a dalin.
006	Kaiba to ray asawa to, saray anak to, amin a totoon walad pakaoley to, saray ayayep to, tan amin a kayaryan to ya atipon tod Canaan.
007	Tinmaynan lapud kulang lay taganon niiter na dalin a panaayaman da nen Jacob;
007	dakerakel iray ayayep da, kanyan ag la ra nayarin manayam ed sakey a pasen.
008	Nanayam si Esau ed kapokdulan na Edom.
009	Sikara yay kabyangay boleg nen Esau a sengeg na boleg da ray Edomita.
010	Nananak si Ada ya asawa nen Esau na sakey a laki a si Elifaz, Limaray lalakin anak nen Elifaz: di Timan, Omar, Zefo, Gatam, tan Kenaz.
010	Diad kinen Timna, a sananey ya asawa nen Esau, walay anak ton sakey a si Amalec.
011	Nananak si Basemat ya asawa nen Esau na sakey a laki a si Reuel.
011	Apatiray lalakin anak nen Reuel: di Nahat, Zera, Sama, tan Miza.
012	Nananak si Oholibama ya asawa nen Esau na taloran lalaki: di Jeus, Jalam, tan Core.
012	Si Oholibama et anak nen Ana ya anak nen Zibeon.
013	Sikara yay tribu a say sengeg da et si Esau.
013	Si Elifaz, a pangulowan a lakin anak nen Esau, so sengeg na sarayan tribu: Teman, Omar, Zefo, Kenaz,
014	Core, Gatam, tan Amalec.
014	Say sengeg da ra yan amin a tribu et si Ada ya asawa nen Esau.
015	Si Reuel ya anak nen Esau so sengeg na sarayan tribu: Nahat, Zera, Sama, tan Miza.
015	Say sengeg da ra yan amin a tribu et si Basemat ya asawa nen Esau.
016	Saraya so tribu a say sengeg da et si Esau a say asawa to si Oholibama ya anak nen Ana: Jeus, Jalem, tan Core.
017	Si Esau so sengeg na amin da ra yan tribu.
018	Saray onaan a totoon nanayam ed dalin na Edom et nankapiga ran tribu tan say sengeg da saray onggendan a kabyangay boleg nen Seir a Horeo: Lotan, Sobal, Zibeon, Ana, Dison, Ezer, tan, Disan.
019	Si Lotan so sengeg na saray boleg di Hori tan Heman.
019	Si Lotan et walay biin agi to a si Timna.
020	Si Sobal so sengeg na saray boleg di Alvan, Manahat, Ebal, Sefo, tan Onam.
021	Duaray lalakin anak nen Zibeon a di Aya tan Ana.
021	Sikato ya may Ana ya akalmo na saray ampetang a sobul diad kalawakan nen ipapastol to ray asno nen ama to.
022	Si Ana so ama nen Dison a sengeg na saray boleg di Hemdan, Esban, Itran, tan Keran.
022	Wala met so biin anak nen Ana a si Oholibama.
023	Si Ezer so sengeg na saray boleg di Bilhan, Zaavan, tan Acan.
024	Si Disan so sengeg na saray boleg di Uz tan Aran.
025	Sikara yay tribu na Horeo diad dalin na Edom: Lotan, Sobal, Zibeon, Ana, Dison, Ezer, tan Disan.
026	Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom
027	Bela ya anak nen Beor a taga Dinaba
028	Jobab ya anak nen Zera a taga Bosra
029	Husam a taga Teman
030	Hadad ya anak nen Bedad a taga Avit tinalo to ray Madianita diad bakal ed bansa na Moab
031	Samla a taga Masreca
032	Saul a taga Rehobot a gilig na Ilog
033	Baal-hanan ya anak nen Acbor
034	Hadad a taga Pau si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab
035	Si Esau so sengeg na sarayan tribu na Edomita: Timna, Alva, Jetet, Oholibama, Ela, Pinon, Kenaz, Teman, Mibzar, Magdiel, tan Iram.
035	Say pasen a panaayaman na balang sakey a tribu et ningaran met ed ngaran to man a tribu.
