verse	content
001	Insan say Katawan kuantod kinen Moises, Mangiter ak niy sakey a kaonuran a dusa ed ari na Egipto tan diad saray totoo to.
001	Kayari to ya, abuloyan to kayo lan ontaynan.
001	Diad tuay tua, pasooten to kayo lan pataynanen ya amin.
002	Misalita ka natan ed saray Israelita tan ibagam ed sikara a mikerew irad saray kakaabay da na saray pilak tan saray balituk ya alahas.
003	Say Katawan impagmaliw ton magalang iray Egipsio ed saray Israelita.
003	Impasen na saray opisyal tan amin a katoowan a matalonggaring a tuloy si Moises.
004	Insan si Moises kuantod ari, Say Katawan kuanto, Diad mampegley labi onliber ak ed intiron dalin na Egipto
005	tan ompatey so balang pangolowan a lakin Egipsio, manlapud pangulowan a lakin anak na ari, a sikatoy nepeg ya onsalat a manari, ya anggad lakin anak na aripen a biin managgiling na trigo.
005	Ompatey met ya amin iray besag ya anak na amin ya ayep.
006	Niwalad satan so ontan lan akisan ed intiron Egipto tan satan ya akis et ag nin balut agawa ed imbeneg a panaon, odino nagawa ed arapen a panaon.
007	Balet anggapoy anggan aso ya ondangul ed saray Israelita, odino anggan diad saray ayayep da.
007	Diad satan naamtaan yo a siak a Katawan idomak so gawaen kod saray Egipsio ed saray Israelita.
008	Insumpal nen Moises so pansasalita to diad impangikuanto, Ondagod siak ya amin iray opisyal mo tan ondakmomo rad siak, tan kerewen dad siak ya itaynan ko la ray amin a totook.
008	Kayari to tan, ontaynan ak la.
008	Insan linma lay Moises a mapalaloy pasnuk to.
009	Say Katawan inkuantod kinen Moises, Ituloy na ari so ag to idengel ed sika, pian nadakelan koy milagron gawaen ko ed Egipto.
010	Ginawa di Moises tan Aaron ira yan amin a milagro diad arap na ari, balet pinaawet na Katawan so puso na ari, kanyan ag abuloyan na ari ya ontaynan iray Israelita ed bansa to.
