verse	content
001	Insan inmebat si Moises ed Katawan , Balet no ag ak bilang sisiaen na saray Israelita, tan ag da dengelen so ibagak, tan supyaten da ak a kuanda, Andi, ag pinmatnag ed sika so Katawan , antoy gawaen ko?
002	Say Katawan tinepet tod kinen Moises, Anto tay sankabembenan mo?
003	Baston, ebat nen Moises.
004	Ibontuk mod dalin, inkuay Katawan .
004	Imbontuk sirin nen Moises imay baston, et nagmaliw ya oleg, tan imbatikan to.
005	Balet say Katawan inkuantod kinen Moises, Gawat mo tan egnaan mod ikul.
005	Ginawat sirin nen Moises imay oleg tan inegnaan to, et nagmaliw lamet a baston.
006	Imbilin na Katawan ed kinen Moises, Gawam yan pakelaw a pamaneknek mod saray Israelita a say Katawan a Dios na samay lalaki ra, say Dios di Abraham, Isaac, tan Jacob, et pinmanengneng ed sika.
007	Say Katawan kuanto lamet ed kinen Moises, Isoksok moy limam ed dalem na kawes mo.
007	Insoksok nen Moises sirin so lima to, et nen inoyus to akating so lima to tan pinmoti a singa kinapoti na kapes.
008	Inkuan na Katawan lamet ed sikato, Isoksok moy limam ed dalem na kawes mo.
008	Insoksok toy lima to, et nen inoyus to malinis lamet a singa arum a parti na laman to.
009	Inkuan na Katawan , No ag da ka sisiaen tan ag da italtalek so ononan pakelaw, nayarin manisia la ra no nanengneng day kumadwan pakelaw.
010	No ag da ka ni sisiaen ed sarayan duaran pakelaw tan ag da ni dengelen so ibabagam, mangala kay danum ed Ilog na Nilo, insan mo ikalbo ed amagan dalin, et magmaliw a dala.
011	Balet si Moises inkuanto, Katawan , gendat ya aliwa ak a marunong a mansalita, tan onya ak ni, anggaman ya akitongtong ka lad siak.
011	Makapoy ak a mansalita tan ata-ata ak.
012	Inkuan na Katawan ed sikato, Siopay nanggawa na sangiy too?
012	Siopay nanggagawa a telek tan omel so too?
012	Siopay mangiiter na pakanengneng tan say pakabulag ed too?
012	Aliwa tan siak a Katawan ?
013	Laka la sirin, tulongan ta kan mansalita, tan ibagak ed sika so salitaen mo.
014	Balet inmebat si Moises, Aliwan siak, Katawan, so ibakim.
014	Say sananey pa lan too.
015	Lapud saya akapasnuk so Katawan ed kinen Moises tan kuanto, Anggapo tay kuyam a si Aaron a Levita?
015	Amtak a sikato et marunong a mansalita.
015	Diad tuay tua, si Aaron et abeten to ka tan manliket ed pakanengneng tod sika.
016	Mitongtong kad sikato tan ibagam so nepeg ton salitaen.
016	Tulongan ta kayo ed pansalita yo tan ibagak ed sikayo so gawaen yo.
017	Sikatoy mangiyalagey ed sika tan isalitaan to kad saray totoo;
017	singa kad satan Dios ya ibagam ed sikato so salitaen to.
018	Awit mo tay baston mo, ta ikanam ed panggawa na saray pakelaw.
019	Sinmempet si Moises tan linmad kinen katolangan ton Jetro tan kuanto, Abuloyan yo ak pa ya ompawil ed saray kakanayon kod man ed Egipto, ta nengnengen ko no mabilay ni ra kasi.
019	Inmabuloy si Jetro tan pinasiput to.
020	Diman ed Madian say Katawan inkuantod kinen Moises, Pawil ka lad Egipto, ta amin da ra may totoon malabay a mamatey ed sika et inaatey la ra.
021	Inala nen Moises sirin so asawa to tan saray lalakin anak to;
021	impakabayo to rad sakey ya asno, insan ira amaarap ed dalin na Egipto a sankaegnaan to may baston ya imbagay Dios ya awiten to.
022	Say Katawan inkuanto lamet ed kinen Moises, No wadman ka lan akaarap ed ari na Egipto, ag mo lilingwanan a gawaen ira may amin a pakelaw, ta inter ko lad sikay pakayarin manggawa.
022	Balet paaweten koy puso to tan ag to ibolus iray totoo.
023	Diad satan ibagam ed ari: Onya so kuan na Katawan ed sika, Si Israel so pangulowan ya anak ko.
024	Imbagak lad sika ya abuloyan mon ontaynan, pian makapangigalang ed siak, balet ag ka inmabuloy.
024	Natan pateyen koy lakin pangulowan ya anak mo.
025	Diad pasen a panagkampowan nen mamapaarap ed Egipto si Moises, say Katawan inabet to tan papateyen to.
026	Insan angalan tampol si Zipora ya asawa to na matdem a bato tan pinotut toy ngaroy kayaryan na anak ton laki, insan to indiwit imay apotut a laman ed saray sali nen Moises.
026	Lapud sirimonya na panagsegat inkuantod kinen Moises, Sika so asawak ed dala!
026	Lapud saya ag la intuloy na Katawan a pateyen si Moises.
027	Legan da ra yan nagagawa, say Katawan inkuantod kinen Aaron, Abet moy Moises diad kalawakan.
027	Linma sirin si Aaron ed masanton palandey, et nen akapanabet ira, inanguban to.
028	Tinongtong nen Moises ed kinen Aaron iray amin a sinalitay Katawan nen ingganggan ton ompawil ed Egipto;
028	imbaga to met ya amin iray pakelaw ya imbilin na Katawan a gawaen to.
029	Insan linmad Egipto ira di Moises tan Aaron, tan tinipon da ray amin a pangulo na saray Israelita.
030	Imbaga nen Aaron ed sikara so amin a sinalitay Katawan ed kinen Moises;
030	insan nanggawa na saray pakelaw si Moises diad imatun da ray katoowan.
031	Anisia ra, et nen nadngel dan dinalaw iray Katawan tan anengneng toy ontan lan kakairapan da, tinmuek ira tan angigalang irad Katawan .
