verse	content
001	Ag abayag, sinubok na Dios si Abraham;
001	tinawag to, Abraham!
001	Wadya ak, ebat nen Abraham.
002	Alam so anak mo, inkuan na Dios, say bogbogtung ya anak mon si Isaac ya inararom a tuloy, tan lakad dalin na Moria.
002	Diman mo ibagat ed siak si Isaac diad tagey na palandey ya itorok ed sika.
003	Diad kabkabwasan na ontombuk ya agew, nambelang si Abraham na kiew a para bagat, intapew tod asno to, tan intagar toy Isaac tan saray duaran aripen to.
003	Ginapwan day amaarap ed samay pasen ya imbagay Katawan .
004	Nen kumatlon agew abantag nen Abraham imay pasen.
005	Insan inkuantod saramay aripen to, Dia kayo tan sayay asno.
005	Onla ak tan sayay ogaw ed saman a pasen, ta mangigalang kamid Dios, insan mi kayo dia pawilen.
006	Impasakbat nen Abraham ed kinen Isaac imay kiew a para bagat;
006	sikato balet awit toy yuro tan ngalab a pamarlang da.
006	Nen manaakar ira,
007	inkuanen Isaac, Ama!
008	Anto man, anak?
008	ebat to.
009	Tinepet nen Isaac, Nanenengneng kon walay ngalab tan kiew, balet kawalaay kordiron ibagat?
010	Inmebat si Abraham, Say Dios a dili so mangiter na kordiro ya ibagat.
010	Intuloy day panaakar da.
011	Kasabi rad samay pasen ya imbagay Katawan , nanggaway Abraham na altar, tan inoksuy tod tapew to imay kiew.
011	Binalur toy anak to, insan to inyan ed tapew na samay kiew.
012	Inala to may yuro, ta pateyen to.
013	Balet tinmawag a manlapud tawen so anghil na Katawan , Abraham, Abraham!
014	Inmebat, Wadya ak.
015	Ag mo didiwiten itay ogaw o panggawaan na antokaman, inkuanto.
015	Amtak natan ya oonuren tan gagalangen moy Dios, ta ag mo insiblet ed siak so bogbogtung ya anak mo.
016	Linmingaw-lingaw si Abraham tan anengneng toy sakey a karniron kalakyan a say saklur to et nipanget ed abeban kiew.
016	Inala to tan sikatoy insaklang ton bagat a popoolan, aliwa lan samay anak to.
017	Inngaran nen Abraham iman a pasen na Say Katawan so Mangiter.
017	Tan anggad natan, ibabalikas na totoo, Mangiter so Katawan diad palandey to.
018	Tinmawag lamet a manlapud tawen imay anghil na Katawan ed kinen Abraham,
019	Sambaan kod dilin ngaran kosay Katawan so mansasalitaa bindisionan ta ka na amayamay a kaabigan.
019	Lapud ginawam ya, tan ag mo insiblet ed siak so bogbogtung ya anak mo,
020	isipan ko ya itdan ta ka ray kabyangay boleg mo a singa karakel na bitewen ed tawen o buer ed gilig na dayat.
020	Taloen na saray kabyangay boleg mo iray kalaban da.
021	Nabindisionan iray amin a bansad mundo a singa impamindision kod saray kabyangay boleg molapud inonur moy ganggan ko.
022	Pinawil nen Abraham ira may aripen to, linma rad Beer-seba tan nanayam diman si Abraham.
023	Ag abayag nadngelan nen Abraham a si Milca et walay waloran anak ton lalaki ed kinen Nacor ya agi nen Abraham
024	si Uz a sikatoy pangulowan, si Buz, si Kemuel ya ama nen Aram,
025	si Kesed, si Hazo, si Pildas, si Jidlaf, tan si Betuel.
026	Si Betuel so ama nen Rebeca.
026	Inaanak nen Milca ra yan walon lalaki ed kinen Nacor ya agi nen Abraham.
027	Si Reuma a biin inamung nen Nacor et inaanak to ra di Tebal, Gaham, Tahas, tan Maaca.
