id	book	chapter	sentence_no	source_text	target_text
EXO_001_1	EXO	001	1	Busa giulipon sila sa mga Ehiptohanon ug gipaantos sa bug-at nga trabaho.	Gani mapintas nga gin-ulipon nila ang mga Israelinhon,
EXO_001_1	EXO	001	1	Apan sa diha nga mas gidaugdaog sila sa mga Ehiptohanon, misamot hinuog kadaghan ang mga Israelita ug nakatag pag-ayo sa nasod, maoy hinungdan nga nangahadlok ang mga Ehiptohanon.	Pero sa nagadugang ang pagpigos sang mga Ehiptohanon sa mga Israelinhon, tapat pa gani nga nagadamo kag nagalapnag sila. Ang mga Ehiptohanon nagkahadlok sa mga Israelinhon.
EXO_001_1	EXO	001	1	si Isacar, si Zabulon, si Benjamin,	Isacar, Zabulon, Benjamin,
EXO_001_1	EXO	001	1	si Dan, si Neftali, si Gad ug si Aser.	Dan, Neftali, Gad, kag Aser.
EXO_001_1	EXO	001	1	Ang tanang kaliwat ni Jacob miabot ug 70.	Ang kadamuon sang mga kaliwat ni Jacob setenta tanan.
EXO_001_1	EXO	001	1	Unya namatay si Jose ug ang iyang mga igsoon ingon man ang tanan niadtong kaliwatana.	Sang ulihi si Jose kag ang iya mga utod nga lalaki nagkalamatay, subong man yadtong bug-os nga henerasyon.
EXO_001_1	EXO	001	1	Apan midaghan ug nahimong gamhanan ang mga Israelita ug nalukop ang Ehipto kanila.	Pero ang mga kaliwat ni Israel may madamo nga mga kaanakan, nagmuad gid sila kag nagmabakod, sa bagay nga naglapnag sila sa duta sang Ehipto.
EXO_001_1	EXO	001	1	Unya may bag-ong hari sa Ehipto nga wala masayod bahin kang Jose.	Karon may isa ka bag-o nga hari nga naggahom sa Ehipto. Wala sia makakilala kay Jose.
EXO_001_1	EXO	001	1	Miingon siya sa iyang katawhan, Tan-awa ninyo, daghan na kaayo ang mga Israelita ug mas gamhanan na sila kay kanato.	Ang hari nagsiling sa iya mga ginsakpan, Tan-awa ninyo, ini nga mga tawo nga Israelinhon nagadamo kag nagabakod, kag nabutang kita sa katalagman.
EXO_001_1	EXO	001	1	Busa mangita kitag paagi aron dili magkadugang ang ilang gidaghanon kay tingali unyag sa panahon sa gubat motipon sila sa atong mga kaaway ug makigbatok kanato ug unya mobiya sa nasod.	Karon pamatii ninyo! Pangitaan naton sang paagi nga indi na gid sila magdamo. Kay kon may inaway, basi magdampig sila sa aton mga kaaway sa pag-away batok sa aton, kag magpalagyo sila sa aton pungsod.
