id	book	chapter	sentence_no	source_text	target_text
JHN_001_1	JHN	001	1	May ginpadara ang Dios nga sangka tawo; ang ngaran na kadya amo si Juan.	Niyan, igwan sinugo na tawo an Dios na an ngaran Juan.
JHN_001_1	JHN	001	1	Nagkuon si Jesus kana, Nagtoo ikaw tungud nga nagkuon ako kanimo nga nakita ko ikaw rugto sa may idalum kang kahoy nga higera. Mas makatiringala pa gid nga mga butang sangsa dya ang imo makita.	Tapos nagpadayon pa siya, Matuod gayod na makikita niyo an pag-abri san langit kag an mga anghel san Dios nagasarakat-lusad pakadi sa akon na Anak San Tawo.
JHN_001_1	JHN	001	1	Nagkuon si Jesus, Dali bala kamo, kag makita ninyo.	Usad sani na duha na nagsunod kan Jesus pakabati san ginsabi ni Juan amo si Andres na kamanghod ni Simon Pedro.
JHN_001_1	JHN	001	1	Ako ang nagasinggitan sa may kamingawan nga nagakuon sa katawhan,	Niyan, ini na mga tawo an sinugo san mga Pariseo
JHN_001_1	JHN	001	1	Ginsabat sanda ni Juan kang mga tinaga nga ginhambal ni Isaias kauna,	Didi siya nagpahayag paagi sa mga surmaton san propeta na si Isaias, Ako an nagapanawagan sa disyerto, Tadunga an agihan san Ginoo.,
JHN_001_1	JHN	001	1	Ang mga tawo nga dya nga ginsugo kang mga Fariseo,	Nagpahayag gihapon si Juan sa inda, Nagabunyag ako sin tubig pero may usad sa iyo na dili niyo nakikilala.
JHN_001_1	JHN	001	1	nagpamangkot pa gid kay Juan, Ti, kon bukun ikaw ang Cristo ukon si Elias kag bukun man ikaw ang propeta, andut nga nagapangbawtiso ikaw haw?	Nagapakadi siya kasunod ko, kay mas labaw pa siya sa akon, dili ako angay bisan maghubad san sintas san iya sandalyas.
JHN_001_1	JHN	001	1	Kang urihi nagkuon sanda kana, Sin-o gid ikaw bay?	Ginhunga gihapon siya ninda, Sin-o ka man gayod?
JHN_001_1	JHN	001	1	Kag nagsabat ruman si Juan, Bukun!	Dili, an ginsabat niya.
JHN_001_1	JHN	001	1	Ah ti siguro ikaw ang propeta nga amun ginapaabot ay.	Nano, ikaw an propeta na gintuga san Dios? hunga naman ninda.
JHN_001_1	JHN	001	1	Nagsabat si Juan, Bukun takun si Elias.	Nagsabat siya, Dili ako.
JHN_001_1	JHN	001	1	Nagsabat si Juan kananda, Ako nagapangbawtiso sa tubig. Pero dyan sa inyo tunga may sangka tawo nga wara ninyo makilala.	Nangyari ini sa Betania sa unhan san suba san Jordan kun diin siya nagapangbunyag.
JHN_001_1	JHN	001	1	Namangkot ruman sanda kana, Ti, kon amo, sin-o bay ikaw?	Tapos naghunga sinda sa iya, Sin-o ka man gali?
